"doc_id","relation_id","relation_type","left_role","left_id","right_role","right_id"
"33175843","2EA0F0EE0A29BA1E6517E216B75AB42A83A0D3C5","variety_has_phenotype","variety","64643F9B4D81856D979B25FC2895282B65C1F01F","phenotype","32D8E929F437DF141A8C3CCC1EAEEBE891237C23"
