observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,ASI_D20deg(MIPO:0000026),ASI_D20deg(MIPO:0000026).date,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,ear_height(MIPO:0000007),ear_height(MIPO:0000007).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
402599,3360577,Mur13,KWS Murony 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,402599,,19,13,"REPLICATE>BLOCK>PLOT:402599,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,2013,"-5,67466750690",,"66,243252045",,3394.9790047351,,8.3165089266,,244.9649589876,,"60,5685845381",,120,,260,,NA,
401009,3361333,Mur13,KWS Murony 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,401009,,20,12,"REPLICATE>BLOCK>PLOT:401009,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2013,"-4,33174040150",,"67,7330179755",,3276.3532763533,,7.3885455721,,225.5112605042,,"63,401277574",,108,,253,,NA,
402730,3360722,Mur13,KWS Murony 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,402730,,24,19,"REPLICATE>BLOCK>PLOT:402730,REPLICATE>BLOCK:24,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2013,"-2,84197447100",,"66,243252045",,3120.1017360187,,7.7136307927,,247.2236947791,,"63,401277574",,133,,265,,NA,
400973,3361278,Mur13,KWS Murony 2013,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,REPLICATE>BLOCK>PLOT,,,400973,,18,6,"REPLICATE>BLOCK>PLOT:400973,REPLICATE>BLOCK:6,REPLICATE:2",watered,2013,"-3,03456190390",,"69,2778139489",,3060.2065302381,,8.1024147095,,264.7669243697,,"66,243252045",,143,,285,,NA,
402659,3360643,Mur13,KWS Murony 2013,127530,https://doi.org/10.15454/2BEETM,F04701_H,REPLICATE>BLOCK>PLOT,,,402659,,21,19,"REPLICATE>BLOCK>PLOT:402659,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,2013,"-2,84197447100",,"66,243252045",,2909.6199308965,,8.1888781875,,281.4415072053,,"63,401277574",,143,,268,,NA,
402358,3360309,Mur13,KWS Murony 2013,127530,https://doi.org/10.15454/2BEETM,F04701_H,REPLICATE>BLOCK>PLOT,,,402358,,10,13,"REPLICATE>BLOCK>PLOT:402358,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,2013,"-5,87653637490",,"69,2778139489",,2760.5244996549,,7.5869905997,,274.8387344739,,"63,401277574",,138,,263,,NA,
400673,3360949,Mur13,KWS Murony 2013,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,REPLICATE>BLOCK>PLOT,,,400673,,4,12,"REPLICATE>BLOCK>PLOT:400673,REPLICATE>BLOCK:16,REPLICATE:1",watered,2013,"-3,03456190390",,"69,2778139489",,2546.4538738875,,7.1874102746,,282.2517363572,,"66,243252045",,120,,272,,NA,
402274,3360216,Mur13,KWS Murony 2013,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,402274,,7,12,"REPLICATE>BLOCK>PLOT:402274,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,2013,"-1,46292566290",,"64,8642032369",,2995.7122980379,,7.6964183487,,256.9144691821,,"63,401277574",,125,,250,,NA,
402782,3360780,Mur13,KWS Murony 2013,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,402782,,26,21,"REPLICATE>BLOCK>PLOT:402782,REPLICATE>BLOCK:26,REPLICATE:3",rainfed,2013,"0,00000000000",,"63,401277574",,3358.7742617843,,8.5910105985,,255.7781478857,,"63,401277574",,140,,270,,NA,
400684,3360936,Mur13,KWS Murony 2013,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,400684,,4,1,"REPLICATE>BLOCK>PLOT:400684,REPLICATE>BLOCK:4,REPLICATE:1",watered,2013,"0,00000000000",,"63,401277574",,3264.1182947931,,8.8597285068,,271.4279234585,,"63,401277574",,120,,250,,NA,
402395,3360350,Mur13,KWS Murony 2013,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,REPLICATE>BLOCK>PLOT,,,402395,,11,25,"REPLICATE>BLOCK>PLOT:402395,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,2013,"-1,37904880810",,"66,243252045",,2679.1081836953,,7.4942858412,,279.730616584,,"64,8642032369",,115,,253,,NA,
400855,3361155,Mur13,KWS Murony 2013,127531,https://doi.org/10.15454/G6TRI1,F04702_H,REPLICATE>BLOCK>PLOT,,,400855,,13,3,"REPLICATE>BLOCK>PLOT:400855,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2013,"-2,84197447100",,"66,243252045",,2037.8988350519,,4.7829232206,,234.6987563025,,"63,401277574",,153,,263,,NA,
