observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2797853,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,49099,gnpis_pui:holding-921_taxon-4898_accession-49099,CF03228,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"71,2",
2,2797806,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"84,71",
2,2797868,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"91,5",
1,2797867,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"72,39",
2,2797852,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"74,84",
1,2797851,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"60,63",
2,2797826,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26398,https://doi.org/10.15454/OE94BR,RE03101,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"93,2",
1,2797825,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26398,https://doi.org/10.15454/OE94BR,RE03101,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"87,43",
1,2797873,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48600,https://doi.org/10.15454/MYOQSH,RE03157,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"82,13",
2,2797874,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48600,https://doi.org/10.15454/MYOQSH,RE03157,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"78,45",
1,2797831,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48668,gnpis_pui:holding-921_taxon-4898_accession-48668,RE03156,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"63,46",
2,2797832,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48668,gnpis_pui:holding-921_taxon-4898_accession-48668,RE03156,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"81,93",
1,2797891,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"78,05",
2,2797892,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"85,68",
2,2797838,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26803,https://doi.org/10.15454/ADFR47,EM01068,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"81,67",
1,2797837,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26803,https://doi.org/10.15454/ADFR47,EM01068,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"76,2",
2,2797836,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"78,61",
1,2797835,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"81,09",
2,2797870,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48881,gnpis_pui:holding-921_taxon-4898_accession-48881,EM03017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"81,55",
1,2797869,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48881,gnpis_pui:holding-921_taxon-4898_accession-48881,EM03017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"75,03",
2,2797890,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48882,gnpis_pui:holding-921_taxon-4898_accession-48882,DI04002,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"70,15",
1,2797889,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,48882,gnpis_pui:holding-921_taxon-4898_accession-48882,DI04002,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"75,39",
2,2797820,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,49046,gnpis_pui:holding-921_taxon-4898_accession-49046,LM03005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"72,06",
1,2797819,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,49046,gnpis_pui:holding-921_taxon-4898_accession-49046,LM03005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"82,42",
2,2797854,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,49099,gnpis_pui:holding-921_taxon-4898_accession-49099,CF03228,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"71,11",
1,2797805,BTH_Lusignan_2004_SetB1,BTH_Lusignan_2004_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"69,67",
