observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2879003,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,48644,https://doi.org/10.15454/BZ52A8,EM12359,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,11,,"59,27",
1,2878988,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61303,https://doi.org/10.15454/O5PDFN,AO13044,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,7",,"70,74",
2,2878989,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61303,https://doi.org/10.15454/O5PDFN,AO13044,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,7",,"65,32",
2,2878967,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,8",,"60,06",
2,2878985,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61676,https://doi.org/10.15454/KFG2VK,CF12307,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,7",,"55,63",
1,2878980,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,8",,"59,91",
2,2878981,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61603,https://doi.org/10.15454/P7UTSC,RE12087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,1",,"60,43",
1,2878986,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,5",,"67,59",
2,2878987,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61318,https://doi.org/10.15454/WK73B3,AO13045,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,6",,"59,88",
2,2879009,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,49588,https://doi.org/10.15454/8XOG9B,RE12073,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,5",,"65,85",
1,2879008,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,49588,https://doi.org/10.15454/8XOG9B,RE12073,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,4",,"63,46",
2,2878959,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,49484,https://doi.org/10.15454/GT4HPR,RE12100,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,4",,"58,4",
1,2878958,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,49484,https://doi.org/10.15454/GT4HPR,RE12100,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,9",,"65,1",
2,2878961,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61286,https://doi.org/10.15454/F0IUDT,AO13043,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"10,4",,"65,61",
1,2878960,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,61286,https://doi.org/10.15454/F0IUDT,AO13043,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"10,2",,"71,61",
1,2878998,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"11,5",,"52,59",
2,2878999,BTH_Lusignan_2013_SetB3,BTH_Lusignan_2013_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"11,9",,"50,63",
