observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2863451,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,72",,"103,45",
2,2863560,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"12,35",,"87,75",
2,2863556,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,54",,"81,91",
1,2863555,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"10,77",,"88,52",
1,2863559,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,12,,"95,85",
2,2863558,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"79,51",
1,2863557,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,49404,https://doi.org/10.15454/DILEEP,GOTIK,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"81,1",
1,2863593,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"85,8",
2,2863592,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,51",,"86,8",
1,2863595,BTH_Le_Moulon_2012_SetA1,BTH_Le_Moulon_2012_SetA1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,51",,"95,58",
