observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2817929,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,28",
2,2817934,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49274,https://doi.org/10.15454/WL2TYG,DI06024,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"74,37",
1,2817933,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49274,https://doi.org/10.15454/WL2TYG,DI06024,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"72,87",
1,2817913,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"55,89",
2,2817914,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"62,8",
1,2817903,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"56,6",
2,2817904,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"58,32",
2,2817920,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49393,https://doi.org/10.15454/RBB8O2,CF04214,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"60,79",
1,2817919,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49393,https://doi.org/10.15454/RBB8O2,CF04214,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"54,69",
1,2817931,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"56,64",
2,2817932,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49098,https://doi.org/10.15454/YQH6B1,CF05070,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"60,24",
1,2817927,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"65,76",
2,2817928,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,49473,https://doi.org/10.15454/MHX4J5,CF05138,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"60,13",
1,2817925,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,26835,https://doi.org/10.15454/FXNO6G,RE05108,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"61,93",
2,2817926,BTH_Lusignan_2006_SetB3,BTH_Lusignan_2006_SetB3,26835,https://doi.org/10.15454/FXNO6G,RE05108,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"68,24",
