observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2859503,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61989,https://doi.org/10.15454/IBHUHA,CF10125,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,66",,"76,27",
1,2859542,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,59",,"76,72",
1,2859544,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,82",,"86,08",
1,2859582,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"10,12",,"74,5",
2,2859583,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,10,,"78,36",
2,2859585,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,77",,"84,68",
1,2859584,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,45",,"89,05",
2,2859483,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,69",,"79,26",
1,2859482,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,2",,"74,47",
2,2859485,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,44",,"88,58",
1,2859484,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,05",,"90,34",
1,2859576,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"10,24",,"78,77",
2,2859575,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,98",,"78,81",
2,2859577,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,95",,"81,82",
1,2859574,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"10,33",,"76,21",
2,2859541,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,49",,"82,09",
2,2859539,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"9,14",,"85,7",
1,2859540,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,44",,"88,59",
1,2859538,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"9,36",,"78,2",
1,2859592,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,55",,"89,37",
2,2859593,BTH_Estrées-Mons_2011_SetB2,BTH_Estrées-Mons_2011_SetB2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"10,32",,"89,58",
