observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2798799,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49639,gnpis_pui:holding-921_taxon-4898_accession-49639,DI04012,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"90,69",
1,2798859,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"91,21",
1,2798821,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"96,66",
2,2798822,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"100,24",
2,2798844,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48636,gnpis_pui:holding-921_taxon-4898_accession-48636,CF03125,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"95,49",
1,2798843,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48636,gnpis_pui:holding-921_taxon-4898_accession-48636,CF03125,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"85,68",
1,2798833,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49136,https://doi.org/10.15454/GVNGUK,RE02072,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"99,87",
2,2798834,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49136,https://doi.org/10.15454/GVNGUK,RE02072,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"98,65",
2,2798836,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49101,gnpis_pui:holding-921_taxon-4898_accession-49101,EM03030,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"98,44",
1,2798835,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49101,gnpis_pui:holding-921_taxon-4898_accession-49101,EM03030,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"94,08",
1,2798831,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26797,https://doi.org/10.15454/VTWXME,CF03167,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"93,98",
2,2798832,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26797,https://doi.org/10.15454/VTWXME,CF03167,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"94,38",
1,2798817,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"98,87",
2,2798818,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26794,https://doi.org/10.15454/NWP5WQ,CF03102,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"97,21",
2,2798812,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26798,https://doi.org/10.15454/YF5PYW,CF03226,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"99,06",
1,2798811,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26798,https://doi.org/10.15454/YF5PYW,CF03226,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"101,27",
2,2798850,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"105,25",
1,2798849,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"99,01",
1,2798857,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26397,https://doi.org/10.15454/A8ZRSZ,RE03094,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"101,55",
2,2798858,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26397,https://doi.org/10.15454/A8ZRSZ,RE03094,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"101,97",
2,2798848,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"98,82",
1,2798847,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"97,45",
1,2798783,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26807,https://doi.org/10.15454/LDY7MN,EM03028,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"101,49",
2,2798784,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26807,https://doi.org/10.15454/LDY7MN,EM03028,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"94,11",
1,2798771,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26808,https://doi.org/10.15454/28ZHWX,EM03041,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"93,5",
2,2798772,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,26808,https://doi.org/10.15454/28ZHWX,EM03041,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"100,36",
1,2798791,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49288,https://doi.org/10.15454/BU8ZPF,LM03015,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"103,74",
2,2798792,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49288,https://doi.org/10.15454/BU8ZPF,LM03015,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"104,57",
2,2798838,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49463,https://doi.org/10.15454/8NQXWN,LM03014,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"106,62",
1,2798837,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49463,https://doi.org/10.15454/8NQXWN,LM03014,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"101,2",
2,2798786,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48502,gnpis_pui:holding-921_taxon-4898_accession-48502,CF03139,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"83,24",
1,2798785,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48502,gnpis_pui:holding-921_taxon-4898_accession-48502,CF03139,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"87,68",
2,2798802,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48536,gnpis_pui:holding-921_taxon-4898_accession-48536,DI04011,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"92,16",
1,2798801,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48536,gnpis_pui:holding-921_taxon-4898_accession-48536,DI04011,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"96,54",
2,2798776,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49110,gnpis_pui:holding-921_taxon-4898_accession-49110,EM03025,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"98,65",
1,2798775,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49110,gnpis_pui:holding-921_taxon-4898_accession-49110,EM03025,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"93,59",
2,2798842,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49408,gnpis_pui:holding-921_taxon-4898_accession-49408,CF03124,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"83,57",
1,2798841,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49408,gnpis_pui:holding-921_taxon-4898_accession-49408,CF03124,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"86,61",
1,2798853,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49427,gnpis_pui:holding-921_taxon-4898_accession-49427,DI04008,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"95,75",
2,2798854,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49427,gnpis_pui:holding-921_taxon-4898_accession-49427,DI04008,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"97,94",
1,2798787,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49555,gnpis_pui:holding-921_taxon-4898_accession-49555,EM03069,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"94,84",
2,2798788,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49555,gnpis_pui:holding-921_taxon-4898_accession-49555,EM03069,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"88,39",
1,2798839,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"87,57",
2,2798840,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"90,86",
2,2798824,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,NA,
1,2798823,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,NA,
2,2798852,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49407,gnpis_pui:holding-921_taxon-4898_accession-49407,RE03136,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"93,91",
1,2798851,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49407,gnpis_pui:holding-921_taxon-4898_accession-49407,RE03136,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"91,72",
2,2798846,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"89,97",
1,2798845,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"93,53",
2,2798804,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"96,88",
1,2798803,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"90,14",
1,2798777,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"88,47",
2,2798778,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"91,45",
2,2798862,BTH_Dijon_2004_SetB2,BTH_Dijon_2004_SetB2,48665,gnpis_pui:holding-921_taxon-4898_accession-48665,RE03098,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"101,49",
