observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2794104,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"55,12",
1,2794117,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26800,https://doi.org/10.15454/VY4RPB,DI02008,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"61,42",
1,2794115,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26800,https://doi.org/10.15454/VY4RPB,DI02008,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"55,41",
1,2794079,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"51,24",
2,2794102,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"72,48",
1,2794099,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"71,63",
1,2794101,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"78,3",
2,2794100,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"72,66",
2,2794126,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26407,https://doi.org/10.15454/3VKOE9,EM01023,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"69,06",
1,2794125,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26407,https://doi.org/10.15454/3VKOE9,EM01023,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"62,13",
2,2794124,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26407,https://doi.org/10.15454/3VKOE9,EM01023,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"62,95",
1,2794123,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26407,https://doi.org/10.15454/3VKOE9,EM01023,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"63,95",
1,2794091,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"55,34",
2,2794094,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"61,03",
1,2794093,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"56,79",
2,2794092,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"48,03",
1,2794109,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"67,43",
2,2794110,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"67,39",
1,2794107,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"74,1",
2,2794108,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48643,https://doi.org/10.15454/2AB2GR,CF01085,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"54,75",
2,2794172,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"67,66",
2,2794174,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"69,41",
1,2794173,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"75,93",
1,2794171,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28764,https://doi.org/10.15454/QT2EUR,EM99017,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"64,92",
2,2794046,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"66,44",
1,2794043,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"73,13",
2,2794044,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"62,95",
1,2794045,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"71,62",
2,2794164,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"69,45",
1,2794163,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"61,33",
1,2794165,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"68,22",
2,2794166,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"71,15",
2,2794148,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"64,37",
1,2794147,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"73,48",
2,2794150,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"76,37",
1,2794149,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"81,22",
1,2794145,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"80,06",
2,2794146,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"78,74",
2,2794144,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"73,05",
1,2794143,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"66,57",
2,2794060,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"63,4",
1,2794059,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"65,13",
2,2794062,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"60,21",
1,2794061,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26099,https://doi.org/10.15454/SIGZUF,RE02101,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"57,79",
2,2794090,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"70,68",
1,2794089,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"70,84",
1,2794087,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"62,3",
2,2794088,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,28759,https://doi.org/10.15454/1BMHCN,EM99006,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"57,28",
2,2794138,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"63,8",
1,2794137,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"69,69",
2,2794136,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"64,35",
1,2794135,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"60,92",
2,2794170,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48723,gnpis_pui:holding-921_taxon-4898_accession-48723,Stru991495.3,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"60,19",
1,2794169,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48723,gnpis_pui:holding-921_taxon-4898_accession-48723,Stru991495.3,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"54,47",
2,2794168,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48723,gnpis_pui:holding-921_taxon-4898_accession-48723,Stru991495.3,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"59,48",
1,2794167,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,48723,gnpis_pui:holding-921_taxon-4898_accession-48723,Stru991495.3,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"57,36",
2,2794058,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"63,08",
1,2794055,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"67,53",
1,2794057,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"65,49",
2,2794056,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"55,11",
1,2794131,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"67,72",
2,2794134,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"68,34",
1,2794133,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"68,22",
2,2794132,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25545,https://doi.org/10.15454/J5APM1,ORATORIO,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"61,23",
1,2794161,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26101,https://doi.org/10.15454/FFIEB9,RE02162,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"66,15",
2,2794160,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26101,https://doi.org/10.15454/FFIEB9,RE02162,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2004,"44,28",
2,2794162,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26101,https://doi.org/10.15454/FFIEB9,RE02162,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"62,18",
1,2794159,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,26101,https://doi.org/10.15454/FFIEB9,RE02162,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2004,"54,98",
2,2794106,BTH_Lusignan_2004_SetA1,BTH_Lusignan_2004_SetA1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"65,73",
