observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2867267,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61415,https://doi.org/10.15454/J8DODQ,AO12002,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"12,47",,"71,12",
1,2867247,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,49642,https://doi.org/10.15454/TAMDIS,RE11007,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"14,1",,"80,51",
1,2867149,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,22",,"83,22",
2,2867150,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,03",,"69,86",
1,2867261,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,46",,"50,56",
1,2867123,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"12,94",,"72,62",
1,2867151,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"11,29",,"86,76",
2,2867152,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"11,67",,"64,64",
2,2867222,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,17",,"71,69",
2,2867124,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"11,89",,"75,87",
1,2867223,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"11,76",,"82,15",
2,2867224,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"12,31",,"78,59",
1,2867263,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"11,42",,"77,39",
1,2867221,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,3",,"73,43",
2,2867258,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,62",,"68,95",
1,2867121,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,24",,"76,35",
1,2867259,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"13,93",,"67,55",
2,2867122,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61590,https://doi.org/10.15454/1HGYCF,AO12003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,94",,"71,42",
1,2867257,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,9",,"67,49",
2,2867260,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"12,79",,"69,28",
2,2867166,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,2",,"66,9",
2,2867264,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"11,25",,"84,89",
1,2867193,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61742,https://doi.org/10.15454/38GFUU,DI12001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,12,,"21,99",
1,2867165,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,43",,"69,39",
1,2867167,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"12,46",,"77,15",
2,2867168,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"12,69",,"82,4",
2,2867262,BTH_Estrées-Mons_2012_SetB1,BTH_Estrées-Mons_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,18",,"48,79",
