observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2815145,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49279,gnpis_pui:holding-921_taxon-4898_accession-49279,CF05088,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"62,64",
1,2815203,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"65,41",
1,2815153,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"70,1",
1,2815199,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"60,66",
2,2815200,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"63,82",
2,2815168,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"60,62",
1,2815167,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,22",
2,2815176,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"58,11",
1,2815175,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"60,16",
1,2815169,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"60,77",
2,2815170,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"57,55",
2,2815206,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"62,64",
1,2815205,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,09",
1,2815151,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"65,47",
2,2815152,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,58,
2,2815186,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49734,gnpis_pui:holding-921_taxon-4898_accession-49734,RE05076,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"75,97",
1,2815185,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49734,gnpis_pui:holding-921_taxon-4898_accession-49734,RE05076,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,03",
2,2815190,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"71,89",
1,2815189,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"61,13",
2,2815212,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48595,gnpis_pui:holding-921_taxon-4898_accession-48595,DI06003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"62,67",
1,2815211,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48595,gnpis_pui:holding-921_taxon-4898_accession-48595,DI06003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,63",
1,2815155,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"60,03",
2,2815156,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"62,28",
2,2815202,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48412,gnpis_pui:holding-921_taxon-4898_accession-48412,DI06006,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,51",
1,2815201,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48412,gnpis_pui:holding-921_taxon-4898_accession-48412,DI06006,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"59,39",
2,2815166,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49091,gnpis_pui:holding-921_taxon-4898_accession-49091,RE05118,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,55",
1,2815165,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49091,gnpis_pui:holding-921_taxon-4898_accession-49091,RE05118,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"61,45",
2,2815194,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48654,gnpis_pui:holding-921_taxon-4898_accession-48654,CF05017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"67,86",
1,2815193,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48654,gnpis_pui:holding-921_taxon-4898_accession-48654,CF05017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"71,08",
1,2815207,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48997,gnpis_pui:holding-921_taxon-4898_accession-48997,DI06005,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"68,47",
2,2815208,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48997,gnpis_pui:holding-921_taxon-4898_accession-48997,DI06005,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"63,67",
2,2815150,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48444,gnpis_pui:holding-921_taxon-4898_accession-48444,CF05087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"56,8",
1,2815149,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48444,gnpis_pui:holding-921_taxon-4898_accession-48444,CF05087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,59",
1,2815143,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49548,gnpis_pui:holding-921_taxon-4898_accession-49548,RE05147,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"57,39",
2,2815144,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49548,gnpis_pui:holding-921_taxon-4898_accession-49548,RE05147,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"61,16",
2,2815172,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,78",
1,2815171,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"57,81",
2,2815184,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,27826,https://doi.org/10.15454/UVZHWO,RE05074,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"65,66",
1,2815183,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,27826,https://doi.org/10.15454/UVZHWO,RE05074,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,75",
1,2815209,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49724,gnpis_pui:holding-921_taxon-4898_accession-49724,DI06002,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,43",
2,2815210,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49724,gnpis_pui:holding-921_taxon-4898_accession-49724,DI06002,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"71,6",
1,2815137,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48566,https://doi.org/10.15454/PNQ6BX,RE05009,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"61,81",
2,2815138,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48566,https://doi.org/10.15454/PNQ6BX,RE05009,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,51",
1,2815177,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,71",
2,2815178,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"62,33",
2,2815174,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"63,5",
1,2815173,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"57,94",
2,2815140,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"68,22",
1,2815139,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"73,12",
1,2815157,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,12",
2,2815158,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"67,84",
2,2815142,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"67,46",
1,2815141,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,02",
1,2815197,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"60,69",
2,2815198,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"65,46",
2,2815148,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49178,gnpis_pui:holding-921_taxon-4898_accession-49178,CF05081,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"57,09",
1,2815147,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49178,gnpis_pui:holding-921_taxon-4898_accession-49178,CF05081,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"66,77",
2,2815204,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,83",
2,2815146,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49279,gnpis_pui:holding-921_taxon-4898_accession-49279,CF05088,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"64,83",
1,2815181,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49330,gnpis_pui:holding-921_taxon-4898_accession-49330,EM05003,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"62,53",
2,2815182,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49330,gnpis_pui:holding-921_taxon-4898_accession-49330,EM05003,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"61,82",
2,2815196,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49434,gnpis_pui:holding-921_taxon-4898_accession-49434,EM05007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"55,6",
1,2815195,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49434,gnpis_pui:holding-921_taxon-4898_accession-49434,EM05007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"53,93",
2,2815214,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49467,gnpis_pui:holding-921_taxon-4898_accession-49467,DI06001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"57,97",
1,2815213,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,49467,gnpis_pui:holding-921_taxon-4898_accession-49467,DI06001,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"59,69",
2,2815192,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48605,gnpis_pui:holding-921_taxon-4898_accession-48605,EM05029,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"60,07",
1,2815191,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48605,gnpis_pui:holding-921_taxon-4898_accession-48605,EM05029,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"53,99",
2,2815188,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48629,gnpis_pui:holding-921_taxon-4898_accession-48629,RE05073,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"65,27",
1,2815187,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48629,gnpis_pui:holding-921_taxon-4898_accession-48629,RE05073,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"72,75",
1,2815163,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2006,"63,68",
2,2815164,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"52,17",
2,2815160,BTH_Lusignan_2006_SetB1,BTH_Lusignan_2006_SetB1,48731,https://doi.org/10.15454/UU4VCF,AO05009,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2006,"63,8",
