observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2869044,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,61019,https://doi.org/10.15454/VSFGLN,AO12025,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,65",,"76,25",
2,2869128,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,69",,"86,26",
1,2869125,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"67,57",
2,2869126,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"69,23",
1,2869127,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,39",,"86,52",
1,2869081,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"73,69",
2,2869084,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,95",,"80,52",
2,2869082,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"65,15",
1,2869083,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,54",,"83,85",
2,2869076,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,41",,"86,29",
2,2869074,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"76,24",
1,2869075,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,52",,"87,93",
1,2869073,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"77,9",
2,2869036,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,71",,"87,19",
1,2869035,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,84",,"90,34",
1,2869033,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"73,82",
2,2869034,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"71,65",
1,2869111,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,11,,"78,22",
2,2869110,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"57,88",
2,2869112,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,95",,"74,07",
1,2869109,BTH_Orgeval_2012_SetB2,BTH_Orgeval_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"59,41",
