observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
CF01003itkt,2770628,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49514,gnpis_pui:holding-921_taxon-4898_accession-49514,CF01003,VIRTUAL_TRIAL,,,,,,,,treated,2001,"96,3",,89,
RE00102itkt,2770614,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49066,gnpis_pui:holding-921_taxon-4898_accession-49066,RE00102,VIRTUAL_TRIAL,,,,,,,,treated,2001,"85,9",,"79,4",
CF00048itkt,2770604,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48524,gnpis_pui:holding-921_taxon-4898_accession-48524,CF00048,VIRTUAL_TRIAL,,,,,,,,treated,2001,"100,5",,93,
CF00010itkt,2770623,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48350,https://doi.org/10.15454/YIXHGN,CF00010,VIRTUAL_TRIAL,,,,,,,,treated,2001,87,,"80,5",
Tremieitkt,2770630,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,24505,https://doi.org/10.15454/9YBOHR,TREMIE,VIRTUAL_TRIAL,,,,,,,,treated,2001,"107,4",,"99,3",
RE00113itkt,2770622,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,treated,2001,"88,8",,"82,1",
RE99120itkt,2770634,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48532,gnpis_pui:holding-921_taxon-4898_accession-48532,RE99120,VIRTUAL_TRIAL,,,,,,,,treated,2001,"76,1",,"70,4",
Isengrainitkt,2770635,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2001,"103,6",,"95,8",
CF00116itkt,2770618,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,treated,2001,"93,6",,"86,5",
CF00012itkt,2770625,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48689,gnpis_pui:holding-921_taxon-4898_accession-48689,CF00012,VIRTUAL_TRIAL,,,,,,,,treated,2001,"101,7",,"94,1",
Farandoleitkt,2770617,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,1",,"85,2",
EM00072itkt,2770631,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,treated,2001,"83,6",,"77,3",
EM00087itkt,2770627,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49626,gnpis_pui:holding-921_taxon-4898_accession-49626,EM00087,VIRTUAL_TRIAL,,,,,,,,treated,2001,"87,2",,"80,6",
EM00073itkt,2770632,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48841,gnpis_pui:holding-921_taxon-4898_accession-48841,EM00073,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,3",,"85,3",
CF99085itkt,2770642,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48774,gnpis_pui:holding-921_taxon-4898_accession-48774,CF99085,VIRTUAL_TRIAL,,,,,,,,treated,2001,"88,5",,"81,9",
EM00088itkt,2770602,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48588,gnpis_pui:holding-921_taxon-4898_accession-48588,EM00088,VIRTUAL_TRIAL,,,,,,,,treated,2001,76,,"70,3",
CF00110itkt,2770615,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,treated,2001,"99,7",,"92,2",
CF99126itkt,2770640,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49740,gnpis_pui:holding-921_taxon-4898_accession-49740,CF99126,VIRTUAL_TRIAL,,,,,,,,treated,2001,"84,8",,"78,5",
EM00074itkt,2770609,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,treated,2001,"95,2",,"88,1",
CF00017itkt,2770621,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48962,gnpis_pui:holding-921_taxon-4898_accession-48962,CF00017,VIRTUAL_TRIAL,,,,,,,,treated,2001,"82,6",,"76,4",
CF00117itkt,2770619,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,VIRTUAL_TRIAL,,,,,,,,treated,2001,"91,4",,"84,5",
CF00113itkt,2770616,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48890,gnpis_pui:holding-921_taxon-4898_accession-48890,CF00113,VIRTUAL_TRIAL,,,,,,,,treated,2001,"92,2",,"85,3",
RE00109itkt,2770613,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49703,gnpis_pui:holding-921_taxon-4898_accession-49703,RE00109,VIRTUAL_TRIAL,,,,,,,,treated,2001,"94,4",,"87,3",
Skerzzoitkt,2770636,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,VIRTUAL_TRIAL,,,,,,,,treated,2001,"87,9",,"81,3",
CF01001itkt,2770626,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,48835,gnpis_pui:holding-921_taxon-4898_accession-48835,CF01001,VIRTUAL_TRIAL,,,,,,,,treated,2001,96,,"88,8",
CF00020itkt,2770601,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,treated,2001,"90,1",,"83,3",
CF99077itkt,2770610,BTH_Clermont-Ferrand_2001_SetB1,BTH_Clermont-Ferrand_2001_SetB1,26047,https://doi.org/10.15454/XORVCY,CF99077,VIRTUAL_TRIAL,,,,,,,,treated,2001,"79,6",,"73,6",
