observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2976035,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76193,https://doi.org/10.15454/B0W4SO,EM14202,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,70.13,
2,2975998,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76175,https://doi.org/10.15454/RHLFBP,EM14270,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,75.6,
2,2976032,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76191,https://doi.org/10.15454/O03HBW,EM14248,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,80.05,
1,2976031,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76191,https://doi.org/10.15454/O03HBW,EM14248,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,78.74,
1,2975977,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,73.58,
2,2975972,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,70.57,
1,2975971,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,68.57,
2,2975962,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76159,https://doi.org/10.15454/XDKT8M,DI14009,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,71.03,
1,2975997,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76175,https://doi.org/10.15454/RHLFBP,EM14270,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,73.64,
1,2975961,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76159,https://doi.org/10.15454/XDKT8M,DI14009,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,69.74,
2,2975964,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76160,https://doi.org/10.15454/G9ERKO,EM14193,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,77.11,
2,2975984,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,86.37,
1,2975963,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76160,https://doi.org/10.15454/G9ERKO,EM14193,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,79,
2,2975966,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76161,https://doi.org/10.15454/ZFV2EH,DI14007,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,75.18,
2,2976000,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76176,https://doi.org/10.15454/TNMBXK,AO15022,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,72.14,
1,2975965,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76161,https://doi.org/10.15454/ZFV2EH,DI14007,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,76.57,
1,2975999,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76176,https://doi.org/10.15454/TNMBXK,AO15022,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,74.05,
2,2975968,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76162,https://doi.org/10.15454/IRP9J1,AO15009,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,80.98,
1,2975967,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76162,https://doi.org/10.15454/IRP9J1,AO15009,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,80.66,
2,2976002,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76177,https://doi.org/10.15454/YFBJZV,AO15021,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,71.98,
2,2975970,BTH_Lusignan_2015_SetB3,BTH_Lusignan_2015_SetB3,76163,https://doi.org/10.15454/JLUQSM,AO15008,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,77.55,
