observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE00164itkt,2778004,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48472,gnpis_pui:holding-921_taxon-4898_accession-48472,RE00164,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,43",,"82,3",,"68,4",
RE00144itkfi,2778053,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48402,gnpis_pui:holding-921_taxon-4898_accession-48402,RE00144,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,55",,84,,"57,4",
CF00020itkt,2777988,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,treated,2002,"13,02",,"88,5",,"73,6",
RE00143itkt,2778032,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,62",,"72,8",,"60,5",
RE00113itkt,2778052,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,02",,"92,5",,"76,9",
Chargeritkfi,2778029,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"8,94",,"115,1",,"78,6",
RE00143itkfi,2778031,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,52",,"74,1",,"50,6",
RE00160itkfi,2778005,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26871,https://doi.org/10.15454/5JJD7K,RE00160,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,54",,"90,1",,"61,5",
CF99351itkt,2778016,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,treated,2002,"14,38",,"95,7",,"79,6",
DI01022itkfi,2778019,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,34",,"80,3",,"54,8",
RE00164itkfi,2778003,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48472,gnpis_pui:holding-921_taxon-4898_accession-48472,RE00164,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,13",,"90,1",,"61,5",
CF99351itkfi,2778015,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25899,https://doi.org/10.15454/QG5OJU,CF99351,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"12,67",,"85,4",,"58,4",
CF00020itkfi,2777987,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,52",,"75,9",,"51,8",
DI01022itkt,2778020,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,VIRTUAL_TRIAL,,,,,,,,treated,2002,"13,14",,"99,6",,"82,8",
DI01032itkfi,2778033,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,68",,"95,7",,"65,3",
RE00165itkt,2778002,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,07",,"85,6",,"71,2",
CF00064itkfi,2777995,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"12,61",,72,,"49,2",
CF00064itkt,2777996,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25898,https://doi.org/10.15454/CH5SFE,CF00064,VIRTUAL_TRIAL,,,,,,,,treated,2002,"14,68",,"84,9",,"70,6",
RE00165itkfi,2778001,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"12,17",,"99,7",,"68,1",
RE01002itkt,2778040,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,33",,"92,1",,"76,6",
EM00107itkt,2778000,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,57",,"91,8",,"76,3",
EM00264itkfi,2778043,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,76",,"93,6",,64,
RE00160itkt,2778006,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26871,https://doi.org/10.15454/5JJD7K,RE00160,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,14",,"88,3",,"73,4",
EM00264itkt,2778044,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,23",,"96,2",,80,
RE01002itkfi,2778039,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,82",,"85,5",,"58,4",
CF00116itkfi,2778025,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,1",,"94,5",,"64,5",
Soissonsitkfi,2778049,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,34",,88,,"60,1",
EM00107itkfi,2777999,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,3",,"104,1",,"71,1",
CF00116itkt,2778026,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,49",,105,,"87,3",
DI01007itkt,2777992,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,94",,"93,2",,"77,5",
DI01007itkfi,2777991,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,23",,92,,"62,9",
DI01032itkt,2778034,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,treated,2002,"13,17",,"79,1",,"65,8",
Soissonsitkt,2778050,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,11,,83,,69,
Apacheitkt,2778018,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,39",,"101,5",,"84,4",
EM00072itkt,2778038,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,treated,2002,"11,59",,"93,1",,"77,5",
DI01021itkt,2777998,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,32",,"91,1",,"75,7",
EM00072itkfi,2778037,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,05",,"89,6",,"61,2",
CF00108itkt,2777990,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,59",,"89,8",,"74,6",
Apacheitkfi,2778017,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"9,72",,"99,3",,"67,8",
RE00163itkt,2778008,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,treated,2002,"12,8",,"107,2",,"89,1",
CF00108itkfi,2777989,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"10,66",,"106,5",,"72,7",
RE00163itkfi,2778007,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"11,45",,"88,7",,"60,6",
EM00074itkt,2778042,BTH_Dijon_2002_SetA2,BTH_Dijon_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,treated,2002,"10,55",,"92,1",,"76,6",
