observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2858487,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,60768,https://doi.org/10.15454/65LNUJ,DI11001,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,63",,"77,48",
2,2858449,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61304,https://doi.org/10.15454/AKFYIH,AO11007,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,10,,"104,99",
1,2858446,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61304,https://doi.org/10.15454/AKFYIH,AO11007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,84",,"82,14",
1,2858526,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,86",,"88,99",
2,2858527,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,7",,"82,61",
2,2858529,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"9,76",,"101,04",
1,2858528,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,61835,https://doi.org/10.15454/AIL0TR,RE10043,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,76",,"107,98",
1,2858420,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"9,4",,"101,44",
2,2858419,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2011,"8,42",,"88,71",
1,2858418,BTH_Le_Moulon_2011_SetB1,BTH_Le_Moulon_2011_SetB1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2011,"8,4",,"92,53",
