observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2859360,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,61989,https://doi.org/10.15454/IBHUHA,CF10125,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"73,3",
1,2859400,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"64,8",
2,2859401,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,60932,https://doi.org/10.15454/FGQ2LJ,DI11010,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"72,73",
2,2859351,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"82,21",
1,2859350,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"91,2",
1,2859396,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"75,55",
2,2859397,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"99,28",
2,2859379,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"77,7",
1,2859378,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48486,https://doi.org/10.15454/PE1NKZ,AO11011,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"85,9",
1,2859404,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"93,51",
2,2859405,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"83,94",
1,2859402,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"95,02",
2,2859403,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"94,35",
1,2859346,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48915,https://doi.org/10.15454/QZGDLK,RE10057,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"77,82",
2,2859347,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48915,https://doi.org/10.15454/QZGDLK,RE10057,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"77,68",
2,2859393,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48417,https://doi.org/10.15454/FWPPIV,RE10060,REPLICATION,2,,,,,,REPLICATION:2,treated,2011,"75,6",
1,2859392,BTH_Dijon_2011_SetB2,BTH_Dijon_2011_SetB2,48417,https://doi.org/10.15454/FWPPIV,RE10060,REPLICATION,1,,,,,,REPLICATION:1,treated,2011,"74,93",
