observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2887312,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,60801,https://doi.org/10.15454/XJIDYV,AO14035,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"75,9",
1,2887335,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61093,https://doi.org/10.15454/P97IAI,CF13081,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"63,77",
2,2887336,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61093,https://doi.org/10.15454/P97IAI,CF13081,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"63,39",
1,2887339,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61196,https://doi.org/10.15454/JHCWMY,CF13217,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"54,3",
2,2887334,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61836,https://doi.org/10.15454/AN5PQB,RE14131,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"62,56",
1,2887357,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61870,https://doi.org/10.15454/AJRNQX,AO14027,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"64,71",
2,2887358,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61870,https://doi.org/10.15454/AJRNQX,AO14027,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"62,82",
2,2887330,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,60835,https://doi.org/10.15454/QDTHNJ,AO14037,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"66,49",
1,2887329,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,60835,https://doi.org/10.15454/QDTHNJ,AO14037,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"67,81",
2,2887348,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,60915,https://doi.org/10.15454/BHRDHY,AO14041,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"69,8",
1,2887347,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,60915,https://doi.org/10.15454/BHRDHY,AO14041,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"70,79",
1,2887313,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61746,https://doi.org/10.15454/DGKIW1,RE13114,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"66,52",
2,2887314,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61746,https://doi.org/10.15454/DGKIW1,RE13114,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"71,05",
1,2887365,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"59,67",
2,2887366,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"62,84",
1,2887293,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"74,19",
2,2887294,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"72,93",
1,2887337,BTH_Lusignan_2014_SetB3,BTH_Lusignan_2014_SetB3,61371,https://doi.org/10.15454/I3WB3P,AO14024,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"57,09",
