observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2873341,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"9,8",,"87,75",
2,2873399,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,61415,https://doi.org/10.15454/J8DODQ,AO12002,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2013,,,"61,77",
1,2873400,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,61415,https://doi.org/10.15454/J8DODQ,AO12002,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"8,6",,"95,22",
1,2873536,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2013,,,"86,71",
2,2873535,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,"8,7",,"79,43",
1,2873538,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,treated,2013,"7,7",,"72,52",
2,2873539,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,treated,2013,"9,1",,"81,02",
2,2873537,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2013,,,"84,22",
1,2873534,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2013,"8,7",,"67,28",
2,2873529,BTH_Rennes_2013_SetA1,BTH_Rennes_2013_SetA1,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2013,8,,"80,11",
