observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2969803,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,9.63,,50.47,
1,2969802,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.55,,65.69,
1,2969828,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.51,,82.04,
2,2969885,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.36,,54.61,
1,2969884,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.06,,70.66,
1,2969882,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.22,,68.96,
2,2969909,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.69,,87.06,
2,2969883,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,9.44,,63.04,
1,2969908,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.06,,89.13,
2,2969881,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.99,,101.05,
1,2969880,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.3,,96.6,
2,2969879,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.28,,72.37,
1,2969906,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.33,,78.85,
1,2969878,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.42,,80.65,
2,2969845,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.04,,88.93,
1,2969844,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,48869,https://doi.org/10.15454/TN9KFO,RE12002,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.46,,88.83,
2,2969905,BTH_Lusignan_2015_SetA1,BTH_Lusignan_2015_SetA1,61257,https://doi.org/10.15454/VZKVRG,DI14001,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.21,,101.03,
