observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE01095itkt,2783796,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49084,gnpis_pui:holding-921_taxon-4898_accession-49084,RE01095,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,2",,"111,1",
DI02024itkfi,2783835,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"79,3",
DI02024itkt,2783836,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,VIRTUAL_TRIAL,,,,,,,,treated,2002,96,,"103,4",
RE02132itkt,2783776,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,2",,"104,7",
RE02132itkfi,2783775,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"83,5",
DI02030itkfi,2783785,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"88,1",
DI02030itkt,2783786,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,VIRTUAL_TRIAL,,,,,,,,treated,2002,104,,112,
RE01086itkt,2783830,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,2",,"105,7",
RE01086itkfi,2783829,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"86,8",
EM01346itkt,2783824,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,4",,106,
EM01346itkfi,2783823,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"88,3",
DI02028itkt,2783826,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,treated,2002,"104,8",,"112,9",
DI02028itkfi,2783825,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"90,1",
RE01089itkt,2783848,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,3",,"101,5",
RE01089itkfi,2783847,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"82,3",
EM01338itkfi,2783857,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"85,2",
EM01338itkt,2783858,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,7",,"110,6",
EM01363itkfi,2783821,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"91,5",
EM01363itkt,2783822,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,treated,2002,"109,7",,"118,1",
Apacheitkt,2783810,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"104,9",,"112,9",
Apacheitkfi,2783809,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"94,5",
RE01097itkfi,2783793,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"84,9",
RE01097itkt,2783794,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,8",,"104,2",
RE02087itkfi,2783789,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"85,5",
RE02087itkt,2783790,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,1",,"105,6",
DI02025itkfi,2783837,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,96,
DI02025itkt,2783838,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,treated,2002,"104,8",,"112,9",
Chargeritkfi,2783817,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"87,3",
Chargeritkt,2783818,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,8",,"105,4",
CF01183itkfi,2783849,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"72,9",
CF01183itkt,2783850,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,1",,"106,7",
RE01101itkfi,2783813,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"83,1",
RE01101itkt,2783814,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,VIRTUAL_TRIAL,,,,,,,,treated,2002,"96,2",,"103,6",
EM01324itkt,2783808,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,5",,"109,2",
EM01324itkfi,2783807,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"88,9",
RE02088itkt,2783780,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,3",,"111,3",
RE02088itkfi,2783779,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"92,5",
CF01092itkt,2783772,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,7",,"107,3",
CF01092itkfi,2783771,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"82,6",
DI02031itkt,2783784,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,1",,"101,3",
DI02031itkfi,2783783,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,78,
DI02032itkfi,2783781,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"92,9",
DI02032itkt,2783782,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,treated,2002,106,,"114,2",
Soissonsitkfi,2783853,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,78,
Soissonsitkt,2783854,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"92,3",,"99,4",
Isengrainitkt,2783846,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,105,,113,
Isengrainitkfi,2783845,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"90,5",
Autanitkfi,2783815,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"82,6",
Autanitkt,2783816,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,2",,"101,4",
RE02101itkt,2783844,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,treated,2002,"105,7",,"113,8",
RE02101itkfi,2783843,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"94,9",
RE02103itkfi,2783773,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"79,9",
RE02103itkt,2783774,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,treated,2002,"102,9",,"110,8",
CF00060itkt,2783788,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,4",,"101,6",
CF00060itkfi,2783787,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"78,9",
EM01308itkfi,2783803,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"83,2",
EM01308itkt,2783804,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,4",,"105,9",
EM01325itkt,2783806,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,2",,"111,1",
EM01325itkfi,2783805,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"84,2",
DI02023itkfi,2783833,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49051,gnpis_pui:holding-921_taxon-4898_accession-49051,DI02023,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"72,4",
DI02023itkt,2783834,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49051,gnpis_pui:holding-921_taxon-4898_accession-49051,DI02023,VIRTUAL_TRIAL,,,,,,,,treated,2002,"93,6",,"100,8",
EM01328itkt,2783812,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49205,gnpis_pui:holding-921_taxon-4898_accession-49205,EM01328,VIRTUAL_TRIAL,,,,,,,,treated,2002,"100,9",,"108,6",
EM01328itkfi,2783811,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49205,gnpis_pui:holding-921_taxon-4898_accession-49205,EM01328,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"89,2",
CF01188itkt,2783852,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48355,gnpis_pui:holding-921_taxon-4898_accession-48355,CF01188,VIRTUAL_TRIAL,,,,,,,,treated,2002,"95,2",,"102,5",
CF01188itkfi,2783851,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48355,gnpis_pui:holding-921_taxon-4898_accession-48355,CF01188,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"82,8",
RE01096itkt,2783792,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48865,gnpis_pui:holding-921_taxon-4898_accession-48865,RE01096,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,5",,"97,5",
RE01096itkfi,2783791,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,48865,gnpis_pui:holding-921_taxon-4898_accession-48865,RE01096,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"80,7",
EM01322itkfi,2783801,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49004,gnpis_pui:holding-921_taxon-4898_accession-49004,EM01322,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,89,
EM01322itkt,2783802,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49004,gnpis_pui:holding-921_taxon-4898_accession-49004,EM01322,VIRTUAL_TRIAL,,,,,,,,treated,2002,103,,"110,9",
DI02027itkfi,2783841,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49062,gnpis_pui:holding-921_taxon-4898_accession-49062,DI02027,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,79,
DI02027itkt,2783842,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49062,gnpis_pui:holding-921_taxon-4898_accession-49062,DI02027,VIRTUAL_TRIAL,,,,,,,,treated,2002,"91,1",,"98,1",
RE02133itkt,2783778,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49384,gnpis_pui:holding-921_taxon-4898_accession-49384,RE02133,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,9",,"106,5",
RE02133itkfi,2783777,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49384,gnpis_pui:holding-921_taxon-4898_accession-49384,RE02133,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,,,"84,6",
DI02026itkt,2783840,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,49711,gnpis_pui:holding-921_taxon-4898_accession-49711,DI02026,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,1",,"105,6",
RE01092itkt,2783798,BTH_Le_Moulon_2002_SetB3,BTH_Le_Moulon_2002_SetB3,26098,https://doi.org/10.15454/AX4FXK,RE01092,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,3",,"105,8",
