observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2974932,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76146,https://doi.org/10.15454/9AZDI3,DI15010,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.65,,80.52,
1,2974931,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76146,https://doi.org/10.15454/9AZDI3,DI15010,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.51,,84.35,
2,2974884,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76135,https://doi.org/10.15454/94U6BB,RE14126,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,12.01,,75.63,
2,2974888,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.12,,81.16,
1,2974887,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.47,,84.42,
2,2974886,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,76.2,
1,2974885,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,75270,https://doi.org/10.15454/AIOH4U,Bermude,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,70.33,
2,2974846,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76126,https://doi.org/10.15454/MP2YBX,DI15007,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,80.42,
2,2974986,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76156,https://doi.org/10.15454/IKBWDI,CF14254,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,72.76,
1,2974985,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76156,https://doi.org/10.15454/IKBWDI,CF14254,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,65.48,
1,2974859,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76129,https://doi.org/10.15454/SEPVQZ,EM14076,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.36,,83.08,
1,2974883,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76135,https://doi.org/10.15454/94U6BB,RE14126,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.7,,72.48,
2,2974988,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76156,https://doi.org/10.15454/IKBWDI,CF14254,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.94,,75.9,
1,2974987,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76156,https://doi.org/10.15454/IKBWDI,CF14254,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.66,,79.81,
1,2974991,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76157,https://doi.org/10.15454/LD0O5U,CF14255,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.82,,84.26,
2,2974990,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76157,https://doi.org/10.15454/LD0O5U,CF14255,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,85.52,
1,2974989,BTH_Orgeval_2015_SetB2,BTH_Orgeval_2015_SetB2,76157,https://doi.org/10.15454/LD0O5U,CF14255,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,82.71,
