observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2883701,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,61587,https://doi.org/10.15454/TNFH4O,RE12080,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,2",,"65,31",
2,2883702,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,61587,https://doi.org/10.15454/TNFH4O,RE12080,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"11,1",,"72,15",
1,2883677,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"10,8",,"77,23",
1,2883679,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,11,,"96,87",
2,2883678,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,3",,"68,64",
2,2883680,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"11,4",,"97,24",
1,2883755,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48377,https://doi.org/10.15454/KP9UFC,EM12340,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"10,8",,"82,1",
1,2883753,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48377,https://doi.org/10.15454/KP9UFC,EM12340,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2014,"9,9",,"65,28",
2,2883756,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48377,https://doi.org/10.15454/KP9UFC,EM12340,REPLICATION,2,,,,,,REPLICATION:2,treated,2014,"10,1",,"87,25",
2,2883754,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48377,https://doi.org/10.15454/KP9UFC,EM12340,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,1",,"62,44",
2,2883738,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48644,https://doi.org/10.15454/BZ52A8,EM12359,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2014,"10,6",,"62,03",
1,2883739,BTH_Lusignan_2014_SetA2,BTH_Lusignan_2014_SetA2,48644,https://doi.org/10.15454/BZ52A8,EM12359,REPLICATION,1,,,,,,REPLICATION:1,treated,2014,"11,2",,"80,26",
