observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2973150,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.38,,96.58,
2,2973071,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76108,https://doi.org/10.15454/XHZ6YQ,CF14009,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.24,,94.78,
2,2973075,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76109,https://doi.org/10.15454/0ZCHAM,EM13013,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.23,,97.56,
2,2973077,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76109,https://doi.org/10.15454/0ZCHAM,EM13013,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,12.13,,120.47,
1,2973076,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76109,https://doi.org/10.15454/0ZCHAM,EM13013,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.11,,114.12,
1,2973074,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76109,https://doi.org/10.15454/0ZCHAM,EM13013,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.03,,92.29,
1,2973078,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76110,https://doi.org/10.15454/TE3YF6,EM14045,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.38,,102.78,
2,2973081,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76110,https://doi.org/10.15454/TE3YF6,EM14045,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.67,,114.64,
1,2973080,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76110,https://doi.org/10.15454/TE3YF6,EM14045,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.54,,118.81,
2,2973079,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76110,https://doi.org/10.15454/TE3YF6,EM14045,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.23,,100.68,
2,2973085,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76111,https://doi.org/10.15454/6OEF2E,EM14046,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.58,,117.49,
1,2973084,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76111,https://doi.org/10.15454/6OEF2E,EM14046,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.23,,117.94,
2,2973083,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76111,https://doi.org/10.15454/6OEF2E,EM14046,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.23,,100.08,
1,2973082,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76111,https://doi.org/10.15454/6OEF2E,EM14046,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.74,,92.62,
2,2973093,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76112,https://doi.org/10.15454/QKZFIG,AO15028,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.08,,125.15,
1,2973090,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76112,https://doi.org/10.15454/QKZFIG,AO15028,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.63,,113.9,
1,2973092,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76112,https://doi.org/10.15454/QKZFIG,AO15028,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.11,,126.84,
2,2973091,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76112,https://doi.org/10.15454/QKZFIG,AO15028,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.28,,110.43,
2,2973095,BTH_Estrées-Mons_2015_SetB1,BTH_Estrées-Mons_2015_SetB1,76113,https://doi.org/10.15454/JJZSKL,RE14039,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.8,,108.61,
