observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Grapeli,2831644,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,27821,https://doi.org/10.15454/4TFKM0,GRAPELI,VIRTUAL_TRIAL,,,,,,,,2008,6,
Caphorn,2831653,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2008,5,
DI08003,2831656,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48341,gnpis_pui:holding-921_taxon-4898_accession-48341,DI08003,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
RE07015,2831640,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48361,gnpis_pui:holding-921_taxon-4898_accession-48361,RE07015,VIRTUAL_TRIAL,,,,,,,,2008,6,
RE07011,2831637,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48617,gnpis_pui:holding-921_taxon-4898_accession-48617,RE07011,VIRTUAL_TRIAL,,,,,,,,2008,"5,5",
RE07002,2831664,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48879,gnpis_pui:holding-921_taxon-4898_accession-48879,RE07002,VIRTUAL_TRIAL,,,,,,,,2008,3,
Mendel,2831660,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,2008,2,
DI08004,2831657,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48504,gnpis_pui:holding-921_taxon-4898_accession-48504,DI08004,VIRTUAL_TRIAL,,,,,,,,2008,4,
DI08005,2831658,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,49067,gnpis_pui:holding-921_taxon-4898_accession-49067,DI08005,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
RE07006,2831662,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,48418,gnpis_pui:holding-921_taxon-4898_accession-48418,RE07006,VIRTUAL_TRIAL,,,,,,,,2008,"2,5",
CF07037,2831649,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,49370,gnpis_pui:holding-921_taxon-4898_accession-49370,CF07037,VIRTUAL_TRIAL,,,,,,,,2008,6,
EM07085,2831636,BTH_Chaux_des_Prés_2008_SetB1,BTH_Chaux_des_Prés_2008_SetB1,49461,gnpis_pui:holding-921_taxon-4898_accession-49461,EM07085,VIRTUAL_TRIAL,,,,,,,,2008,"1,5",
