observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2849126,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,48471,gnpis_pui:holding-921_taxon-4898_accession-48471,CF09030,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"11,15",,"69,29",
1,2849115,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,49594,https://doi.org/10.15454/UY7D21,EM09015,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"10,75",,"92,82",
1,2849113,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,49594,https://doi.org/10.15454/UY7D21,EM09015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"9,95",,"81,75",
1,2849203,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"9,49",,"93,29",
2,2849202,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"10,71",,76,
1,2849201,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"11,14",,"81,08",
2,2849204,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"9,83",,"90,14",
2,2849220,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"9,89",,"95,64",
2,2849218,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"10,47",,"77,51",
1,2849217,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"10,62",,"75,03",
1,2849219,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"10,11",,"100,57",
1,2849161,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"11,59",,"72,14",
2,2849164,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2010,"10,73",,"88,1",
2,2849162,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"11,19",,"73,33",
1,2849163,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2010,"10,67",,"93,78",
2,2849198,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,49125,https://doi.org/10.15454/CTNPK9,AO10011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2010,"11,26",,"71,44",
1,2849197,BTH_Estrées-Mons_2010_SetB1,BTH_Estrées-Mons_2010_SetB1,49125,https://doi.org/10.15454/CTNPK9,AO10011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2010,"11,04",,"69,27",
