observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2781586,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48707,gnpis_pui:holding-921_taxon-4898_accession-48707,RE01027,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,89,
1,2781527,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"69,4",
2,2781698,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2002,"58,8",
2,2781700,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"96,9",
2,2781696,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"64,2",
1,2781699,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,95,
1,2781697,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2002,"62,4",
1,2781695,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,62,
1,2781687,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"94,3",
2,2781686,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2002,"81,6",
1,2781685,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2002,"76,2",
2,2781688,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"96,1",
2,2781684,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"86,4",
1,2781683,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"78,9",
2,2781656,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2002,"67,9",
2,2781658,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"98,1",
2,2781654,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"72,9",
1,2781655,BTH_Estrées-Mons_2002_SetB2,BTH_Estrées-Mons_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2002,65,
