observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2797342,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"10,25",,"91,94",
2,2797380,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"10,02",,"104,01",
2,2797378,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"9,77",,"98,6",
1,2797379,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"10,36",,"108,23",
1,2797377,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26395,https://doi.org/10.15454/3KYGFX,RE02099,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"9,12",,"93,12",
2,2797348,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"10,93",,"91,67",
1,2797347,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,1,,,,,,REPLICATION:1,treated,2004,"11,4",,"89,92",
2,2797346,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2004,"10,77",,"91,95",
1,2797345,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26795,https://doi.org/10.15454/VI1CVR,CF03104,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"10,02",,"89,99",
2,2797296,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26398,https://doi.org/10.15454/OE94BR,RE03101,REPLICATION,2,,,,,,REPLICATION:2,treated,2004,"9,85",,"104,39",
1,2797293,BTH_Estrées-Mons_2004_SetB1,BTH_Estrées-Mons_2004_SetB1,26398,https://doi.org/10.15454/OE94BR,RE03101,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2004,"9,1",,"92,12",
