observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2781097,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,80,
2,2781088,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,73,
1,2781087,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"69,7",
2,2781158,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"72,9",
1,2781103,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"70,3",
2,2781144,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"80,7",
1,2781143,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"73,2",
1,2781139,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"72,1",
2,2781140,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"78,6",
2,2781130,BTH_Clermont-Ferrand_2002_SetB2,BTH_Clermont-Ferrand_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"85,1",
