observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2818855,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"10,82",,"105,15",
2,2818945,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26835,https://doi.org/10.15454/FXNO6G,RE05108,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"10,07",,"72,1",
2,2818853,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"9,13",,"73,27",
2,2818951,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,31",,"92,11",
2,2818949,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"10,4",,"71,5",
1,2818948,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"9,97",,"71,14",
1,2818854,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"10,85",,"102,8",
1,2818950,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26399,https://doi.org/10.15454/XCMLGZ,RE03111,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"10,47",,"89,53",
2,2818967,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,4",,"100,26",
1,2818868,BTH_Clermont-Ferrand_2007_SetA1,BTH_Clermont-Ferrand_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"10,17",,"75,78",
