observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
AO13020,2877144,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60930,https://doi.org/10.15454/3Q1S0Q,AO13020,VIRTUAL_TRIAL,,,,,,,,2013,7,
AO13019,2877167,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60913,https://doi.org/10.15454/GQZLI1,AO13019,VIRTUAL_TRIAL,,,,,,,,2013,6,
AO13024,2877141,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60990,https://doi.org/10.15454/SCWN6J,AO13024,VIRTUAL_TRIAL,,,,,,,,2013,"4,5",
AO13022,2877146,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60962,https://doi.org/10.15454/57FECX,AO13022,VIRTUAL_TRIAL,,,,,,,,2013,7,
AO13023,2877145,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60976,https://doi.org/10.15454/MDP0B7,AO13023,VIRTUAL_TRIAL,,,,,,,,2013,"6,5",
AO13021,2877143,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,60946,https://doi.org/10.15454/N0K6T3,AO13021,VIRTUAL_TRIAL,,,,,,,,2013,"5,5",
Altigo,2877158,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2013,3,
Bermude,2877139,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
CF12181,2877148,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,48978,https://doi.org/10.15454/5ZAP8G,CF12181,VIRTUAL_TRIAL,,,,,,,,2013,2,
CF12200,2877149,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,48698,https://doi.org/10.15454/CBPECM,CF12200,VIRTUAL_TRIAL,,,,,,,,2013,2,
CF12202,2877168,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,49079,https://doi.org/10.15454/EYUOPH,CF12202,VIRTUAL_TRIAL,,,,,,,,2013,3,
CF12273,2877162,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,49671,https://doi.org/10.15454/XJPBH3,CF12273,VIRTUAL_TRIAL,,,,,,,,2013,"5,5",
DI13003,2877169,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,49052,https://doi.org/10.15454/6DHCDH,DI13003,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
DI13004,2877147,BTH_Chaux_des_Prés_2013_SetB2,BTH_Chaux_des_Prés_2013_SetB2,49219,https://doi.org/10.15454/6NP2UD,DI13004,VIRTUAL_TRIAL,,,,,,,,2013,"4,5",
