observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2814298,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"93,6",
1,2814345,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"91,5",
2,2814346,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,91,
1,2814279,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,48566,https://doi.org/10.15454/PNQ6BX,RE05009,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"86,9",
1,2814295,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"102,3",
2,2814296,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"104,3",
2,2814342,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"94,7",
1,2814341,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26988,https://doi.org/10.15454/FV0GUM,EM05230,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"97,4",
1,2814309,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"91,3",
2,2814310,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,26987,https://doi.org/10.15454/KGPOGY,EM05178,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"93,4",
2,2814318,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"94,9",
1,2814317,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,92,
2,2814312,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"92,6",
1,2814311,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"104,3",
2,2814348,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"101,1",
1,2814347,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,49291,https://doi.org/10.15454/RCJVYZ,DI06004,REPLICATION,1,,,,,,REPLICATION:1,treated,2006,"101,4",
2,2814294,BTH_Clermont-Ferrand_2006_SetB1,BTH_Clermont-Ferrand_2006_SetB1,49341,https://doi.org/10.15454/RKQK2G,CF05086,REPLICATION,2,,,,,,REPLICATION:2,treated,2006,"93,7",
