observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2972421,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.28,,133.8,
2,2972517,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.5,,111.8,
1,2972516,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.49,,112.1,
1,2972514,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,92,
1,2972512,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.03,,88,
1,2972420,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.24,,121.6,
2,2972419,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,112.5,
1,2972418,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61664,https://doi.org/10.15454/OYADUC,RE13093,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,106.1,
2,2972515,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,88.9,
2,2972513,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,62039,https://doi.org/10.15454/FMXV4A,AO14028,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.47,,90.9,
2,2972371,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,94.2,
2,2972433,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.74,,127.4,
1,2972432,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.35,,124.4,
2,2972445,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.39,,122.6,
1,2972444,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.16,,119.2,
2,2972443,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,102.7,
1,2972440,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11,,102.5,
2,2972431,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,113.6,
1,2972442,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,107.3,
2,2972441,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48609,https://doi.org/10.15454/QLBPQK,RE13014,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.31,,102.2,
2,2972429,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.64,,101.5,
1,2972370,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,96.9,
2,2972369,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,9.95,,94.8,
1,2972468,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.28,,130.2,
2,2972467,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,90.4,
2,2972465,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.04,,96.2,
2,2972499,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.49,,110.2,
2,2972469,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.61,,118.1,
1,2972466,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,100.4,
1,2972464,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49120,https://doi.org/10.15454/P3TGLP,RE13084,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.32,,101.4,
1,2972430,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,109.5,
1,2972428,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61678,https://doi.org/10.15454/GQP9HA,RE13094,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.96,,109.4,
2,2972487,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.69,,119.5,
2,2972485,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,103,
1,2972484,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,102,
2,2972483,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.8,,102.9,
1,2972482,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.03,,103.1,
2,2972497,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,82.2,
1,2972496,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,85.4,
1,2972486,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49433,https://doi.org/10.15454/XA7QW4,RE13086,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.55,,110.1,
1,2972368,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.79,,96.2,
2,2972541,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61704,https://doi.org/10.15454/ZZZLIR,AO14026,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.17,,111.6,
2,2972531,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,9.72,,99.2,
1,2972530,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.13,,106.5,
2,2972539,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61704,https://doi.org/10.15454/ZZZLIR,AO14026,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,100.3,
2,2972537,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61704,https://doi.org/10.15454/ZZZLIR,AO14026,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.25,,105.2,
2,2972535,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.15,,102.4,
1,2972534,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.25,,109.5,
2,2972533,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,92.1,
1,2972532,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,49524,https://doi.org/10.15454/FSEIOR,RE13106,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,94.5,
1,2972498,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61398,https://doi.org/10.15454/HEUAIP,EM13073,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.8,,116.3,
1,2972540,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61704,https://doi.org/10.15454/ZZZLIR,AO14026,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.27,,128.1,
1,2972538,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,61704,https://doi.org/10.15454/ZZZLIR,AO14026,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,107,
2,2972583,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.12,,116.3,
2,2972581,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,,,97.1,
1,2972580,BTH_Rennes_2015_SetA2,BTH_Rennes_2015_SetA2,48484,https://doi.org/10.15454/L7ZWCU,RE13005,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,,,91.5,
