observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2865218,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60975,https://doi.org/10.15454/IP96RA,AO12022,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,67",,"61,1",
2,2865368,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,14",,"51,1",
1,2865369,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"51,47",
2,2865214,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"48,95",
2,2865216,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"11,86",,"71,11",
2,2865212,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"12,21",,"38,3",
1,2865213,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"49,89",
1,2865215,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"12,04",,"77,99",
1,2865211,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,69",,"42,3",
1,2865397,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,51",,"32,3",
1,2865399,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"38,22",
1,2865401,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,96",,"75,1",
2,2865402,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,79",,"72,66",
2,2865398,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,23",,"32,3",
2,2865400,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"43,95",
2,2865378,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"12,33",,"84,19",
1,2865377,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"11,99",,"87,03",
2,2865376,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"71,19",
1,2865375,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"80,54",
2,2865374,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"11,62",,73,
1,2865373,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"11,38",,"75,2",
2,2865386,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"9,8",,"60,8",
1,2865389,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,85",,"89,12",
2,2865388,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"58,54",
2,2865390,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"11,29",,"93,1",
1,2865387,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"58,27",
1,2865385,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,10,,62,
2,2865382,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"67,29",
1,2865379,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"10,42",,"70,9",
2,2865384,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,5",,"81,12",
1,2865383,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,06",,"86,18",
2,2865380,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"9,93",,"71,3",
1,2865381,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"72,98",
1,2865415,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"8,87",,"82,2",
1,2865417,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"70,54",
2,2865416,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"9,65",,"72,3",
2,2865420,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,16",,"82,53",
1,2865419,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,8",,"89,03",
2,2865418,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"80,17",
2,2865414,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"9,32",,"87,42",
1,2865413,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"9,83",,"91,22",
2,2865412,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"68,08",
1,2865411,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"71,94",
2,2865410,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"9,54",,63,
1,2865409,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"9,16",,"74,1",
1,2865351,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"83,7",
1,2865353,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,91",,"85,21",
2,2865352,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"78,01",
1,2865349,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"10,31",,"75,8",
2,2865354,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,32",,"79,34",
2,2865350,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"10,65",,"75,8",
1,2865299,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,REPLICATION,1,,,,,,REPLICATION:1,treated,2012,"10,65",,"74,65",
1,2865297,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2012,,,"60,99",
2,2865300,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,REPLICATION,2,,,,,,REPLICATION:2,treated,2012,"10,52",,"89,23",
2,2865298,BTH_Estrées-Mons_2012_SetA2,BTH_Estrées-Mons_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2012,,,"55,31",
