observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM00072,2777842,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,VIRTUAL_TRIAL,,,,,,,,2002,6,
CF00110,2777835,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26048,https://doi.org/10.15454/7WIU47,CF00110,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
CF00117,2777837,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26049,https://doi.org/10.15454/NGVK7J,CF00117,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
CF00020,2777817,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,49725,https://doi.org/10.15454/PNW0L6,CF00020,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE01002,2777843,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26110,https://doi.org/10.15454/PY1VVU,RE01002,VIRTUAL_TRIAL,,,,,,,,2002,3,
CF00108,2777818,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26103,https://doi.org/10.15454/VUCZZU,CF00108,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI01019,2777841,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,48621,gnpis_pui:holding-921_taxon-4898_accession-48621,DI01019,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE00164,2777825,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,48472,gnpis_pui:holding-921_taxon-4898_accession-48472,RE00164,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
Soissons,2777848,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Isengrain,2777846,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE00160,2777826,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,26871,https://doi.org/10.15454/5JJD7K,RE00160,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI01021,2777822,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,49218,gnpis_pui:holding-921_taxon-4898_accession-49218,DI01021,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI01032,2777840,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,49224,gnpis_pui:holding-921_taxon-4898_accession-49224,DI01032,VIRTUAL_TRIAL,,,,,,,,2002,2,
EM00074,2777844,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
EM00107,2777823,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,VIRTUAL_TRIAL,,,,,,,,2002,3,
RE00113,2777849,BTH_Chaux_des_Prés_2002_SetA2,BTH_Chaux_des_Prés_2002_SetA2,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,VIRTUAL_TRIAL,,,,,,,,2002,2,
