observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
EM01352itkt,2783591,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49238,gnpis_pui:holding-921_taxon-4898_accession-49238,EM01352,VIRTUAL_TRIAL,,,,,,,,treated,2002,"110,4",,"100,2",
EM01352itkfi,2783589,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49238,gnpis_pui:holding-921_taxon-4898_accession-49238,EM01352,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"122,2",,"85,3",
RE01095itkt,2783501,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49084,gnpis_pui:holding-921_taxon-4898_accession-49084,RE01095,VIRTUAL_TRIAL,,,,,,,,treated,2002,"105,7",,"95,9",
RE01095itknt,2783500,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49084,gnpis_pui:holding-921_taxon-4898_accession-49084,RE01095,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,2",,"71,9",
RE01095itkfi,2783499,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49084,gnpis_pui:holding-921_taxon-4898_accession-49084,RE01095,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"107,7",,"75,1",
DI02024itkfi,2783559,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"100,2",,"69,9",
DI02024itkt,2783561,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,VIRTUAL_TRIAL,,,,,,,,treated,2002,100,,"90,8",
DI02024itknt,2783560,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,7",,"68,3",
RE02132itknt,2783470,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,3",,"67,3",
RE02132itkt,2783471,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,VIRTUAL_TRIAL,,,,,,,,treated,2002,92,,"83,4",
RE02132itkfi,2783469,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,103,,"71,9",
DI02030itkt,2783486,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,2",,90,
DI02030itknt,2783485,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,103,,"69,8",
DI02030itkfi,2783484,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,105,,"73,3",
RE01086itkfi,2783550,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"107,8",,"75,2",
RE01086itkt,2783552,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,4",,"90,2",
RE01086itknt,2783551,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,4",,"68,1",
EM01346itknt,2783542,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,7",,"68,3",
EM01346itkt,2783543,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,treated,2002,"106,7",,"96,8",
EM01346itkfi,2783541,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"101,7",,71,
DI02028itknt,2783545,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"117,2",,"79,4",
DI02028itkt,2783546,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,treated,2002,"107,2",,"97,3",
DI02028itkfi,2783544,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"122,5",,"85,5",
RE01089itknt,2783578,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,7",,"67,5",
RE01089itkfi,2783577,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"102,3",,"71,4",
RE01089itkt,2783579,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,1",,90,
EM01338itknt,2783593,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"84,2",,"57,1",
EM01338itkt,2783594,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,treated,2002,98,,89,
EM01338itkfi,2783592,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"75,5",,"52,7",
EM01363itkt,2783540,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,treated,2002,"105,6",,"95,8",
EM01363itkfi,2783538,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"104,3",,"72,8",
EM01363itknt,2783539,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"110,1",,"74,6",
Apacheitkt,2783522,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,treated,2002,"110,4",,"100,2",
Apacheitknt,2783521,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"116,4",,"78,9",
Apacheitkfi,2783520,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"116,1",,81,
RE01097itknt,2783497,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"103,3",,70,
RE01097itkfi,2783496,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"101,7",,71,
RE01097itkt,2783498,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,treated,2002,"98,2",,"89,2",
RE02087itkfi,2783490,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"101,5",,"70,8",
RE02087itkt,2783492,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,treated,2002,88,,"79,9",
RE02087itknt,2783491,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,1",,"67,1",
DI02025itkt,2783564,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,treated,2002,"99,6",,"90,4",
DI02025itkfi,2783562,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"110,7",,"77,2",
DI02025itknt,2783563,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"114,5",,"77,6",
Chargeritkt,2783534,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2002,"87,5",,"79,4",
Chargeritknt,2783533,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"96,4",,"65,3",
Chargeritkfi,2783532,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"101,9",,"71,1",
CF01183itknt,2783581,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,3",,"69,3",
CF01183itkt,2783582,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,treated,2002,"97,3",,"88,3",
CF01183itkfi,2783580,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"104,1",,"72,6",
RE01092itknt,2783503,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26098,https://doi.org/10.15454/AX4FXK,RE01092,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,7",,"72,3",
RE01101itknt,2783527,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"103,7",,"70,2",
RE01101itkfi,2783526,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,104,,"72,5",
EM01324itkfi,2783517,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"104,7",,"73,1",
EM01324itkt,2783519,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,treated,2002,"100,8",,"91,5",
EM01324itknt,2783518,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,7",,"72,3",
RE02088itkt,2783477,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,treated,2002,"89,5",,"81,2",
RE02088itkfi,2783475,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"103,9",,"72,5",
RE02088itknt,2783476,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"100,7",,"68,2",
CF01092itkt,2783465,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,7",,"85,9",
CF01092itknt,2783464,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"97,4",,66,
CF01092itkfi,2783463,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"101,6",,"70,9",
DI02031itkfi,2783481,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,85,,"59,3",
DI02031itkt,2783483,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,treated,2002,"90,5",,"82,1",
DI02031itknt,2783482,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"87,8",,"59,5",
DI02032itknt,2783479,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"106,6",,"72,2",
DI02032itkt,2783480,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,treated,2002,"108,1",,"98,1",
DI02032itkfi,2783478,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"114,5",,"79,9",
Soissonsitknt,2783587,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"87,3",,"59,2",
Soissonsitkt,2783588,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2002,"94,9",,"86,1",
Soissonsitkfi,2783586,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"84,9",,"59,2",
Isengrainitkt,2783576,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2002,"107,2",,"97,3",
Isengrainitkfi,2783574,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"97,1",,"67,7",
Isengrainitknt,2783575,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,9",,"67,7",
Autanitkt,2783531,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,treated,2002,109,,"98,9",
Autanitknt,2783530,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"80,1",,"54,2",
Autanitkfi,2783529,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"66,3",,"46,3",
RE02101itknt,2783572,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"110,9",,"75,1",
RE02101itkfi,2783571,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"110,1",,"76,8",
RE02101itkt,2783573,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,treated,2002,99,,"89,8",
RE02103itkt,2783468,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,treated,2002,"107,6",,"97,7",
RE02103itknt,2783467,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"65,2",,"44,2",
RE02103itkfi,2783466,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"55,4",,"38,6",
CF00060itknt,2783488,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"102,9",,"69,7",
CF00060itkt,2783489,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,3",,"91,9",
CF00060itkfi,2783487,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"110,6",,"77,2",
EM01308itkt,2783513,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,treated,2002,"103,2",,"93,6",
EM01308itknt,2783512,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"105,8",,"71,7",
EM01308itkfi,2783511,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,low inputs,2002,"110,5",,"77,1",
EM01325itknt,2783515,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2002,"99,6",,"67,5",
EM01325itkt,2783516,BTH_Estrées-Mons_2002_SetB3,BTH_Estrées-Mons_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,VIRTUAL_TRIAL,,,,,,,,treated,2002,"101,2",,"91,8",
