observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2970443,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.58,,125.48,
1,2970442,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.5,,120.63,
1,2970440,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,12.49,,93.48,
1,2970438,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61776,https://doi.org/10.15454/DB6YVG,AO12021-1,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.98,,102.96,
1,2970508,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.04,,121.56,
2,2970507,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.32,,98.19,
1,2970504,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.89,,97.45,
2,2970509,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11,,122.34,
1,2970506,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11,,97.93,
2,2970505,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.04,,100.52,
2,2970321,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.44,,93.64,
2,2970491,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.97,,119.06,
1,2970488,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.58,,94.8,
2,2970395,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61269,https://doi.org/10.15454/CHX9GO,AO13042,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.38,,126.31,
2,2970393,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61269,https://doi.org/10.15454/CHX9GO,AO13042,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.09,,93.64,
1,2970484,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.77,,123.65,
1,2970490,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,10.76,,126.89,
2,2970489,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.05,,98.63,
2,2970487,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.72,,86.37,
1,2970486,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,27751,https://doi.org/10.15454/OYNH7Y,ARKEOS,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.86,,97.52,
2,2970481,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.1,,95.46,
2,2970391,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61269,https://doi.org/10.15454/CHX9GO,AO13042,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,10.47,,98.83,
2,2970285,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,12.56,,96.35,
1,2970282,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.44,,92.61,
2,2970485,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.74,,130.52,
2,2970483,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.24,,104,
2,2970287,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,12.05,,116.44,
1,2970286,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.54,,116.93,
1,2970284,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.75,,104.62,
2,2970283,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48739,https://doi.org/10.15454/CEPFO5,EM12096,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.27,,95.42,
1,2970482,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.54,,101.31,
1,2970480,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61865,https://doi.org/10.15454/AJY3JA,AO14005,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.39,,96.16,
1,2970390,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61269,https://doi.org/10.15454/CHX9GO,AO13042,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.5,,83.94,
1,2970406,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.55,,118.42,
2,2970405,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.09,,104.3,
1,2970404,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.57,,90.75,
2,2970403,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.27,,104.17,
1,2970402,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.5,,104.96,
1,2970320,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.42,,92.74,
2,2970407,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,48934,https://doi.org/10.15454/YCKTDL,EM12231,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.79,,113.77,
1,2970318,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,10.83,,102.06,
2,2970401,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,11.75,,122.32,
1,2970396,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,faible intrant,2015,11.54,,110.41,
2,2970467,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,traite,2015,10.79,,127.24,
2,2970319,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.04,,97.34,
1,2970466,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,11.3,,108.15,
1,2970400,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,traite,2015,12.09,,130.17,
2,2970399,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,11.77,,110.48,
1,2970398,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,11.8,,108.91,
2,2970397,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,49090,https://doi.org/10.15454/1VGYYS,EM12234,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.43,,107.95,
2,2970465,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,non traite fongicides,2015,10.93,,92.79,
1,2970464,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,1,,,,,,REPLICATION:1,non traite fongicides,2015,10.74,,108.27,
2,2970463,BTH_Rennes_2015_SetA1,BTH_Rennes_2015_SetA1,60834,https://doi.org/10.15454/KQGENR,AO13015,REPLICATION,2,,,,,,REPLICATION:2,faible intrant,2015,11.17,,102.58,
