observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
1,2778557,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,49700,gnpis_pui:holding-921_taxon-4898_accession-49700,RE00113,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"12,8153105",,"107,39",
1,2778431,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"12,6878948",,"105,48",
2,2778428,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"9,8773632",,"77,33",
1,2778479,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,treated,2002,"13,6121216",,"104,26",
1,2778477,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2002,,,"83,22",
2,2778478,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2002,,,"88,42",
1,2778475,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2002,"9,2313309",,"76,91",
2,2778480,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"13,028842",,"108,99",
2,2778476,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26105,https://doi.org/10.15454/XCQCZQ,CF00116,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2002,"9,5380592",,"81,18",
2,2778516,BTH_Le_Moulon_2002_SetA2,BTH_Le_Moulon_2002_SetA2,26102,https://doi.org/10.15454/WNKZ9X,EM00072,REPLICATION,2,,,,,,REPLICATION:2,treated,2002,"11,2699251",,"109,08",
