observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
Rumbaitkfi,2766649,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,,,"84,4",
EM00017itkfi,2766657,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,48765,gnpis_pui:holding-921_taxon-4898_accession-48765,EM00017,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,,,"79,8",
RE99156itkfi,2766629,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,48459,gnpis_pui:holding-921_taxon-4898_accession-48459,RE99156,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,,,"80,7",
Rumbaitkt,2766650,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,2",,"111,6",
CF00193itkt,2766668,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,treated,2000,"90,8",,"102,1",
CF00193itkfi,2766667,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,,,"68,1",
CF99228itkt,2766670,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,treated,2000,"81,4",,"91,6",
EM00019itkt,2766654,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,treated,2000,"96,8",,"108,9",
DI00025itkt,2766626,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,treated,2000,"97,5",,"109,6",
CF99228itkfi,2766669,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,49255,gnpis_pui:holding-921_taxon-4898_accession-49255,CF99228,VIRTUAL_TRIAL,,,,,,,,low inputs,2000,,,"66,4",
RE00015itkt,2766678,BTH_Le_Moulon_2000_SetB3,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,VIRTUAL_TRIAL,,,,,,,,treated,2000,"88,4",,"99,4",
