observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
RE00011itkt,2766695,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,49042,gnpis_pui:holding-921_taxon-4898_accession-49042,RE00011,VIRTUAL_TRIAL,,,,,,,,treated,2000,"85,5",,"87,3",
Soissonsitkt,2766715,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2000,96,,98,
Isengrainitkt,2766711,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2000,"101,3",,"103,4",
EM00019itkt,2766706,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,26862,https://doi.org/10.15454/SKKWNL,EM00019,VIRTUAL_TRIAL,,,,,,,,treated,2000,"84,7",,"86,4",
RE00010itkt,2766698,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,26869,https://doi.org/10.15454/46HA0A,RE00010,VIRTUAL_TRIAL,,,,,,,,treated,2000,"97,6",,"99,6",
RE00014itkt,2766719,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,26870,https://doi.org/10.15454/SUO7RH,RE00014,VIRTUAL_TRIAL,,,,,,,,treated,2000,"80,8",,"82,5",
EM00017itkt,2766708,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,48765,gnpis_pui:holding-921_taxon-4898_accession-48765,EM00017,VIRTUAL_TRIAL,,,,,,,,treated,2000,85,,"86,7",
LM00003itkt,2766693,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,49082,gnpis_pui:holding-921_taxon-4898_accession-49082,LM00003,VIRTUAL_TRIAL,,,,,,,,treated,2000,"90,2",,92,
RE99134itkt,2766696,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,48719,gnpis_pui:holding-921_taxon-4898_accession-48719,RE99134,VIRTUAL_TRIAL,,,,,,,,treated,2000,"82,5",,"84,2",
DI00025itkt,2766692,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,49206,gnpis_pui:holding-921_taxon-4898_accession-49206,DI00025,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,1",,93,
EM00015itkt,2766709,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,VIRTUAL_TRIAL,,,,,,,,treated,2000,"93,1",,95,
DI00022itkt,2766685,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,49374,gnpis_pui:holding-921_taxon-4898_accession-49374,DI00022,VIRTUAL_TRIAL,,,,,,,,treated,2000,"83,7",,"85,4",
RE99156itkt,2766694,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,48459,gnpis_pui:holding-921_taxon-4898_accession-48459,RE99156,VIRTUAL_TRIAL,,,,,,,,treated,2000,"94,5",,"96,4",
DI00019itkt,2766710,BTH_Lusignan_2000_SetB3,BTH_Lusignan_2000_SetB3,49664,gnpis_pui:holding-921_taxon-4898_accession-49664,DI00019,VIRTUAL_TRIAL,,,,,,,,treated,2000,"92,7",,"94,6",
