observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2771362,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,48350,https://doi.org/10.15454/YIXHGN,CF00010,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"108,87",
2,2771330,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"107,01",
1,2771329,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"126,47",
1,2771331,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"132,12",
2,2771332,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26048,https://doi.org/10.15454/7WIU47,CF00110,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"117,44",
2,2771348,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"136,24",
2,2771346,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"122,94",
1,2771347,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"140,87",
1,2771345,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26049,https://doi.org/10.15454/NGVK7J,CF00117,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"128,97",
2,2771274,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"112,44",
1,2771273,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"116,4",
2,2771276,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"121,02",
1,2771275,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,49725,https://doi.org/10.15454/PNW0L6,CF00020,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"121,13",
1,2771315,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,treated,2001,"122,88",
2,2771314,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2001,"114,09",
2,2771316,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,2,,,,,,REPLICATION:2,treated,2001,"127,45",
1,2771313,BTH_Le_Moulon_2001_SetB1,BTH_Le_Moulon_2001_SetB1,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2001,"123,51",
