observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF01046,2795223,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,26793,https://doi.org/10.15454/0WBMV0,CF01046,VIRTUAL_TRIAL,,,,,,,,2004,5,
CF02143,2795228,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,26420,https://doi.org/10.15454/UMTUQX,CF02143,VIRTUAL_TRIAL,,,,,,,,2004,4,
CF01014,2795199,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,26418,https://doi.org/10.15454/QCJETR,CF01014,VIRTUAL_TRIAL,,,,,,,,2004,"3,5",
CF02092,2795217,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,26419,https://doi.org/10.15454/KRA5IT,CF02092,VIRTUAL_TRIAL,,,,,,,,2004,"3,5",
Isengrain,2795224,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2004,NA,
Orvantis,2795221,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2004,NA,
EM02207,2795213,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,26893,https://doi.org/10.15454/WDQKPV,EM02207,VIRTUAL_TRIAL,,,,,,,,2004,5,
Stru001588.1,2795205,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,49585,gnpis_pui:holding-921_taxon-4898_accession-49585,Stru001588.1,VIRTUAL_TRIAL,,,,,,,,2004,5,
Stru001590,2795215,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,49361,gnpis_pui:holding-921_taxon-4898_accession-49361,Stru001590,VIRTUAL_TRIAL,,,,,,,,2004,5,
DI03015,2795197,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,49403,gnpis_pui:holding-921_taxon-4898_accession-49403,DI03015,VIRTUAL_TRIAL,,,,,,,,2004,5,
Oratorio,2795218,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,25545,https://doi.org/10.15454/J5APM1,ORATORIO,VIRTUAL_TRIAL,,,,,,,,2004,NA,
Farandole,2795209,BTH_Chaux_des_Prés_2004_SetA2,BTH_Chaux_des_Prés_2004_SetA2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2004,NA,
