observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,ASI_D20deg(MIPO:0000026),ASI_D20deg(MIPO:0000026).date,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,ear_height(MIPO:0000007),ear_height(MIPO:0000007).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
402196,3348880,Cra12,KWS Caracal 2012,127544,https://doi.org/10.15454/VSJSVC,F922_H,REPLICATE>BLOCK>PLOT,,,402196,,19,24,"REPLICATE>BLOCK>PLOT:402196,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,2012,"-5,17652755870",,"71,3522943923",,648.2101037136,,1.4820616883,,228.6390909091,,"66,1757668336",,60,,135,,170,
402125,3348803,Cra12,KWS Caracal 2012,127458,https://doi.org/10.15454/HZM5Q3,B113_H,REPLICATE>BLOCK>PLOT,,,402125,,21,25,"REPLICATE>BLOCK>PLOT:402125,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2012,"-3,09206732120",,"76,304846632",,463.8218923933,,1.1639855942,,250.9552941176,,"73,2127793108",,40,,100,,145,
402190,3348874,Cra12,KWS Caracal 2012,127532,https://doi.org/10.15454/LT9EBP,F05101_H,REPLICATE>BLOCK>PLOT,,,402190,,19,18,"REPLICATE>BLOCK>PLOT:402190,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,2012,"-3,41760863390",,"74,7699030262",,390.8821593153,,0.9083603896,,232.3872727273,,"71,3522943923",,55,,110,,150,
402555,3349267,Cra12,KWS Caracal 2012,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,402555,,9,23,"REPLICATE>BLOCK>PLOT:402555,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,"-3,41760863390",,"74,7699030262",,560.4514533086,,1.3864448052,,247.38,,"71,3522943923",,60,,120,,150,
400871,3349850,Cra12,KWS Caracal 2012,127458,https://doi.org/10.15454/HZM5Q3,B113_H,REPLICATE>BLOCK>PLOT,,,400871,,10,18,"REPLICATE>BLOCK>PLOT:400871,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2012,"0,00000000000",,"73,2127793108",,2630.7397959184,,6.4970640108,,246.967184701,,"73,2127793108",,85,,170,,215,
400928,3349788,Cra12,KWS Caracal 2012,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,400928,,8,9,"REPLICATE>BLOCK>PLOT:400928,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-1,62531106070",,"71,3522943923",,2317.1768707483,,5.3886879643,,232.554020036,,"69,7269833316",,80,,160,,200,
402747,3349475,Cra12,KWS Caracal 2012,127543,https://doi.org/10.15454/TML7FA,F908_H,REPLICATE>BLOCK>PLOT,,,402747,,4,2,"REPLICATE>BLOCK>PLOT:402747,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2012,"-3,41760863390",,"74,7699030262",,NA,,0.0957706159,,NA,,"71,3522943923",,50,,105,,140,
402478,3349184,Cra12,KWS Caracal 2012,127543,https://doi.org/10.15454/TML7FA,F908_H,REPLICATE>BLOCK>PLOT,,,402478,,11,18,"REPLICATE>BLOCK>PLOT:402478,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,2012,,,NA,,NA,,0.0956168831,,NA,,"67,98521909",,40,,80,,110,
402274,3348964,Cra12,KWS Caracal 2012,127543,https://doi.org/10.15454/TML7FA,F908_H,REPLICATE>BLOCK>PLOT,,,402274,,17,30,"REPLICATE>BLOCK>PLOT:402274,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,2012,"-12,92494322790",,"80,9101623179",,185.5287569573,,0.3879951981,,209.1294117647,,"67,98521909",,50,,110,,150,
400878,3349842,Cra12,KWS Caracal 2012,127543,https://doi.org/10.15454/TML7FA,F908_H,REPLICATE>BLOCK>PLOT,,,400878,,10,11,"REPLICATE>BLOCK>PLOT:400878,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2012,"-10,36201210540",,"73,2127793108",,1178.8806431664,,3.0156877598,,255.8094220396,,"62,8507672054",,70,,165,,205,
400824,3349901,Cra12,KWS Caracal 2012,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,400824,,12,17,"REPLICATE>BLOCK>PLOT:400824,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-1,86048491850",,"73,2127793108",,2715.6023699803,,6.4970640108,,239.2494601791,,"71,3522943923",,65,,155,,195,
401023,3349684,Cra12,KWS Caracal 2012,127458,https://doi.org/10.15454/HZM5Q3,B113_H,REPLICATE>BLOCK>PLOT,,,401023,,4,10,"REPLICATE>BLOCK>PLOT:401023,REPLICATE>BLOCK:4,REPLICATE:1",watered,2012,"-4,95255223970",,"76,304846632",,2869.8979591837,,6.674063075,,232.554020036,,"71,3522943923",,80,,165,,215,
402487,3349194,Cra12,KWS Caracal 2012,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,402487,,11,27,"REPLICATE>BLOCK>PLOT:402487,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,2012,"0,00000000000",,"69,7269833316",,606.3900970224,,1.406482593,,231.9435294118,,"69,7269833316",,50,,115,,150,
402756,3349485,Cra12,KWS Caracal 2012,127533,https://doi.org/10.15454/PQQBMH,F05404_H,REPLICATE>BLOCK>PLOT,,,402756,,3,8,"REPLICATE>BLOCK>PLOT:402756,REPLICATE>BLOCK:3,REPLICATE:1",rainfed,2012,"0,00000000000",,"69,7269833316",,506.1548428895,,1.1971326992,,236.5151131222,,"69,7269833316",,50,,110,,145,
402240,3348927,Cra12,KWS Caracal 2012,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,REPLICATE>BLOCK>PLOT,,,402240,,18,5,"REPLICATE>BLOCK>PLOT:402240,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,2012,"-3,09206732120",,"76,304846632",,398.5969387755,,0.9577061594,,240.269321267,,"73,2127793108",,45,,95,,130,
402662,3349383,Cra12,KWS Caracal 2012,127458,https://doi.org/10.15454/HZM5Q3,B113_H,REPLICATE>BLOCK>PLOT,,,402662,,6,15,"REPLICATE>BLOCK>PLOT:402662,REPLICATE>BLOCK:6,REPLICATE:2",rainfed,2012,"-6,13162897010",,"79,3444082809",,850.3401360544,,2.0079545455,,236.1354545455,,"73,2127793108",,45,,115,,160,
401026,3349681,Cra12,KWS Caracal 2012,127542,https://doi.org/10.15454/VQ9W36,F888_H,REPLICATE>BLOCK>PLOT,,,401026,,4,7,"REPLICATE>BLOCK>PLOT:401026,REPLICATE>BLOCK:4,REPLICATE:1",watered,2012,"0,00000000000",,"69,7269833316",,1621.411276375,,3.7078128195,,228.678119702,,"69,7269833316",,80,,175,,225,
400722,3350011,Cra12,KWS Caracal 2012,127542,https://doi.org/10.15454/VQ9W36,F888_H,REPLICATE>BLOCK>PLOT,,,400722,,16,23,"REPLICATE>BLOCK>PLOT:400722,REPLICATE>BLOCK:16,REPLICATE:2",watered,2012,"-3,48579597920",,"73,2127793108",,1356.494978944,,3.2977521873,,243.1083224401,,"69,7269833316",,70,,150,,195,
402398,3349098,Cra12,KWS Caracal 2012,127458,https://doi.org/10.15454/HZM5Q3,B113_H,REPLICATE>BLOCK>PLOT,,,402398,,13,10,"REPLICATE>BLOCK>PLOT:402398,REPLICATE>BLOCK:13,REPLICATE:1",rainfed,2012,"-9,55786792560",,"80,9101623179",,618.4291898578,,1.532329855,,247.7777375566,,"71,3522943923",,35,,100,,140,
402230,3348916,Cra12,KWS Caracal 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,402230,,18,15,"REPLICATE>BLOCK>PLOT:402230,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,2012,"-8,11596486180",,"77,8429481934",,514.6795560329,,1.0995941558,,213.6463636364,,"69,7269833316",,50,,130,,170,
402337,3349032,Cra12,KWS Caracal 2012,127541,https://doi.org/10.15454/LBNZ4P,F874_H,REPLICATE>BLOCK>PLOT,,,402337,,15,21,"REPLICATE>BLOCK>PLOT:402337,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,2012,"-8,50152718690",,"71,3522943923",,288.0184331797,,0.6693181818,,232.3872727273,,"62,8507672054",,55,,105,,140,
402364,3349061,Cra12,KWS Caracal 2012,127541,https://doi.org/10.15454/LBNZ4P,F874_H,REPLICATE>BLOCK>PLOT,,,402364,,14,25,"REPLICATE>BLOCK>PLOT:402364,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,2012,"-6,81893186870",,"71,3522943923",,384.677680596,,0.9214885954,,239.5482352941,,"64,5333625236",,55,,120,,160,
401040,3349656,Cra12,KWS Caracal 2012,127541,https://doi.org/10.15454/LBNZ4P,F874_H,REPLICATE>BLOCK>PLOT,,,401040,,3,8,"REPLICATE>BLOCK>PLOT:401040,REPLICATE>BLOCK:3,REPLICATE:1",watered,2012,"0,00000000000",,"61,1190292406",,1372.1397649969,,3.5100628024,,255.8094220396,,"61,1190292406",,75,,150,,195,
400822,3349903,Cra12,KWS Caracal 2012,127541,https://doi.org/10.15454/LBNZ4P,F874_H,REPLICATE>BLOCK>PLOT,,,400822,,12,19,"REPLICATE>BLOCK>PLOT:400822,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-1,80945225640",,"67,98521909",,1580.1096558026,,4.0852750977,,258.5437714839,,"66,1757668336",,60,,150,,180,
401099,3349616,Cra12,KWS Caracal 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,401099,,1,19,"REPLICATE>BLOCK>PLOT:401099,REPLICATE>BLOCK:1,REPLICATE:2",watered,2012,"-4,95255223970",,"76,304846632",,1667.9748822606,,4.1837154615,,250.826046962,,"71,3522943923",,65,,160,,205,
400826,3349873,Cra12,KWS Caracal 2012,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,REPLICATE>BLOCK>PLOT,,,400826,,11,15,"REPLICATE>BLOCK>PLOT:400826,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-3,41760863390",,"74,7699030262",,2099.6860282575,,5.2665594633,,250.826046962,,"71,3522943923",,80,,170,,225,
400788,3349940,Cra12,KWS Caracal 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,400788,,14,5,"REPLICATE>BLOCK>PLOT:400788,REPLICATE>BLOCK:14,REPLICATE:1",watered,2012,"-3,41760863390",,"74,7699030262",,2092.6339285714,,5.1909379472,,248.0576213717,,"71,3522943923",,65,,180,,220,
402205,3348889,Cra12,KWS Caracal 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,402205,,19,33,"REPLICATE>BLOCK>PLOT:402205,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,2012,"-8,31962754200",,"76,304846632",,199.2984693878,,0.4849939976,,243.3505882353,,"67,98521909",,40,,125,,165,
402479,3349185,Cra12,KWS Caracal 2012,127540,https://doi.org/10.15454/DU6APM,F752_H,REPLICATE>BLOCK>PLOT,,,402479,,11,19,"REPLICATE>BLOCK>PLOT:402479,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,2012,,,NA,,378.6670918367,,0.9083603896,,239.8836363636,,"74,7699030262",,45,,90,,130,
402737,3349464,Cra12,KWS Caracal 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,REPLICATE>BLOCK>PLOT,,,402737,,4,12,"REPLICATE>BLOCK>PLOT:402737,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2012,"-1,86048491850",,"73,2127793108",,1008.9856838258,,2.5379213224,,251.5319457014,,"71,3522943923",,45,,135,,175,
401005,3349723,Cra12,KWS Caracal 2012,127540,https://doi.org/10.15454/DU6APM,F752_H,REPLICATE>BLOCK>PLOT,,,401005,,5,21,"REPLICATE>BLOCK>PLOT:401005,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-1,86048491850",,"73,2127793108",,1666.6666666667,,4.8235778262,,289.4146695715,,"71,3522943923",,95,,175,,225,
400893,3349810,Cra12,KWS Caracal 2012,127402,https://doi.org/10.15454/5GN11W,Oh43_H,REPLICATE>BLOCK>PLOT,,,400893,,9,5,"REPLICATE>BLOCK>PLOT:400893,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-3,55121649800",,"69,7269833316",,1481.2376563529,,3.5595003067,,240.3058207038,,"66,1757668336",,60,,165,,200,
402505,3349213,Cra12,KWS Caracal 2012,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,REPLICATE>BLOCK>PLOT,,,402505,,10,28,"REPLICATE>BLOCK>PLOT:402505,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2012,"-8,11596486180",,"77,8429481934",,467.6870748299,,1.0669867947,,228.1411764706,,"69,7269833316",,55,,110,,140,
402695,3349419,Cra12,KWS Caracal 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,REPLICATE>BLOCK>PLOT,,,402695,,5,19,"REPLICATE>BLOCK>PLOT:402695,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,,,NA,,NA,,NA,,NA,,"69,7269833316",,40,,75,,110,
402835,3349571,Cra12,KWS Caracal 2012,127539,https://doi.org/10.15454/IFDAIO,F7082_H,REPLICATE>BLOCK>PLOT,,,402835,,1,15,"REPLICATE>BLOCK>PLOT:402835,REPLICATE>BLOCK:1,REPLICATE:2",rainfed,2012,"-1,62531106070",,"71,3522943923",,590.1614377094,,1.4820616883,,251.1281818182,,"69,7269833316",,45,,95,,135,
402631,3349350,Cra12,KWS Caracal 2012,127535,https://doi.org/10.15454/UUGPLJ,F618_H,REPLICATE>BLOCK>PLOT,,,402631,,7,27,"REPLICATE>BLOCK>PLOT:402631,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,,,NA,,318.8775510204,,0.7274909964,,228.1411764706,,"69,7269833316",,55,,105,,145,
400841,3349857,Cra12,KWS Caracal 2012,127539,https://doi.org/10.15454/IFDAIO,F7082_H,REPLICATE>BLOCK>PLOT,,,400841,,11,1,"REPLICATE>BLOCK>PLOT:400841,REPLICATE>BLOCK:11,REPLICATE:1",watered,2012,,,NA,,843.482554312,,2.0269376746,,240.3058207038,,"69,7269833316",,55,,120,,160,
400967,3349746,Cra12,KWS Caracal 2012,127539,https://doi.org/10.15454/IFDAIO,F7082_H,REPLICATE>BLOCK>PLOT,,,400967,,6,18,"REPLICATE>BLOCK>PLOT:400967,REPLICATE>BLOCK:6,REPLICATE:2",watered,2012,"-1,74176424160",,"69,7269833316",,1547.3402475744,,3.6422934606,,235.3905979182,,"67,98521909",,55,,135,,180,
402522,3349232,Cra12,KWS Caracal 2012,127539,https://doi.org/10.15454/IFDAIO,F7082_H,REPLICATE>BLOCK>PLOT,,,402522,,10,11,"REPLICATE>BLOCK>PLOT:402522,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2012,"-1,62531106070",,"71,3522943923",,255.1020408163,,0.5746236956,,225.2524886878,,"69,7269833316",,45,,90,,125,
400882,3349838,Cra12,KWS Caracal 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,REPLICATE>BLOCK>PLOT,,,400882,,10,7,"REPLICATE>BLOCK>PLOT:400882,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2012,"-7,03701247720",,"73,2127793108",,1275.5102040816,,2.9662502556,,232.554020036,,"66,1757668336",,75,,140,,180,
402677,3349399,Cra12,KWS Caracal 2012,127535,https://doi.org/10.15454/UUGPLJ,F618_H,REPLICATE>BLOCK>PLOT,,,402677,,5,1,"REPLICATE>BLOCK>PLOT:402677,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,,,NA,,NA,,0.0957706159,,NA,,"74,7699030262",,30,,65,,95,
401018,3349690,Cra12,KWS Caracal 2012,127535,https://doi.org/10.15454/UUGPLJ,F618_H,REPLICATE>BLOCK>PLOT,,,401018,,4,15,"REPLICATE>BLOCK>PLOT:401018,REPLICATE>BLOCK:4,REPLICATE:2",watered,2012,"-5,04291969460",,"74,7699030262",,1373.6263736264,,3.445412733,,250.826046962,,"69,7269833316",,80,,170,,220,
402334,3349029,Cra12,KWS Caracal 2012,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,REPLICATE>BLOCK>PLOT,,,402334,,15,18,"REPLICATE>BLOCK>PLOT:402334,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,2012,"-9,40973091660",,"82,6225102274",,242.954324587,,0.5737012987,,236.1354545455,,"73,2127793108",,45,,95,,125,
400713,3350031,Cra12,KWS Caracal 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,REPLICATE>BLOCK>PLOT,,,400713,,17,17,"REPLICATE>BLOCK>PLOT:400713,REPLICATE>BLOCK:17,REPLICATE:2",watered,2012,"-3,36707530230",,"71,3522943923",,2010.549982705,,4.5774769167,,227.6728733963,,"67,98521909",,80,,160,,200,
402459,3349163,Cra12,KWS Caracal 2012,127538,https://doi.org/10.15454/7L8N8B,F7057_H,REPLICATE>BLOCK>PLOT,,,402459,,12,2,"REPLICATE>BLOCK>PLOT:402459,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,,,NA,,NA,,1.2929033152,,NA,,"73,2127793108",,40,,105,,135,
400959,3349777,Cra12,KWS Caracal 2012,127538,https://doi.org/10.15454/7L8N8B,F7057_H,REPLICATE>BLOCK>PLOT,,,400959,,7,23,"REPLICATE>BLOCK>PLOT:400959,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"1,74176424160",,"67,98521909",,2168.3673469388,,5.0204585538,,231.5317356572,,"69,7269833316",,65,,160,,205,
401072,3349631,Cra12,KWS Caracal 2012,127535,https://doi.org/10.15454/UUGPLJ,F618_H,REPLICATE>BLOCK>PLOT,,,401072,,2,9,"REPLICATE>BLOCK>PLOT:401072,REPLICATE>BLOCK:2,REPLICATE:1",watered,2012,"-1,74176424160",,"69,7269833316",,2354.7880690738,,5.9325005111,,251.9335217056,,"67,98521909",,75,,160,,205,
402761,3349490,Cra12,KWS Caracal 2012,127535,https://doi.org/10.15454/UUGPLJ,F618_H,REPLICATE>BLOCK>PLOT,,,402761,,3,13,"REPLICATE>BLOCK>PLOT:402761,REPLICATE>BLOCK:3,REPLICATE:2",rainfed,2012,"0,00000000000",,"69,7269833316",,667.1899529042,,1.625487013,,243.6318181818,,"69,7269833316",,40,,120,,150,
402171,3348853,Cra12,KWS Caracal 2012,127537,https://doi.org/10.15454/QPSSQO,F7058_H,REPLICATE>BLOCK>PLOT,,,402171,,20,2,"REPLICATE>BLOCK>PLOT:402171,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,2012,"-4,95255223970",,"76,304846632",,313.9717425432,,0.7661649275,,244.0235294118,,"71,3522943923",,45,,95,,130,
402802,3349535,Cra12,KWS Caracal 2012,127537,https://doi.org/10.15454/QPSSQO,F7058_H,REPLICATE>BLOCK>PLOT,,,402802,,2,19,"REPLICATE>BLOCK>PLOT:402802,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,2012,"-5,04291969460",,"74,7699030262",,NA,,0.1912337662,,NA,,"69,7269833316",,40,,105,,145,
402284,3348975,Cra12,KWS Caracal 2012,127537,https://doi.org/10.15454/QPSSQO,F7058_H,REPLICATE>BLOCK>PLOT,,,402284,,16,33,"REPLICATE>BLOCK>PLOT:402284,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,2012,"-11,66718135980",,"77,8429481934",,480.9300769488,,1.1154861945,,231.9435294118,,"66,1757668336",,30,,100,,140,
402424,3349125,Cra12,KWS Caracal 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,REPLICATE>BLOCK>PLOT,,,402424,,13,36,"REPLICATE>BLOCK>PLOT:402424,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,2012,"-14,99218098800",,"77,8429481934",,294.3485086342,,0.7274909964,,247.1529411765,,"62,8507672054",,40,,100,,130,
402743,3349471,Cra12,KWS Caracal 2012,127459,https://doi.org/10.15454/DTTZ23,LH145_H,REPLICATE>BLOCK>PLOT,,,402743,,4,6,"REPLICATE>BLOCK>PLOT:402743,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2012,"0,00000000000",,"71,3522943923",,768.5766614338,,2.2506094746,,292.8282352941,,"71,3522943923",,65,,125,,155,
400936,3349779,Cra12,KWS Caracal 2012,127536,https://doi.org/10.15454/ML81EC,F7019_H,REPLICATE>BLOCK>PLOT,,,400936,,8,1,"REPLICATE>BLOCK>PLOT:400936,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2012,"-5,13445188460",,"67,98521909",,1501.81040158,,3.6089378109,,240.3058207038,,"62,8507672054",,65,,145,,190,
402611,3349328,Cra12,KWS Caracal 2012,127536,https://doi.org/10.15454/ML81EC,F7019_H,REPLICATE>BLOCK>PLOT,,,402611,,7,7,"REPLICATE>BLOCK>PLOT:402611,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2012,"0,00000000000",,"71,3522943923",,470.9576138148,,1.1492473913,,244.0235294118,,"71,3522943923",,45,,105,,140,
402131,3348811,Cra12,KWS Caracal 2012,127536,https://doi.org/10.15454/ML81EC,F7019_H,REPLICATE>BLOCK>PLOT,,,402131,,21,31,"REPLICATE>BLOCK>PLOT:402131,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2012,"0,00000000000",,"62,8507672054",,856.4139941691,,2.2794717887,,266.1647058824,,"62,8507672054",,45,,125,,160,
