observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,ASI_D20deg(MIPO:0000026),ASI_D20deg(MIPO:0000026).date,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,ear_height(MIPO:0000007),ear_height(MIPO:0000007).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
G72-02-2-147,3353389,Gai12,Biogemma Gaillac 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-147,,13,7,"REPLICATE>BLOCK>PLOT:G72-02-2-147,REPLICATE>BLOCK:13,REPLICATE:2",watered,2012,"0,00000000000",,"64,7849117529",,3397.7794793262,,9.2143382353,,271.1870588235,,"64,7849117529",,120,,265,,270,
G72-02-1-154,3353423,Gai12,Biogemma Gaillac 2012,127553,https://doi.org/10.15454/0TQ4ET,HMV5409_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-154,,7,22,"REPLICATE>BLOCK>PLOT:G72-02-1-154,REPLICATE>BLOCK:28,REPLICATE:1",watered,2012,"1,24394964380",,"62,0608834049",,NA,,NA,,NA,,"63,3048330487",,120,,230,,280,
G72-01-1-15,3352615,Gai12,Biogemma Gaillac 2012,127414,https://doi.org/10.15454/X2ENCA,F7028_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-15,,7,3,"REPLICATE>BLOCK>PLOT:G72-01-1-15,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,2012,"-3,72343256810",,"67,0282656168",,1004.5422781272,,1.9363970588,,192.7641176471,,"63,3048330487",,105,,160,,200,
G72-02-2-34,3352813,Gai12,Biogemma Gaillac 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-34,,17,9,"REPLICATE>BLOCK>PLOT:G72-02-2-34,REPLICATE>BLOCK:30,REPLICATE:2",watered,2012,"-4,36802483500",,"70,3468421086",,3991.1234764176,,10.5142156863,,263.44,,"65,9788172736",,115,,225,,265,
G72-02-1-72,3353013,Gai12,Biogemma Gaillac 2012,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-72,,8,15,"REPLICATE>BLOCK>PLOT:G72-02-1-72,REPLICATE>BLOCK:31,REPLICATE:1",watered,2012,"-1,24394964380",,"63,3048330487",,3978.6967418546,,11.081372549,,278.5176470588,,"62,0608834049",,105,,235,,300,
G72-01-1-153,3353415,Gai12,Biogemma Gaillac 2012,127552,https://doi.org/10.15454/GDWINS,HMV5347_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-153,,5,28,"REPLICATE>BLOCK>PLOT:G72-01-1-153,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,2012,"-15,60070355750",,"78,9055366062",,1191.49543379,,2.8979411765,,243.2188235294,,"63,3048330487",,105,,145,,185,
G72-01-2-153,3353416,Gai12,Biogemma Gaillac 2012,127552,https://doi.org/10.15454/GDWINS,HMV5347_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-153,,11,15,"REPLICATE>BLOCK>PLOT:G72-01-2-153,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,2012,"-1,48007870420",,"64,7849117529",,1459.1439688716,,3.1147058824,,213.4611764706,,"63,3048330487",,105,,160,,225,
G72-01-3-153,3353417,Gai12,Biogemma Gaillac 2012,127552,https://doi.org/10.15454/GDWINS,HMV5347_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-153,,20,14,"REPLICATE>BLOCK>PLOT:G72-01-3-153,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,2012,"-2,24335386390",,"67,0282656168",,1175.5952380952,,2.6372058824,,224.3294117647,,"64,7849117529",,90,,150,,205,
G72-02-1-153,3353418,Gai12,Biogemma Gaillac 2012,127552,https://doi.org/10.15454/GDWINS,HMV5347_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-153,,6,4,"REPLICATE>BLOCK>PLOT:G72-02-1-153,REPLICATE>BLOCK:21,REPLICATE:1",watered,2012,"0,00000000000",,"63,3048330487",,3131.7204301075,,10.4221813725,,332.7941176471,,"63,3048330487",,140,,265,,320,
G72-02-1-147,3353388,Gai12,Biogemma Gaillac 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-147,,3,1,"REPLICATE>BLOCK>PLOT:G72-02-1-147,REPLICATE>BLOCK:9,REPLICATE:1",watered,2012,"0,00000000000",,"63,3048330487",,3165.4395359215,,9.9590686275,,314.6188235294,,"63,3048330487",,100,,235,,275,
G72-01-3-147,3353387,Gai12,Biogemma Gaillac 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-147,,22,15,"REPLICATE>BLOCK>PLOT:G72-01-3-147,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,2012,"-3,72343256810",,"67,0282656168",,2300.9950248756,,4.998627451,,217.2376470588,,"63,3048330487",,100,,185,,205,
G72-01-3-72,3353012,Gai12,Biogemma Gaillac 2012,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-72,,19,20,"REPLICATE>BLOCK>PLOT:G72-01-3-72,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,2012,"-18,41480456710",,"83,19971632",,929.7520661157,,1.7788235294,,191.3223529412,,"64,7849117529",,85,,165,,210,
G72-01-2-147,3353386,Gai12,Biogemma Gaillac 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-147,,18,15,"REPLICATE>BLOCK>PLOT:G72-01-2-147,REPLICATE>BLOCK:35,REPLICATE:2",rainfed,2012,"-1,48007870420",,"64,7849117529",,2895.9197786999,,5.6982843137,,196.7694117647,,"63,3048330487",,90,,165,,215,
G72-01-2-152,3353411,Gai12,Biogemma Gaillac 2012,127551,https://doi.org/10.15454/A6PR22,HMV5343_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-152,,18,1,"REPLICATE>BLOCK>PLOT:G72-01-2-152,REPLICATE>BLOCK:33,REPLICATE:2",rainfed,2012,"-2,24335386390",,"67,0282656168",,2156.1771561772,,4.7882352941,,222.0705882353,,"64,7849117529",,80,,165,,190,
G72-01-1-147,3353385,Gai12,Biogemma Gaillac 2012,127546,https://doi.org/10.15454/FLADQ9,F218_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-147,,5,1,"REPLICATE>BLOCK>PLOT:G72-01-1-147,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,2012,"-4,96738221190",,"67,0282656168",,1814.6286990508,,4.3779411765,,241.2582352941,,"62,0608834049",,105,,170,,210,
G72-02-1-152,3353413,Gai12,Biogemma Gaillac 2012,127551,https://doi.org/10.15454/A6PR22,HMV5343_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-152,,4,27,"REPLICATE>BLOCK>PLOT:G72-02-1-152,REPLICATE>BLOCK:16,REPLICATE:1",watered,2012,"0,00000000000",,"64,7849117529",,4577.0202020202,,11.3227941176,,247.3835294118,,"64,7849117529",,90,,220,,290,
G72-02-2-152,3353414,Gai12,Biogemma Gaillac 2012,127551,https://doi.org/10.15454/A6PR22,HMV5343_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-152,,17,18,"REPLICATE>BLOCK>PLOT:G72-02-2-152,REPLICATE>BLOCK:31,REPLICATE:2",watered,2012,"1,24394964380",,"62,0608834049",,3863.9876352396,,10.3088235294,,266.7923529412,,"63,3048330487",,115,,245,,285,
G72-02-1-34,3352811,Gai12,Biogemma Gaillac 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-34,,4,13,"REPLICATE>BLOCK>PLOT:G72-02-1-34,REPLICATE>BLOCK:14,REPLICATE:1",watered,2012,"-3,21192095670",,"69,1907382303",,5046.4655697745,,11.7398897059,,232.6358823529,,"65,9788172736",,NA,,250,,290,
G72-01-2-72,3353011,Gai12,Biogemma Gaillac 2012,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-72,,15,18,"REPLICATE>BLOCK>PLOT:G72-01-2-72,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,2012,"-3,91793386870",,"65,9788172736",,2213.5416666667,,4.44375,,200.7529411765,,"62,0608834049",,105,,179,,230,
G72-01-1-151,3353405,Gai12,Biogemma Gaillac 2012,127550,https://doi.org/10.15454/ZLKLHI,HMV5301_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-151,,6,4,"REPLICATE>BLOCK>PLOT:G72-01-1-151,REPLICATE>BLOCK:21,REPLICATE:1",rainfed,2012,"-15,60070355750",,"78,9055366062",,1228.9029535865,,3.894754902,,316.9294117647,,"63,3048330487",,105,,170,,220,
G72-01-2-151,3353406,Gai12,Biogemma Gaillac 2012,127550,https://doi.org/10.15454/ZLKLHI,HMV5301_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-151,,16,28,"REPLICATE>BLOCK>PLOT:G72-01-2-151,REPLICATE>BLOCK:28,REPLICATE:2",rainfed,2012,"-15,60070355750",,"78,9055366062",,1916.4193867458,,5.4553921569,,284.6658823529,,"63,3048330487",,105,,170,,215,
G72-01-3-151,3353407,Gai12,Biogemma Gaillac 2012,127550,https://doi.org/10.15454/ZLKLHI,HMV5301_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-151,,24,10,"REPLICATE>BLOCK>PLOT:G72-01-3-151,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2012,"-18,94175244770",,"85,9700180645",,1188.9035667107,,3.5205882353,,296.1205882353,,"67,0282656168",,90,,170,,230,
G72-01-1-72,3353010,Gai12,Biogemma Gaillac 2012,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-72,,1,8,"REPLICATE>BLOCK>PLOT:G72-01-1-72,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,2012,"-15,41727732600",,"80,2021890789",,1368.5636856369,,3.4607352941,,252.8735294118,,"64,7849117529",,105,,170,,220,
G72-02-2-148,3353394,Gai12,Biogemma Gaillac 2012,127547,https://doi.org/10.15454/KVWABC,F252_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-148,,10,2,"REPLICATE>BLOCK>PLOT:G72-02-2-148,REPLICATE>BLOCK:1,REPLICATE:2",watered,2012,"0,00000000000",,"62,0608834049",,2847.3401245048,,7.5172794118,,264.0105882353,,"62,0608834049",,100,,220,,290,
G72-02-1-148,3353393,Gai12,Biogemma Gaillac 2012,127547,https://doi.org/10.15454/KVWABC,F252_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-148,,1,18,"REPLICATE>BLOCK>PLOT:G72-02-1-148,REPLICATE>BLOCK:3,REPLICATE:1",watered,2012,"0,00000000000",,"63,3048330487",,3160.5326152005,,7.7665441176,,245.7352941176,,"63,3048330487",,115,,230,,290,
G72-01-2-6,3352527,Gai12,Biogemma Gaillac 2012,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-6,,10,28,"REPLICATE>BLOCK>PLOT:G72-01-2-6,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,2012,"-4,81865377560",,"68,1234868243",,453.6571747627,,1.1295343137,,248.9841176471,,"63,3048330487",,105,,165,,205,
G72-01-3-34,3352809,Gai12,Biogemma Gaillac 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-34,,22,18,"REPLICATE>BLOCK>PLOT:G72-01-3-34,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,2012,"-11,31529630250",,"81,6621384111",,385.3564547206,,0.8023529412,,208.2105882353,,"70,3468421086",,100,,145,,205,
G72-01-2-150,3353401,Gai12,Biogemma Gaillac 2012,127549,https://doi.org/10.15454/B39W9G,H99_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-150,,13,22,"REPLICATE>BLOCK>PLOT:G72-01-2-150,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,2012,"-6,06260341940",,"68,1234868243",,1530.612244898,,3.6794117647,,240.3882352941,,"62,0608834049",,105,,160,,205,
G72-01-3-148,3353392,Gai12,Biogemma Gaillac 2012,127547,https://doi.org/10.15454/KVWABC,F252_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-148,,23,7,"REPLICATE>BLOCK>PLOT:G72-01-3-148,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,2012,"-1,24394964380",,"63,3048330487",,1288.6597938144,,3.1544117647,,244.7823529412,,"62,0608834049",,105,,180,,200,
G72-02-1-150,3353403,Gai12,Biogemma Gaillac 2012,127549,https://doi.org/10.15454/B39W9G,H99_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-150,,8,4,"REPLICATE>BLOCK>PLOT:G72-02-1-150,REPLICATE>BLOCK:29,REPLICATE:1",watered,2012,"-2,72402834800",,"64,7849117529",,3793.3526011561,,10.6698529412,,281.2776470588,,"62,0608834049",,80,,210,,270,
G72-01-2-148,3353391,Gai12,Biogemma Gaillac 2012,127547,https://doi.org/10.15454/KVWABC,F252_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-148,,17,23,"REPLICATE>BLOCK>PLOT:G72-01-2-148,REPLICATE>BLOCK:32,REPLICATE:2",rainfed,2012,"-10,78204978190",,"78,9055366062",,1682.8478964401,,3.7368627451,,222.0558823529,,"68,1234868243",,85,,175,,220,
G72-01-1-148,3353390,Gai12,Biogemma Gaillac 2012,127547,https://doi.org/10.15454/KVWABC,F252_H,REPLICATE>BLOCK>PLOT,,,G72-01-1-148,,4,4,"REPLICATE>BLOCK>PLOT:G72-01-1-148,REPLICATE>BLOCK:13,REPLICATE:1",rainfed,2012,"-9,71479837590",,"78,9055366062",,1668.1109185442,,4.1104411765,,246.4129411765,,"69,1907382303",,105,,165,,225,
G72-01-2-34,3352807,Gai12,Biogemma Gaillac 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,REPLICATE>BLOCK>PLOT,,,G72-01-2-34,,13,23,"REPLICATE>BLOCK>PLOT:G72-01-2-34,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,2012,"-8,44688349750",,"80,2021890789",,901.7412935323,,2.0499019608,,227.3270588235,,"71,7553055814",,105,,160,,220,
G72-02-2-73,3353019,Gai12,Biogemma Gaillac 2012,127472,https://doi.org/10.15454/SP8JD0,EP51_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-73,,12,20,"REPLICATE>BLOCK>PLOT:G72-02-2-73,REPLICATE>BLOCK:11,REPLICATE:2",watered,2012,"0,00000000000",,"63,3048330487",,3398.7131589871,,10.2905637255,,302.7782352941,,"63,3048330487",,100,,235,,280,
G72-02-2-149,3353399,Gai12,Biogemma Gaillac 2012,127548,https://doi.org/10.15454/AYJM3H,F354_H,REPLICATE>BLOCK>PLOT,,,G72-02-2-149,,16,4,"REPLICATE>BLOCK>PLOT:G72-02-2-149,REPLICATE>BLOCK:25,REPLICATE:2",watered,2012,"1,48007870420",,"63,3048330487",,4473.1610337972,,9.5823529412,,214.2188235294,,"64,7849117529",,110,,NA,,275,
G72-02-1-73,3353018,Gai12,Biogemma Gaillac 2012,127472,https://doi.org/10.15454/SP8JD0,EP51_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-73,,7,12,"REPLICATE>BLOCK>PLOT:G72-02-1-73,REPLICATE>BLOCK:26,REPLICATE:1",watered,2012,"0,00000000000",,"63,3048330487",,3728.8647342995,,9.7014093137,,260.1705882353,,"63,3048330487",,120,,250,,305,
G72-02-1-149,3353398,Gai12,Biogemma Gaillac 2012,127548,https://doi.org/10.15454/AYJM3H,F354_H,REPLICATE>BLOCK>PLOT,,,G72-02-1-149,,5,22,"REPLICATE>BLOCK>PLOT:G72-02-1-149,REPLICATE>BLOCK:20,REPLICATE:1",watered,2012,"0,00000000000",,"63,3048330487",,4371.2797619048,,10.5116421569,,240.4705882353,,"63,3048330487",,115,,210,,280,
G72-01-3-149,3353397,Gai12,Biogemma Gaillac 2012,127548,https://doi.org/10.15454/AYJM3H,F354_H,REPLICATE>BLOCK>PLOT,,,G72-01-3-149,,22,4,"REPLICATE>BLOCK>PLOT:G72-01-3-149,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,2012,"-3,33857507140",,"68,1234868243",,1710.7046070461,,3.5250980392,,206.0611764706,,"64,7849117529",,90,,160,,200,
