doc_id,section_name,entity_id,entity_type,start_offset,end_offset,surface_form,reference,label
25818702,abstracttext,7C030FF657AEDF91D435D5E9D454AE5BD3E555ED,taxon,1177,1185,monocots,"http://purl.obolibrary.org/obo/NCBITaxon_4447",Liliopsida
25818702,abstracttext,2D6B3B4F25D49DC1E94CDE30C9CF83ECCC684CE3,taxon,1255,1261,dicots,"http://purl.obolibrary.org/obo/NCBITaxon_71240",eudicotyledons
25818702,abstracttext,47E29F1A90E3002CC7AC1E13D256A5E1B9CEA968,taxon,1266,1274,monocots,"http://purl.obolibrary.org/obo/NCBITaxon_4447",Liliopsida
26476792,articletitle,4F96DA88567D5F9D7E8FC2FA58FEE77FA7948EC9,taxon,0,5,Wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26476792,articletitle,DC582F20C0C20534EA44B1CF8CB93D66734DBFAA,phenotype,25,39,salt tolerance,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000261",salt resistance
26476792,articletitle,5F387CB69B874E150C6B8E7ECDF112E9C5788419,taxon,54,74,Arabidopsis thaliana,"http://purl.obolibrary.org/obo/NCBITaxon_3702",Arabidopsis thaliana
26476792,abstracttext,8F3E4E022F1307885911E33AED9B618DB4E52CD9,taxon,123,128,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26476792,abstracttext,0B5C1F4698573FE2DE597B86C9AC2AECBE656350,gene,136,142,RH8706,"http://ns.inria.fr/d2kab/gene/867A771E58E078700354B3AF0AB5DF5645675182",RH8706
26476792,abstracttext,7EAEAE058B4270FEF98278DB5093ED0FA616EF23,taxon,184,201,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26476792,abstracttext,C74DACA0A9E23226C299347F86CB75B70B62517E,taxon,557,568,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
26476792,abstracttext,42BEF8066370678D36CB72DBD4A89D3520F231B0,phenotype,583,597,salt tolerance,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000261",salt resistance
26476792,abstracttext,36F8D81272BB523013E5523ADA2393A6B6AC5F07,taxon,622,633,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
26476792,abstracttext,32ADF7D2605924D3CF1FCBC1ABBF1EEFB3437BD1,taxon,656,667,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
26476792,abstracttext,7EA973D2856769D84AB88B5C6815657AA6952015,taxon,781,785,test,"http://purl.obolibrary.org/obo/NCBITaxon_1176726",test for taxonomy notification
26476792,abstracttext,DF892CF87C43220D8847095F3AD9E65E2B02C1EE,taxon,887,898,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
29320529,articletitle,E206F0E0F18103AE2929CFE8A448B26E95138979,taxon,62,67,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
29320529,abstracttext,8673472FCF9A15548C20AA225492892CB78EA94F,taxon,56,62,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
29320529,abstracttext,6CFA7CE5A906977A1E5F195BB5AD1435E5695AF7,taxon,497,502,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
29320529,abstracttext,D4120F30679CA580F1C9CCE114FB668E1BA0E56D,taxon,1484,1501,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
29320529,abstracttext,9E8EC8CEE95572DB216A88195F80C3303846ABF6,taxon,1502,1508,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
32145229,articletitle,2CB91A9A6CC62968C1762DA19A94504ED1FC54A1,taxon,74,80,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,articletitle,DA3DB47DD229472C1BF162155440E2657F014046,taxon,82,102,Solanum tuberosum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,8B1F329FD1A7007AC52D2345327D5ED1333CB038,taxon,167,173,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
32145229,abstracttext,75B0CDA9F4AD876F6B9F90EA6CA266C0A2DA3F7C,taxon,203,209,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,3B19181DC5DFD44CCDB5B12DE8836A5875C4A313,taxon,211,228,Solanum tuberosum,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,C395CE6C3B0AB48D9C4F8FFC30FF3A3E497CBDD1,taxon,291,297,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,466D035C1E10E98C7B314491655520EE7C4776E7,taxon,748,759,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
32145229,abstracttext,2E288051DD2F5E83D6FDBF0EA54621AAA1E3E938,taxon,764,769,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32145229,abstracttext,27C98FCD896EE7AD25EF98F4E92D54B83340AF1E,taxon,771,788,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32145229,abstracttext,AA50EC7D14873EA0FAB26744DCF4B5A5AA4BD641,taxon,1016,1022,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,C4F75B88B2C6DAD992DE110E78539B7EB2C90B74,taxon,1170,1176,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32145229,abstracttext,5764AAEDC1E11286C0456FB4635163E74D34720D,taxon,1345,1351,potato,"http://purl.obolibrary.org/obo/NCBITaxon_4113",Solanum tuberosum
32481135,articletitle,9DB6D6D2C1D70826E25C77D8593AFB70EFF702FE,phenotype,31,45,boron toxicity,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000453",boron toxicity
32481135,articletitle,CC343A5D853E46897386FC870940C1F0AEB5C691,taxon,57,63,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32481135,articletitle,A2BA74559520D5F8F88FB4D0C167E3D4CDCD88D9,taxon,68,73,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32481135,abstracttext,06A913E90D2D0A131D21F3A2D71484FA1A9F1641,taxon,35,41,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32481135,abstracttext,A722511162F4C47C40C9C095CCDA930C62AB1279,taxon,43,61,Hordeum vulgare L.,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32481135,abstracttext,CED4C6212A7BAC75057EE7204DBE5FD3E6EDDD94,taxon,265,271,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32481135,abstracttext,8440F98E303543551CA90F28ACC39C5D241F9169,variety,292,298,Sahara,"http://ns.inria.fr/d2kab/variety/A5E443FD963A7A9E953FAC5851A25EFFF1D17C32",Sahara
32481135,abstracttext,44C1F861D6C34762EEE600ED706ED1DFEA90A98E,phenotype,466,476,B toxicity,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000453",boron toxicity
32481135,abstracttext,8A67B671A414A93155ADD8BB70EDD1794667D08D,phenotype,538,548,B toxicity,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000453",boron toxicity
32481135,abstracttext,166121C950ED35EB82DB3229C97DC42A75838171,phenotype,762,772,B toxicity,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000453",boron toxicity
32481135,abstracttext,0793251D20D3C8AA43C8BC9514B00CF791448266,taxon,786,792,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
32481135,abstracttext,39C40E1E3BEE71D1ABF59D656104E6A57D300092,taxon,817,822,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32481135,abstracttext,627982DAAE6C3C4AF2308CE6F9E865A530FB18CD,taxon,824,844,Triticum aestivum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32481135,abstracttext,76ECE57AE0032E897E120E67DAC0C00804B5D580,taxon,850,856,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32481135,abstracttext,F1E97032F4862370D74B530CA9B473D20F00E3EE,taxon,1013,1019,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
32671269,abstracttext,086F5F42853FEBC9B34061987E93CB5B105B247A,taxon,279,285,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
32671269,abstracttext,CC5D364CB42625A9ECAB8B9B905B0AF5E858689B,taxon,340,345,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32671269,abstracttext,9166A948DC6B84BB396EE288339FAA54DAEE9B93,taxon,348,368,Triticum aestivum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
32671269,abstracttext,5F3837A282D45ECC2BE3B1997A1D977F474BB35C,taxon,479,484,yeast,"http://purl.obolibrary.org/obo/NCBITaxon_4932",Saccharomyces cerevisiae
32671269,abstracttext,0DA4CEA228D10D968E9F22D934AEC24455C96B02,taxon,622,642,Trichosporon ovoides,"http://purl.obolibrary.org/obo/NCBITaxon_82524",Trichosporon ovoides
32671269,abstracttext,041E348E4204DDF4462537894D5D1B93920FA7F5,taxon,674,698,Saccharomyces cerevisiae,"http://purl.obolibrary.org/obo/NCBITaxon_4932",Saccharomyces cerevisiae
32671269,abstracttext,0C1604C20B0FF788F1F02B97513114F3631D2E13,taxon,957,962,yeast,"http://purl.obolibrary.org/obo/NCBITaxon_4932",Saccharomyces cerevisiae
18800227,articletitle,9F9EBE7B422C86043B84CDAF5EB29584216B3F9D,taxon,124,129,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
18800227,abstracttext,267444D42CDEFD8C60F99837D0CE01B837067CA8,taxon,151,157,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
18800227,abstracttext,D30F748E25BBB4698DF48931DD2C617186E2097A,taxon,233,238,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
18800227,abstracttext,96FB8E50456DB147E6079436FBA768EB88CDF576,taxon,240,260,Triticum aestivum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
18800227,abstracttext,652E3F51D5957B3981D567B5E1922E98A3D8DEC6,taxon,338,349,T. aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
18800227,abstracttext,0E5561913B69646C6A14B10CDE45AAE13FEA3191,taxon,857,862,yeast,"http://purl.obolibrary.org/obo/NCBITaxon_4932",Saccharomyces cerevisiae
18800227,abstracttext,921A8BB9C1F76EA0FBC76ABCEE9D087EA0008699,taxon,987,992,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
18800227,abstracttext,0BF10A7652AD46D0B27A8EDB3DB0491A1786DA2C,taxon,1316,1327,Arabidopsis,"http://purl.obolibrary.org/obo/NCBITaxon_3701",Arabidopsis
18800227,abstracttext,BE1A52614AFB27F36BC9C462AF5181749B12C40E,taxon,1328,1334,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
26581444,articletitle,614741A82831081AB5A20A777701A10C26F4F658,taxon,86,91,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_background,9FD42EF9749406C6DF87B2E25AFDB3622E8B765F,taxon,68,74,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
26581444,abstracttext_background,D0EEEFDB8B4CAA994C99F7BFB76FACFA9C2CCC5C,taxon,314,326,common wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_background,1A81DE8A14ECAC43CE0E77C8B59E7AFC553E40EC,taxon,328,348,Triticum aestivum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_background,7511D0036FD57798C56FD8CFA9C347DE8B161F1C,taxon,472,477,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_background,66B4FECDC12FA44E1E977B84401740EBB6731D54,taxon,563,568,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_background,7F390DB0180BC3107DD2BEFF035007545AAE86DA,taxon,570,579,T. urartu,"http://purl.obolibrary.org/obo/NCBITaxon_4572",Triticum urartu
26581444,abstracttext_background,8BC3CC2F9CF09AB202F33CED161FF6E0DE7FFCE3,taxon,595,601,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
26581444,abstracttext_background,E74E04BEE9C7F37ABC94263A61C7D93D9CBD1B7F,taxon,606,618,Brachypodium,"http://purl.obolibrary.org/obo/NCBITaxon_15367",Brachypodium
26581444,abstracttext_background,14A00D0F20C06F45DFA8CB418DAF777FB609AA70,taxon,647,656,Gramineae,"http://purl.obolibrary.org/obo/NCBITaxon_4479",Poaceae
26581444,abstracttext_results,D051EF7CEB557D802C23B13E4C90A25D1C64B862,taxon,15,18,187,"http://purl.obolibrary.org/obo/NCBITaxon_55511",Staphylococcus phage 187
26581444,abstracttext_results,984792DC54C858C491A386A18D77E99488F21047,taxon,82,87,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_results,E1E72216FCD40F74B8488DCEE5C5D46E5FA37291,taxon,175,183,T.urartu,"http://purl.obolibrary.org/obo/NCBITaxon_4572",Triticum urartu
26581444,abstracttext_results,C91161F53D08E5FD05B475AF2CBFC7E8FCF0FDF1,taxon,201,207,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
26581444,abstracttext_results,A89D7E033D4E7A3E206990B9CA6959A3D0EB4C26,taxon,313,318,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_results,FA6020E4C3468C1FFC77BF19EFC500B419D9D115,taxon,399,404,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_results,59DD5538FA62FE95218C7DF9D774E0055B64C196,taxon,449,455,barley,"http://purl.obolibrary.org/obo/NCBITaxon_4513",Hordeum vulgare
26581444,abstracttext_results,6D1C9BD1A7ACE0EC7BBE4EA4E13A7495383827DF,taxon,460,472,Brachypodium,"http://purl.obolibrary.org/obo/NCBITaxon_15367",Brachypodium
26581444,abstracttext_results,C1D3108714E9F94A645C0BE21E273522FC956F08,taxon,478,486,T.urartu,"http://purl.obolibrary.org/obo/NCBITaxon_4572",Triticum urartu
26581444,abstracttext_results,158514C3744881C7AD3C7F23ED56CEAF55511736,taxon,521,526,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_results,09A2112067A107438CD3711372125C1DF35D3FF7,taxon,528,536,T.urartu,"http://purl.obolibrary.org/obo/NCBITaxon_4572",Triticum urartu
26581444,abstracttext_results,2DD2A7C719BAE0CA0F33C5C3BAC5BF3F99635B12,phenotype,771,785,male sterility,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000160",male sterility
26581444,abstracttext_results,9A3362FBEBE444FD8EB65261D2632D6CD1A87BEB,gene,1306,1311,BS366,"http://ns.inria.fr/d2kab/gene/2553E622BC84458835CF9D40E1A3791A9E21E17D",BS366
26581444,abstracttext_conclusions,044B5280BC1FE797790E8918299AEE3098785E6A,taxon,82,87,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
26581444,abstracttext_conclusions,A0475C08740A86554A58B0E0E98B536F069957A6,taxon,140,145,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,articletitle,25AC124FAAC0B7E8AD0B31BD08AE90AC8EB607DE,taxon,114,131,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_background,FFD5520E9FC8C1DFE924C8B75ABB430D4C5B3E0E,taxon,238,244,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
31140145,abstracttext_objective,D57F2DB661A7A53A7694BF157F8F344CA23DC02D,taxon,65,70,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_methods,95B11DF209238F52B96852449F338ACE977B1251,taxon,25,30,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_methods,C29BB69F7108F7117878B1AD5F413E382C3661FB,taxon,171,176,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_methods,C76FF7A5A622A71C5A197286AE72B84A11861A1D,taxon,424,441,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_results,4082B06DA4B4D78FFAA5F91D45436E37A43DDE16,taxon,86,91,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_results,5C9E89C3078A0F5055615024A0218997D63A6AE1,taxon,1273,1278,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
31140145,abstracttext_results,316B05A4DC031BAE1A0A29936C4DE37371CCCD0E,taxon,1297,1305,Puccinia,"http://purl.obolibrary.org/obo/NCBITaxon_5296",Puccinia
31140145,abstracttext_results,F04EFC0D1A7DA0FDAF2F3F2C8BA88427BE569259,taxon,1318,1335,Blumeria graminis,"http://purl.obolibrary.org/obo/NCBITaxon_34373",Blumeria graminis
31140145,abstracttext_results,D9A88D09F4DC509A2436CD3D11DAE1161BFDEB6D,taxon,1351,1359,Fusarium,"http://purl.obolibrary.org/obo/NCBITaxon_5506",Fusarium
31140145,abstracttext_results,5807E5E520489122F66FE70A23E0888AF9158AB1,taxon,1399,1419,Zymoseptoria tritici,"http://purl.obolibrary.org/obo/NCBITaxon_1047171",Zymoseptoria tritici
31140145,abstracttext_conclusions,EEF4358207372AD701FD741547E53460160D8965,taxon,84,95,T. aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
29258257,articletitle,970B3556EE84E4C3F246B44545F9B78E3E66F6DC,taxon,68,91,Aegilops tauschii Coss.,"http://purl.obolibrary.org/obo/NCBITaxon_37682",Aegilops tauschii
29258257,abstracttext,48A2519949644519528D176C1D8D47C7A7128782,taxon,51,57,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
29258257,abstracttext,34510E82A7E7F445C6A993C37D609672D4802DF8,taxon,142,159,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
29258257,abstracttext,E1C36861E7C7F6AC1BFA4FD1A1F607C43C363A8D,taxon,162,177,Triticum urartu,"http://purl.obolibrary.org/obo/NCBITaxon_4572",Triticum urartu
29258257,abstracttext,4A6958252484431C9711344F28A2E5A3B764C069,taxon,184,203,Triticum monococcum,"http://purl.obolibrary.org/obo/NCBITaxon_4568",Triticum monococcum
29258257,abstracttext,47213AD964B027B2D22AD1F6B0C9C0E3E8F36B4B,taxon,258,275,Aegilops tauschii,"http://purl.obolibrary.org/obo/NCBITaxon_37682",Aegilops tauschii
29258257,abstracttext,DF77325B57103A45CBBDE16FEFB52C0FB1C0169B,taxon,554,560,plants,"http://purl.obolibrary.org/obo/NCBITaxon_3193",Embryophyta
29258257,abstracttext,64E61BE4FE3BF64E1C5FDE693EE51C41A67A4324,taxon,2070,2075,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,articletitle,9DF8F800767E90835E2161F6F7C35E7B2A9307B0,taxon,95,100,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,abstracttext,04953948AA922BA4ACD59D8B2B883D61B06EA49E,taxon,107,112,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,abstracttext,0B4C6CB48FEEAE4C0E3078747CD38ED687A12E8D,taxon,114,131,Triticum aestivum,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,abstracttext,2A5521172BBD15EA1F633E9A74206AAE9D1AD734,taxon,181,186,human,"http://purl.obolibrary.org/obo/NCBITaxon_9606",Homo sapiens
20089768,abstracttext,EA77AE0CE820031DA26F057AD2EBA515B4947FC4,taxon,533,538,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,abstracttext,5115D3E335068A999658334F31E3C641C61934E8,taxon,1457,1462,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
20089768,abstracttext,742B2393ED7A5EEDD877DCD620EDBD18F45F6CC0,taxon,1582,1587,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
27650191,articletitle,2CECA0C759C1F6D5693633B5DB7A7DB1E2E0B1BD,phenotype,4,17,seed dormancy,"http://opendata.inrae.fr/wto/v3.0/thesaurus/WTO_0000190",seed dormancy
27650191,articletitle,54DAE1937ECEECC9A07522079B5E533CC771BAD7,taxon,112,117,wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
27650191,abstracttext_key message,E838ACCB516591EAC85309E3F78694234DB2F99C,taxon,262,273,bread wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
27650191,abstracttext_key message,52782D7F484F76DA305C50F01D59D903BA15EAFC,taxon,275,295,Triticum aestivum L.,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
27650191,abstracttext_key message,225A45698B90A516F102C9868FE355D9ED960F06,taxon,390,401,bread wheat,"http://purl.obolibrary.org/obo/NCBITaxon_4565",Triticum aestivum
