"doc_id","relation_id","relation_type","left_role","left_id","right_role","right_id"
"29099990","A08FB5B9133A04B025EB3A811B9DBDF0919F5986","variety_has_phenotype","variety","7D1EA0ADD947ACE0AD4EFB2112B7C7C2B6D41E8D","phenotype","54EBBE76DD65FD877C39865F9BE983B4D5D8999B"
"26813794","A945D0AC22846CC62FFAE9312E692CD2B376D5AE","variety_has_phenotype","variety","938CCC17E6AF5A8C666C030A87526F535569D79E","phenotype","0E4E1AC2DA00380C0AE082AFCC8D0CC11FFBDC97"
"26813794","BE4F46C296B1D76383B48A9C98C8C575172D937C","variety_has_phenotype","variety","938CCC17E6AF5A8C666C030A87526F535569D79E","phenotype","4F53578B8E30548581BDA58172E8B5E007DA99A0"
"26813794","D4321C80C2C80F6EFEE915C0B86571A592ED4386","variety_has_phenotype","variety","938CCC17E6AF5A8C666C030A87526F535569D79E","phenotype","809C23B331074707EC96D7DF81CA3FB5148727B7"
"16896711","171CCAC9BC8EABFDA629D4F32B5BF024ADA5E3F8","variety_has_phenotype","variety","1BDD8442B001502967577A5CAADB335C80B6FF66","phenotype","63156E5E8242910400EF0219F62A59FF419B1F1D"
"31646363","9270074F366B1FDA521E8F9A95A355A3AA8E17EB","variety_has_phenotype","variety","2692BAC4D4DEA2E8A64BC4EECBD81A1EF3DFBFEB","phenotype","2EECB4A2A46CF9828F8A2DB01278627FB6FE23A8"
"31646363","3D820AC0CC1A79E23119EA1C8A980E767387FDCC","variety_has_phenotype","variety","2692BAC4D4DEA2E8A64BC4EECBD81A1EF3DFBFEB","phenotype","020D5AADC18548D5C2B636273F4F07BEC727B3C9"
"31646363","E00699BCC79A51BB71318D5ECAF9FD84923F597A","variety_has_phenotype","variety","2692BAC4D4DEA2E8A64BC4EECBD81A1EF3DFBFEB","phenotype","B13EAD46DE25DCCF760D89B72ED761BBA062ADD8"
"31646363","D1F21D669D7C8A7DBD50D860CEE31D8EBA7E4FA2","variety_has_phenotype","variety","2692BAC4D4DEA2E8A64BC4EECBD81A1EF3DFBFEB","phenotype","86E3D57960CD523E154C3A9DF0DCD888FAD1F64A"
"31646363","7479768925006293D48C3323E880752FEA9FAA1B","variety_has_phenotype","variety","2692BAC4D4DEA2E8A64BC4EECBD81A1EF3DFBFEB","phenotype","DD88780B777B22985579C99A9C2BE9867712C40A"
"31646363","EDB967A007737BA9941E81C9615A508DCA4B735E","variety_has_phenotype","variety","ABE1E9A218E88A99FA06B6092315967695D2E3E9","phenotype","2EECB4A2A46CF9828F8A2DB01278627FB6FE23A8"
"31646363","F325CF832CEB00A7E7B82F28CDE7C6C799E9A490","variety_has_phenotype","variety","ABE1E9A218E88A99FA06B6092315967695D2E3E9","phenotype","020D5AADC18548D5C2B636273F4F07BEC727B3C9"
"31646363","6EE6A3B4CBB8E099F96C83678C01ADD83E255FA0","variety_has_phenotype","variety","ABE1E9A218E88A99FA06B6092315967695D2E3E9","phenotype","B13EAD46DE25DCCF760D89B72ED761BBA062ADD8"
"31646363","ABB3952A8F2FE90A5C021982B2726C0F9BD0E2FE","variety_has_phenotype","variety","ABE1E9A218E88A99FA06B6092315967695D2E3E9","phenotype","86E3D57960CD523E154C3A9DF0DCD888FAD1F64A"
"31646363","94EC799317153EC028DD4E775BF2E8D305693DF8","variety_has_phenotype","variety","ABE1E9A218E88A99FA06B6092315967695D2E3E9","phenotype","DD88780B777B22985579C99A9C2BE9867712C40A"
"29093532","B4447F7AD214A8BCFF6CB768A50EFA3A7B96E4C9","variety_has_phenotype","variety","79570E8158EFFC5D9E6ADDAB416E6F3AE8D44469","phenotype","8C7169538176650EF06199CA28A68D70A8BAF358"
"29093532","5AA0457040F9DDC0200ECBB86708182C9EA064A4","variety_has_phenotype","variety","79570E8158EFFC5D9E6ADDAB416E6F3AE8D44469","phenotype","AEB8C6E841313CDF3602D11D4E2D5AAD9C4B2E3D"
"32652543","3DF3FCE16D8ADCFACCF5C3D2FA67041A513EADA7","variety_has_phenotype","variety","A6B73E55D4AA913E4C78068F337119C6E81AA419","phenotype","084E223B9ABF1004D75607DB2236980FCB0E99F7"
"32652543","E79C86D98AFD994B688D358308195B3735F4E444","variety_has_phenotype","variety","A6B73E55D4AA913E4C78068F337119C6E81AA419","phenotype","F4A3E85C85DAE95B695D124FFA5400F8A59165FC"
"32652543","191C453F6DF8E5C68C81F54A7826A2A4F44E6E0F","variety_has_phenotype","variety","A6B73E55D4AA913E4C78068F337119C6E81AA419","phenotype","09BF7666C4C48FA23F841198225982BC2E9D67CB"
"32652543","A76DB644ECCBFEA5DCDED29091D1A4E8F117227C","variety_has_phenotype","variety","5715490F03811604CD8EF2BE8258B742E86D9A90","phenotype","084E223B9ABF1004D75607DB2236980FCB0E99F7"
"32652543","6B6FB0BD106DEA2C9AF99502B18E193C34024E9F","variety_has_phenotype","variety","5715490F03811604CD8EF2BE8258B742E86D9A90","phenotype","F4A3E85C85DAE95B695D124FFA5400F8A59165FC"
"32652543","E675247F93664E67895F7D0C9B70ED6332F372F7","variety_has_phenotype","variety","5715490F03811604CD8EF2BE8258B742E86D9A90","phenotype","09BF7666C4C48FA23F841198225982BC2E9D67CB"
