observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,ASI_D20deg(MIPO:0000026),ASI_D20deg(MIPO:0000026).date,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,ear_height(MIPO:0000007),ear_height(MIPO:0000007).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
WD3172,3352378,Deb13,Syngenta Debrecen 2013,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,REPLICATE>BLOCK>PLOT,,,WD3172,,33,4,"REPLICATE>BLOCK>PLOT:WD3172,REPLICATE>BLOCK:9,REPLICATE:3",rainfed,2013,"0,00000000000",,"67,0231849239",,1015.4130544088,,2.0639680083,,203.2638835294,,"67,0231849239",,85,,200,,240,
WD1230,3351866,Deb13,Syngenta Debrecen 2013,127498,https://doi.org/10.15454/X4VLZJ,B109_H,REPLICATE>BLOCK>PLOT,,,WD1230,,11,20,"REPLICATE>BLOCK>PLOT:WD1230,REPLICATE>BLOCK:35,REPLICATE:1",rainfed,2013,"-1,53120616070",,"72,8469300201",,2624.3966755093,,6.5802218782,,250.7327470588,,"71,3157238594",,110,,218,,270,
WD3055,3352244,Deb13,Syngenta Debrecen 2013,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,REPLICATE>BLOCK>PLOT,,,WD3055,,27,13,"REPLICATE>BLOCK>PLOT:WD3055,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,2013,"0,00000000000",,"72,8469300201",,1584.2586064879,,3.9249453044,,247.7465035294,,"72,8469300201",,86,,192,,240,
WD2013,3351907,Deb13,Syngenta Debrecen 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,REPLICATE>BLOCK>PLOT,,,WD2013,,13,13,"REPLICATE>BLOCK>PLOT:WD2013,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,2013,"-3,15100892520",,"74,4667327846",,1714.846478976,,3.991120743,,232.7392447059,,"71,3157238594",,105,,208,,245,
WD1018,3351624,Deb13,Syngenta Debrecen 2013,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,REPLICATE>BLOCK>PLOT,,,WD1018,,1,18,"REPLICATE>BLOCK>PLOT:WD1018,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,2013,"-1,43423274380",,"69,944300775",,2395.7929875139,,6.3509774436,,265.08874,,"68,5100680312",,95,,230,,280,
WD2123,3352033,Deb13,Syngenta Debrecen 2013,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,REPLICATE>BLOCK>PLOT,,,WD2123,,18,4,"REPLICATE>BLOCK>PLOT:WD2123,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2",rainfed,2013,"0,00000000000",,"68,5100680312",,2474.8838516325,,6.0277117794,,243.55534,,"68,5100680312",,95,,203,,254,
WD1061,3351673,Deb13,Syngenta Debrecen 2013,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,REPLICATE>BLOCK>PLOT,,,WD1061,,3,19,"REPLICATE>BLOCK>PLOT:WD1061,REPLICATE>BLOCK:27,REPLICATE:1",rainfed,2013,"1,48688310730",,"67,0231849239",,2497.9674757826,,7.1218858912,,285.1072305882,,"68,5100680312",,115,,222,,260,
WD1149,3351774,Deb13,Syngenta Debrecen 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,REPLICATE>BLOCK>PLOT,,,WD1149,,8,20,"REPLICATE>BLOCK>PLOT:WD1149,REPLICATE>BLOCK:32,REPLICATE:1",rainfed,2013,"-1,53120616070",,"72,8469300201",,1580.2086646927,,3.7063435058,,234.5477270588,,"71,3157238594",,107,,202,,246,
WD3007,3352189,Deb13,Syngenta Debrecen 2013,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,REPLICATE>BLOCK>PLOT,,,WD3007,,25,7,"REPLICATE>BLOCK>PLOT:WD3007,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,2013,"-1,43423274380",,"69,944300775",,1907.6272903361,,4.8581017249,,254.6672376471,,"68,5100680312",,108,,190,,240,
WD3191,3352400,Deb13,Syngenta Debrecen 2013,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,REPLICATE>BLOCK>PLOT,,,WD3191,,34,20,"REPLICATE>BLOCK>PLOT:WD3191,REPLICATE>BLOCK:34,REPLICATE:3",rainfed,2013,"-1,43423274380",,"69,944300775",,1224.8543700128,,3.1686175733,,258.6934129412,,"68,5100680312",,90,,178,,220,
WD1044,3351654,Deb13,Syngenta Debrecen 2013,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,REPLICATE>BLOCK>PLOT,,,WD1044,,3,2,"REPLICATE>BLOCK>PLOT:WD1044,REPLICATE>BLOCK:3,REPLICATE:1",rainfed,2013,"0,00000000000",,"69,944300775",,2144.9836139543,,5.3454453782,,249.2068164706,,"69,944300775",,105,,200,,242,
WD2217,3352140,Deb13,Syngenta Debrecen 2013,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,REPLICATE>BLOCK>PLOT,,,WD2217,,23,7,"REPLICATE>BLOCK>PLOT:WD2217,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,2013,"-1,48688310730",,"68,5100680312",,2418.8896020447,,6.3795562436,,263.7390411765,,"67,0231849239",,104,,212,,260,
WD3200,3352410,Deb13,Syngenta Debrecen 2013,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,REPLICATE>BLOCK>PLOT,,,WD3200,,34,11,"REPLICATE>BLOCK>PLOT:WD3200,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2013,"1,43423274380",,"68,5100680312",,1954.3684089257,,5.0528400413,,258.5408164706,,"69,944300775",,103,,192,,260,
WD3136,3352337,Deb13,Syngenta Debrecen 2013,127499,https://doi.org/10.15454/3XPQEN,B110_H,REPLICATE>BLOCK>PLOT,,,WD3136,,31,10,"REPLICATE>BLOCK>PLOT:WD3136,REPLICATE>BLOCK:19,REPLICATE:2,REPLICATE:3",rainfed,2013,"-3,41999945730",,"77,8867322419",,1717.9504510639,,3.8387552705,,223.4497082353,,"74,4667327846",,115,,196,,238,
WD1084,3351699,Deb13,Syngenta Debrecen 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,REPLICATE>BLOCK>PLOT,,,WD1084,,4,1,"REPLICATE>BLOCK>PLOT:WD1084,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2013,"-2,80565582820",,"71,3157238594",,686.8497464666,,1.7416718266,,253.57392,,"68,5100680312",,92,,185,,230,
WD1239,3351876,Deb13,Syngenta Debrecen 2013,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,REPLICATE>BLOCK>PLOT,,,WD1239,,12,14,"REPLICATE>BLOCK>PLOT:WD1239,REPLICATE>BLOCK:24,REPLICATE:1",rainfed,2013,"0,00000000000",,"67,0231849239",,2513.8142068955,,6.9392332301,,276.0439976471,,"67,0231849239",,100,,216,,263,
WD3197,3352406,Deb13,Syngenta Debrecen 2013,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,REPLICATE>BLOCK>PLOT,,,WD3197,,34,14,"REPLICATE>BLOCK>PLOT:WD3197,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2013,"0,00000000000",,"67,0231849239",,1238.7600630961,,3.4898232346,,281.7190623529,,"67,0231849239",,103,,195,,245,
WD3159,3352363,Deb13,Syngenta Debrecen 2013,127432,https://doi.org/10.15454/V2GUZ8,EC232_H,REPLICATE>BLOCK>PLOT,,,WD3159,,32,10,"REPLICATE>BLOCK>PLOT:WD3159,REPLICATE>BLOCK:20,REPLICATE:3",rainfed,2013,"-1,53120616070",,"72,8469300201",,1781.7690271224,,4.3216134454,,242.5462211765,,"71,3157238594",,113,,214,,252,
WD2194,3352114,Deb13,Syngenta Debrecen 2013,127499,https://doi.org/10.15454/3XPQEN,B110_H,REPLICATE>BLOCK>PLOT,,,WD2194,,22,17,"REPLICATE>BLOCK>PLOT:WD2194,REPLICATE>BLOCK:34,REPLICATE:2",rainfed,2013,"-3,41999945730",,"77,8867322419",,2705.6980355074,,7.1449317411,,264.0698129412,,"74,4667327846",,118,,215,,278,
WD2226,3352151,Deb13,Syngenta Debrecen 2013,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,REPLICATE>BLOCK>PLOT,,,WD2226,,23,16,"REPLICATE>BLOCK>PLOT:WD2226,REPLICATE>BLOCK:35,REPLICATE:2",rainfed,2013,"-1,48688310730",,"68,5100680312",,2294.5239984383,,6.1428586171,,267.7182117647,,"67,0231849239",,100,,208,,262,
WD1081,3351696,Deb13,Syngenta Debrecen 2013,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,REPLICATE>BLOCK>PLOT,,,WD1081,,4,4,"REPLICATE>BLOCK>PLOT:WD1081,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2013,"-1,43423274380",,"69,944300775",,1448.8191125621,,3.6478095238,,251.77812,,"68,5100680312",,100,,196,,240,
WD1217,3351851,Deb13,Syngenta Debrecen 2013,127499,https://doi.org/10.15454/3XPQEN,B110_H,REPLICATE>BLOCK>PLOT,,,WD1217,,11,7,"REPLICATE>BLOCK>PLOT:WD1217,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,2013,"-3,41999945730",,"77,8867322419",,3358.402277646,,8.0684924075,,240.2479435294,,"74,4667327846",,105,,222,,272,
WD3048,3352236,Deb13,Syngenta Debrecen 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,REPLICATE>BLOCK>PLOT,,,WD3048,,27,6,"REPLICATE>BLOCK>PLOT:WD3048,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,2013,"0,00000000000",,"68,5100680312",,2162.7430716972,,5.3991661507,,249.6443623529,,"68,5100680312",,107,,212,,260,
WD3148,3352350,Deb13,Syngenta Debrecen 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,REPLICATE>BLOCK>PLOT,,,WD3148,,32,21,"REPLICATE>BLOCK>PLOT:WD3148,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,2013,"-2,95778746250",,"80,8445197044",,1631.9502751847,,4.4203945157,,270.86576,,"77,8867322419",,102,,210,,265,
WD2008,3351901,Deb13,Syngenta Debrecen 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,REPLICATE>BLOCK>PLOT,,,WD2008,,13,8,"REPLICATE>BLOCK>PLOT:WD2008,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,2013,"-1,48688310730",,"68,5100680312",,2802.1236298011,,7.5161854637,,268.2317576471,,"67,0231849239",,100,,222,,270,
WD1142,3351766,Deb13,Syngenta Debrecen 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,REPLICATE>BLOCK>PLOT,,,WD1142,,7,16,"REPLICATE>BLOCK>PLOT:WD1142,REPLICATE>BLOCK:31,REPLICATE:1",rainfed,2013,"-1,48688310730",,"68,5100680312",,2636.3457248362,,6.4393984962,,244.2547058824,,"67,0231849239",,110,,223,,278,
WD3104,3352300,Deb13,Syngenta Debrecen 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,REPLICATE>BLOCK>PLOT,,,WD3104,,29,20,"REPLICATE>BLOCK>PLOT:WD3104,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,2013,"0,00000000000",,"67,0231849239",,1991.9049201001,,4.838409111,,242.9036176471,,"67,0231849239",,80,,175,,231,
WD1190,3351820,Deb13,Syngenta Debrecen 2013,127400,https://doi.org/10.15454/P5UIAJ,B73_H,REPLICATE>BLOCK>PLOT,,,WD1190,,10,21,"REPLICATE>BLOCK>PLOT:WD1190,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,2013,"-1,53120616070",,"72,8469300201",,3039.4834582504,,8.1547787115,,268.2948870588,,"71,3157238594",,110,,222,,268,
WD2017,3351912,Deb13,Syngenta Debrecen 2013,127432,https://doi.org/10.15454/V2GUZ8,EC232_H,REPLICATE>BLOCK>PLOT,,,WD2017,,13,17,"REPLICATE>BLOCK>PLOT:WD2017,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,2013,"1,37142308440",,"69,944300775",,2106.5660629163,,5.6208804364,,266.8266870588,,"71,3157238594",,118,,220,,263,
WD2041,3351939,Deb13,Syngenta Debrecen 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,REPLICATE>BLOCK>PLOT,,,WD2041,,14,2,"REPLICATE>BLOCK>PLOT:WD2041,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,2013,"-1,48491255490",,"80,8445197044",,2514.7982211694,,6.1629407342,,245.0670070588,,"79,3596071495",,102,,208,,254,
WD2075,3351978,Deb13,Syngenta Debrecen 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,REPLICATE>BLOCK>PLOT,,,WD2075,,16,10,"REPLICATE>BLOCK>PLOT:WD2075,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,2013,"1,43423274380",,"68,5100680312",,2183.1454308274,,5.7935670057,,265.3770529412,,"69,944300775",,98,,216,,263,
WD1202,3351834,Deb13,Syngenta Debrecen 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,REPLICATE>BLOCK>PLOT,,,WD1202,,10,9,"REPLICATE>BLOCK>PLOT:WD1202,REPLICATE>BLOCK:22,REPLICATE:1",rainfed,2013,"-2,95778746250",,"80,8445197044",,3011.8423267222,,7.1082205514,,236.0090529412,,"77,8867322419",,101,,220,,275,
WD3121,3352320,Deb13,Syngenta Debrecen 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,REPLICATE>BLOCK>PLOT,,,WD3121,,30,6,"REPLICATE>BLOCK>PLOT:WD3121,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,2013,"-9,41530637450",,"79,3596071495",,736.473868329,,1.3997110423,,190.0557647059,,"69,944300775",,100,,191,,238,
WD1040,3351649,Deb13,Syngenta Debrecen 2013,127432,https://doi.org/10.15454/V2GUZ8,EC232_H,REPLICATE>BLOCK>PLOT,,,WD1040,,2,3,"REPLICATE>BLOCK>PLOT:WD1040,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,2013,"0,00000000000",,"71,3157238594",,2008.5538681599,,5.1703048798,,257.4143,,"71,3157238594",,122,,221,,270,
WD1196,3351827,Deb13,Syngenta Debrecen 2013,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,REPLICATE>BLOCK>PLOT,,,WD1196,,10,15,"REPLICATE>BLOCK>PLOT:WD1196,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,2013,"-3,12840871370",,"83,9729284181",,3039.4414219831,,7.5942392747,,249.8564117647,,"80,8445197044",,134,,232,,270,
WD2129,3352040,Deb13,Syngenta Debrecen 2013,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,REPLICATE>BLOCK>PLOT,,,WD2129,,19,3,"REPLICATE>BLOCK>PLOT:WD2129,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,2013,"-1,54402146760",,"82,388541172",,3024.8432851179,,7.2729573935,,240.4408,,"80,8445197044",,142,,205,,262,
WD2145,3352058,Deb13,Syngenta Debrecen 2013,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,REPLICATE>BLOCK>PLOT,,,WD2145,,19,19,"REPLICATE>BLOCK>PLOT:WD2145,REPLICATE>BLOCK:31,REPLICATE:2",rainfed,2013,"-1,43423274380",,"69,944300775",,2462.6223790318,,6.9948822055,,284.0420141176,,"68,5100680312",,111,,228,,267,
WD3216,3352428,Deb13,Syngenta Debrecen 2013,127501,https://doi.org/10.15454/UIVO1U,CR1Ht_H,REPLICATE>BLOCK>PLOT,,,WD3216,,35,6,"REPLICATE>BLOCK>PLOT:WD3216,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,2013,"-1,53120616070",,"72,8469300201",,1400.0256164107,,3.4052613888,,243.2285058824,,"71,3157238594",,90,,176,,224,
WD1158,3351784,Deb13,Syngenta Debrecen 2013,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,REPLICATE>BLOCK>PLOT,,,WD1158,,8,11,"REPLICATE>BLOCK>PLOT:WD1158,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,2013,"-1,69445493110",,"76,1611877157",,3226.4918493227,,7.6844798762,,238.1682717647,,"74,4667327846",,112,,243,,290,
WD3060,3352250,Deb13,Syngenta Debrecen 2013,127400,https://doi.org/10.15454/P5UIAJ,B73_H,REPLICATE>BLOCK>PLOT,,,WD3060,,27,18,"REPLICATE>BLOCK>PLOT:WD3060,REPLICATE>BLOCK:27,REPLICATE:3",rainfed,2013,"-1,61980276450",,"74,4667327846",,2224.605052085,,5.6215161433,,252.6972658824,,"72,8469300201",,110,,212,,259,
WD3102,3352298,Deb13,Syngenta Debrecen 2013,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,REPLICATE>BLOCK>PLOT,,,WD3102,,29,18,"REPLICATE>BLOCK>PLOT:WD3102,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,2013,"1,47287490760",,"77,8867322419",,2508.8906273802,,5.9456554622,,236.9834458824,,"79,3596071495",,121,,223,,270,
WD2009,3351903,Deb13,Syngenta Debrecen 2013,127501,https://doi.org/10.15454/UIVO1U,CR1Ht_H,REPLICATE>BLOCK>PLOT,,,WD2009,,13,9,"REPLICATE>BLOCK>PLOT:WD2009,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,2013,"0,00000000000",,"69,944300775",,2102.9420086765,,6.3091506708,,300.0154376471,,"69,944300775",,105,,211,,262,
WD1169,3351796,Deb13,Syngenta Debrecen 2013,127627,https://doi.org/10.15454/TALVXU,PHW65_H,REPLICATE>BLOCK>PLOT,,,WD1169,,9,1,"REPLICATE>BLOCK>PLOT:WD1169,REPLICATE>BLOCK:9,REPLICATE:1",rainfed,2013,"-1,69445493110",,"76,1611877157",,2624.1315086797,,6.6585357511,,253.7424564706,,"74,4667327846",,110,,210,,240,
WD2179,3352097,Deb13,Syngenta Debrecen 2013,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,REPLICATE>BLOCK>PLOT,,,WD2179,,21,11,"REPLICATE>BLOCK>PLOT:WD2179,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,2013,"-1,48688310730",,"68,5100680312",,2479.0170275056,,6.665734041,,268.8861741176,,"67,0231849239",,112,,212,,251,
WD1109,3351728,Deb13,Syngenta Debrecen 2013,127501,https://doi.org/10.15454/UIVO1U,CR1Ht_H,REPLICATE>BLOCK>PLOT,,,WD1109,,6,18,"REPLICATE>BLOCK>PLOT:WD1109,REPLICATE>BLOCK:30,REPLICATE:1",rainfed,2013,"1,43423274380",,"68,5100680312",,2598.8194835612,,7.4167403804,,285.3888247059,,"69,944300775",,113,,222,,280,
WD3099,3352294,Deb13,Syngenta Debrecen 2013,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,REPLICATE>BLOCK>PLOT,,,WD3099,,29,15,"REPLICATE>BLOCK>PLOT:WD3099,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,2013,"-3,41999945730",,"77,8867322419",,1837.9991703482,,4.104980687,,223.3396376471,,"74,4667327846",,123,,205,,261,
WD3240,3352456,Deb13,Syngenta Debrecen 2013,127502,https://doi.org/10.15454/MWWCXA,D09_H,REPLICATE>BLOCK>PLOT,,,WD3240,,36,13,"REPLICATE>BLOCK>PLOT:WD3240,REPLICATE>BLOCK:24,REPLICATE:3",rainfed,2013,"-2,80565582820",,"71,3157238594",,1507.0959335837,,3.4012047766,,225.6793811765,,"68,5100680312",,90,,168,,215,
WD2153,3352067,Deb13,Syngenta Debrecen 2013,127502,https://doi.org/10.15454/MWWCXA,D09_H,REPLICATE>BLOCK>PLOT,,,WD2153,,20,16,"REPLICATE>BLOCK>PLOT:WD2153,REPLICATE>BLOCK:32,REPLICATE:2",rainfed,2013,"-1,37856856130",,"67,0231849239",,1797.0432541715,,3.8589538552,,214.7390635294,,"65,6446163626",,95,,170,,212,
WD2170,3352087,Deb13,Syngenta Debrecen 2013,127626,https://doi.org/10.15454/WLFPQC,PHV63_H,REPLICATE>BLOCK>PLOT,,,WD2170,,21,2,"REPLICATE>BLOCK>PLOT:WD2170,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2",rainfed,2013,"0,00000000000",,"76,1611877157",,3794.2575541153,,8.3757297656,,220.7475282353,,"76,1611877157",,92,,197,,243,
WD3231,3352445,Deb13,Syngenta Debrecen 2013,127626,https://doi.org/10.15454/WLFPQC,PHV63_H,REPLICATE>BLOCK>PLOT,,,WD3231,,35,21,"REPLICATE>BLOCK>PLOT:WD3231,REPLICATE>BLOCK:35,REPLICATE:3",rainfed,2013,"1,48491255490",,"79,3596071495",,2206.0485841179,,4.6055992923,,208.7714352941,,"80,8445197044",,98,,162,,205,
WD2180,3352098,Deb13,Syngenta Debrecen 2013,127400,https://doi.org/10.15454/P5UIAJ,B73_H,REPLICATE>BLOCK>PLOT,,,WD2180,,21,12,"REPLICATE>BLOCK>PLOT:WD2180,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,2013,"-3,15100892520",,"74,4667327846",,2252.5925897225,,5.7962406015,,257.3142,,"71,3157238594",,121,,222,,270,
WD1245,3351883,Deb13,Syngenta Debrecen 2013,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,REPLICATE>BLOCK>PLOT,,,WD1245,,12,8,"REPLICATE>BLOCK>PLOT:WD1245,REPLICATE>BLOCK:24,REPLICATE:1",rainfed,2013,"0,00000000000",,"76,1611877157",,3635.2854829145,,8.4478208757,,232.3839741176,,"76,1611877157",,118,,220,,270,
WD2234,3352160,Deb13,Syngenta Debrecen 2013,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,REPLICATE>BLOCK>PLOT,,,WD2234,,24,19,"REPLICATE>BLOCK>PLOT:WD2234,REPLICATE>BLOCK:36,REPLICATE:2",rainfed,2013,"-3,15100892520",,"74,4667327846",,2664.0396654101,,6.5186256819,,244.6895129412,,"71,3157238594",,109,,232,,288,
WD3170,3352376,Deb13,Syngenta Debrecen 2013,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,REPLICATE>BLOCK>PLOT,,,WD3170,,33,2,"REPLICATE>BLOCK>PLOT:WD3170,REPLICATE>BLOCK:9,REPLICATE:3",rainfed,2013,"-1,61980276450",,"74,4667327846",,2514.0794308452,,6.2746704998,,249.5812352941,,"72,8469300201",,105,,198,,249,
