observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3193water_regimewatered,3337737,Gai13,Biogemma Gaillac 2013,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,244.8052982746,,413.5672846802,,3052.339305978,,77.6781003666,,78.0976988903,,-7.2578125,,-10.7173913043,,306.933,,780.426,,205.81,,30.2633014398,,28.1205768983,,35.9992187174,,16.9234175084,,15.8784536297,,21.316969697,,303.3389816382,,130.8827555376,
3193water_regimerainfed,3337491,Gai13,Biogemma Gaillac 2013,127587,https://doi.org/10.15454/B3KRWB,Lo1203_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,178.4053842722,,397.587432566,,2752.6021145649,,84.3726392097,,85.3306676314,,-36.4856321839,,-67.5172413793,,306.933,,669.825,,190.51,,30.2633014398,,27.9004793231,,34.915604045,,16.9234175084,,15.6902439574,,20.6590386625,,230.2129091144,,79.5000582944,
3081water_regimewatered,3337631,Gai13,Biogemma Gaillac 2013,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,234.3693932622,,409.1853888571,,2727.8215801569,,76.3148251084,,74.4649216126,,-7.3409090909,,-11.2282608696,,266.079,,817.044,,179.791,,29.9183542014,,28.4001885394,,35.9544936258,,16.7029506605,,16.0616214021,,21.2625999122,,294.712542249,,106.825368897,
3081water_regimerainfed,3337385,Gai13,Biogemma Gaillac 2013,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,165.5393448922,,403.4765576269,,1981.0114733118,,76.5174108686,,80.0870530451,,-37.6505376344,,-65.5802469136,,266.079,,757.103,,239.732,,29.9183542014,,28.1756682954,,35.2872604564,,16.7029506605,,15.9015367632,,20.9749756828,,209.4591008374,,70.393687567,
3009water_regimewatered,3337563,Gai13,Biogemma Gaillac 2013,127408,https://doi.org/10.15454/MN1MDA,B84_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,239.103542621,,373.4973460514,,3539.7361420891,,77.150728694,,77.8766424946,,-7.2578125,,-10.7173913043,,306.933,,780.426,,205.81,,30.2633014398,,28.1205768983,,35.9992187174,,16.9234175084,,15.8784536297,,21.316969697,,280.3087701627,,135.1050400216,
3198water_regimewatered,3337742,Gai13,Biogemma Gaillac 2013,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,252.5948744048,,424.9958477556,,3468.7857567677,,77.5420436146,,78.655045599,,-7.3015873016,,-10.64,,287.702,,768.184,,218.052,,30.1340106668,,28.1109740235,,35.6186756118,,16.7824378399,,15.8693190251,,21.098440404,,308.4526792981,,128.1418512361,
3082water_regimerainfed,3337386,Gai13,Biogemma Gaillac 2013,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,162.0944689497,,446.6051720659,,2014.5518968119,,76.9504584568,,79.5511531169,,-37.4232804233,,-67.2051282051,,266.079,,768.184,,218.052,,29.9183542014,,28.1294095062,,35.6960012311,,16.7029506605,,15.9177007532,,21.1228593629,,200.3349464406,,70.0441325385,
3200water_regimewatered,3337744,Gai13,Biogemma Gaillac 2013,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,247.8901359089,,463.3539990776,,2868.6468683867,,79.8543173747,,80.3899132479,,-7.4166666667,,-10.2604166667,,330.892,,757.103,,181.81,,30.5434612746,,28.1563815723,,35.2284861969,,17.0782622522,,15.8527311176,,20.9565698653,,287.1261813558,,127.4175967094,
3202water_regimerainfed,3337500,Gai13,Biogemma Gaillac 2013,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,172.7640019589,,474.8811118288,,2212.931278946,,84.1450982906,,86.3810004824,,-36.4444444444,,-63.3645833333,,266.079,,650.121,,234.883,,29.9183542014,,27.8374700872,,34.8806454884,,16.7029506605,,15.6740502104,,20.5710732323,,213.6098331553,,72.7787718826,
3020water_regimerainfed,3337328,Gai13,Biogemma Gaillac 2013,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,175.011376477,,488.3751098971,,2197.7015581,,84.5998719773,,86.8057094323,,-36.4444444444,,-66.5611111111,,306.933,,650.121,,210.214,,30.2633014398,,27.8374700872,,34.8308884125,,16.9234175084,,15.6740502104,,20.5317373737,,235.6284710178,,79.2053511509,
3083water_regimerainfed,3337387,Gai13,Biogemma Gaillac 2013,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,164.0721100662,,420.4507284332,,2321.0984983603,,78.2746970627,,80.1639731427,,-37.6505376344,,-65.5802469136,,264.13,,757.103,,229.133,,29.8342054248,,28.1756682954,,35.2872604564,,16.5844020202,,15.9015367632,,20.9749756828,,208.8384719367,,78.1853011848,
3083water_regimewatered,3337633,Gai13,Biogemma Gaillac 2013,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,236.3640521769,,423.0245088231,,3084.8901692506,,74.6833059206,,73.4583984333,,-7.3271144279,,-11.446969697,,264.13,,842.034,,177.051,,29.8342054248,,28.4143283495,,35.958201614,,16.5844020202,,16.1023717332,,21.2199908173,,276.9552795159,,118.493949238,
3207water_regimewatered,3337751,Gai13,Biogemma Gaillac 2013,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,233.7303772149,,436.0778538188,,3119.4590226319,,77.7966618869,,77.7848733566,,-7.2578125,,-10.7173913043,,306.933,,780.426,,205.81,,30.2633014398,,28.1205768983,,35.9992187174,,16.9234175084,,15.8784536297,,21.316969697,,283.5165330036,,107.2824904956,
3084water_regimewatered,3337634,Gai13,Biogemma Gaillac 2013,127480,https://doi.org/10.15454/ELUEOX,F98902_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.0191515181,,393.5991639432,,3266.2314975186,,73.7493291911,,74.3822559507,,-7.3409090909,,-11.2133333333,,219.087,,817.044,,202.041,,29.3827519254,,28.341491153,,35.9857806568,,16.3165646044,,16.0746810468,,21.2687585859,,310.1154724951,,133.0755354307,
3256water_regimewatered,3337800,Gai13,Biogemma Gaillac 2013,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,249.4520328748,,419.8731672289,,2937.6221113027,,74.4835942917,,72.1455572101,,-7.3271144279,,-11.4131944444,,221.718,,842.034,,177.051,,29.6656345721,,28.4356339872,,35.9904832722,,16.4984020202,,16.1512475337,,21.2299568603,,287.4620270418,,122.2574597706,
3212water_regimewatered,3337756,Gai13,Biogemma Gaillac 2013,127606,https://doi.org/10.15454/HDJP0L,N16_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,242.9870026199,,367.787823584,,3409.484162018,,81.2050546123,,84.1815342073,,-7.5,,-9.5892857143,,305.403,,693.851,,217.822,,30.3328882334,,28.0049575686,,34.8641451523,,16.9257167832,,15.8243122081,,20.5918614719,,308.6742893043,,140.3658153908,
3215water_regimewatered,3337759,Gai13,Biogemma Gaillac 2013,127609,https://doi.org/10.15454/68UAOE,NK764_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,231.7167176179,,366.1159564984,,3306.9622014291,,73.4905803467,,73.6393928846,,-7.3409090909,,-11.1172839506,,185.699,,817.044,,226.311,,29.2551464834,,28.341491153,,36.0222440061,,16.1992353535,,16.0746810468,,21.2062065095,,284.1729012512,,106.7879273409,
3085water_regimewatered,3337635,Gai13,Biogemma Gaillac 2013,127481,https://doi.org/10.15454/QKMCCR,B37_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,246.697562681,,433.2563841775,,3042.5563070279,,77.8506277396,,78.2872649685,,-7.2578125,,-10.8958333333,,287.702,,780.426,,205.81,,30.1340106668,,28.1205768983,,35.9002871682,,16.7824378399,,15.8784536297,,21.2866329966,,293.6198919424,,126.2772894017,
3033water_regimewatered,3337587,Gai13,Biogemma Gaillac 2013,127432,https://doi.org/10.15454/V2GUZ8,EC232_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,242.7646479071,,411.3217169799,,2764.1192440658,,73.1417417077,,72.9743664353,,-7.3271144279,,-11.446969697,,264.13,,842.034,,201.321,,29.8342054248,,28.4356339872,,35.958201614,,16.5844020202,,16.1512475337,,21.2199908173,,281.1025727714,,118.8168567819,
3003water_regimerainfed,3337311,Gai13,Biogemma Gaillac 2013,127402,https://doi.org/10.15454/5GN11W,Oh43_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,173.319758828,,376.0331148612,,2824.4910218014,,77.5569945639,,79.3680157014,,-37.4232804233,,-65.2283950617,,245.122,,768.184,,218.052,,29.8997815984,,28.1109740235,,35.7419902881,,16.7010275835,,15.8693190251,,21.1150682753,,213.0154261179,,81.4777240786,
3217water_regimerainfed,3337515,Gai13,Biogemma Gaillac 2013,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,163.7289374014,,418.0114584293,,2176.3482735477,,78.4916996179,,82.2948630408,,-37.5027777778,,-63.9597701149,,266.079,,718.692,,246.287,,29.9183542014,,28.1165913135,,34.945516848,,16.7029506605,,15.8660994143,,20.7142877046,,214.2294084742,,95.0570086982,
3086water_regimewatered,3337636,Gai13,Biogemma Gaillac 2013,127482,https://doi.org/10.15454/BWEN08,F353_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,232.0749238008,,378.4199526041,,2638.1319307537,,70.9665025652,,72.9926983916,,-7.3271144279,,-11.36,,205.033,,842.034,,227.808,,29.41755406,,28.4356339872,,35.9863726115,,16.3419020202,,16.1512475337,,21.1582585859,,273.7653190047,,118.0715687938,
3219water_regimewatered,3337763,Gai13,Biogemma Gaillac 2013,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,237.599389067,,419.9244455587,,3108.9730450874,,76.9164707692,,76.57152751,,-7.3461538462,,-11.1466666667,,245.122,,794.972,,191.264,,29.8997815984,,28.1939952424,,36.0901245376,,16.7010275835,,15.9256768864,,21.3566373737,,311.9776607528,,118.9219591777,
3019water_regimerainfed,3337327,Gai13,Biogemma Gaillac 2013,127418,https://doi.org/10.15454/PJSPJG,B100_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,155.6479753441,,412.1821275804,,2401.7004610614,,81.2738008786,,83.1967551014,,-37.5027777778,,-63.9597701149,,264.13,,718.692,,192.981,,29.8342054248,,28.0975816652,,34.945516848,,16.5844020202,,15.8164535802,,20.7142877046,,202.911719747,,72.6197711514,
3222water_regimewatered,3337766,Gai13,Biogemma Gaillac 2013,127616,https://doi.org/10.15454/VZN8H6,FR697_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,244.753825811,,461.3748890122,,2882.6994513854,,77.6220601341,,79.7852758353,,-7.4166666667,,-10.2371794872,,287.702,,757.103,,229.133,,30.1340106668,,28.1756682954,,35.1971881003,,16.7824378399,,15.9015367632,,20.9458080808,,280.85571264,,115.3931157509,
3223water_regimewatered,3337767,Gai13,Biogemma Gaillac 2013,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,246.7143482996,,439.7436526882,,3384.0023427778,,77.618964869,,77.133535027,,-7.2578125,,-10.7173913043,,306.933,,780.426,,205.81,,30.2633014398,,28.1205768983,,35.9992187174,,16.9234175084,,15.8784536297,,21.316969697,,288.1441800653,,121.5581704108,
3087water_regimerainfed,3337391,Gai13,Biogemma Gaillac 2013,127483,https://doi.org/10.15454/OTWCEI,EC136_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,168.4234185344,,444.756182702,,1873.585654202,,76.4089988496,,79.9209849684,,-37.6505376344,,-61.9827586207,,221.718,,757.103,,239.732,,29.6656345721,,28.1563815723,,35.3602481155,,16.4984020202,,15.8527311176,,21.000121038,,222.0437841673,,66.3635924147,
3087water_regimewatered,3337637,Gai13,Biogemma Gaillac 2013,127483,https://doi.org/10.15454/OTWCEI,EC136_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,233.1932830151,,404.465907682,,2534.155519303,,72.4228439294,,73.108648292,,-7.3271144279,,-11.4131944444,,221.718,,842.034,,201.321,,29.6656345721,,28.4356339872,,35.9904832722,,16.4984020202,,16.1512475337,,21.2299568603,,278.9989619582,,98.0063141223,
3088water_regimerainfed,3337392,Gai13,Biogemma Gaillac 2013,127484,https://doi.org/10.15454/9GOSKA,W95115_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,163.0122394531,,415.5637448712,,2108.1981544539,,76.2331569722,,79.9523873469,,-37.6505376344,,-65.5802469136,,266.079,,757.103,,239.732,,29.9183542014,,28.1563815723,,35.2872604564,,16.7029506605,,15.8527311176,,20.9749756828,,206.3412631384,,70.1812323371,
3229water_regimewatered,3337773,Gai13,Biogemma Gaillac 2013,127623,https://doi.org/10.15454/RCUMRI,PHK29_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.7634434863,,480.2266962499,,2994.5751076479,,77.1064369712,,76.800086707,,-7.2578125,,-10.8958333333,,287.702,,780.426,,205.81,,30.1340106668,,28.1388976718,,35.9002871682,,16.7824378399,,15.9263256549,,21.2866329966,,302.1723580943,,118.5190649386,
3230water_regimerainfed,3337528,Gai13,Biogemma Gaillac 2013,127624,https://doi.org/10.15454/YPHNBZ,PHR36_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,166.734923978,,373.9182896541,,2618.0990741987,,79.8644165057,,84.8463592368,,-36.4856321839,,-64.1559139785,,264.13,,669.825,,269.088,,29.8342054248,,27.9004793231,,34.9615006632,,16.5844020202,,15.6902439574,,20.6914304334,,203.8824208081,,84.2651110664,
3231water_regimewatered,3337775,Gai13,Biogemma Gaillac 2013,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,241.5555755543,,371.3955671149,,3423.030493493,,77.125944245,,77.7009394734,,-7.2578125,,-10.8958333333,,287.702,,780.426,,205.81,,30.1340106668,,28.1388976718,,35.9002871682,,16.7824378399,,15.9263256549,,21.2866329966,,287.6145615816,,118.2683518526,
3089water_regimerainfed,3337393,Gai13,Biogemma Gaillac 2013,127485,https://doi.org/10.15454/ITYYBD,Pa91_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,170.8174434067,,458.3390930843,,2517.6949923815,,87.0378076604,,90.6182212437,,-36.7181818182,,-64.2083333333,,306.933,,602.69,,239.344,,30.2633014398,,27.6776880196,,34.7383298504,,16.9234175084,,15.6421386222,,20.2969412879,,217.3779140471,,85.7446057388,
3035water_regimewatered,3337589,Gai13,Biogemma Gaillac 2013,127434,https://doi.org/10.15454/LLQDYK,EP2008-18_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.3174777338,,419.6352437566,,3121.0319228788,,75.4515847649,,74.2070204424,,-7.3409090909,,-11.3194444444,,245.122,,817.044,,179.791,,29.8997815984,,28.3210959803,,35.9954607985,,16.7010275835,,16.0261513799,,21.2480124158,,271.7865996206,,108.4071716897,
3235water_regimewatered,3337779,Gai13,Biogemma Gaillac 2013,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,248.0948355472,,549.5345731132,,2226.6815714937,,81.4056715742,,84.9851077389,,-7.4094827586,,-9.875,,287.702,,669.825,,241.848,,30.1340106668,,27.9004793231,,34.8725792948,,16.7824378399,,15.6902439574,,20.6567003367,,313.6653916287,,120.3172412677,
3011water_regimerainfed,3337319,Gai13,Biogemma Gaillac 2013,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,138.8511729054,,391.4264256103,,2128.240913027,,76.370616856,,79.6865269905,,-37.6505376344,,-61.9827586207,,223.053,,757.103,,239.732,,29.6664064714,,28.1563815723,,35.3602481155,,16.460963481,,15.8527311176,,21.000121038,,206.472507986,,74.6498268077,
3238water_regimewatered,3337782,Gai13,Biogemma Gaillac 2013,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,233.2940642522,,421.5953526483,,2365.6144075134,,72.157856397,,72.7653283455,,-7.3271144279,,-11.5326086957,,245.122,,842.034,,201.321,,29.8997815984,,28.4356339872,,36.0007887512,,16.7010275835,,16.1512475337,,21.2066216513,,287.6728391759,,121.4316815568,
