observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,ASI_D20deg(MIPO:0000026),ASI_D20deg(MIPO:0000026).date,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,ear_height(MIPO:0000007),ear_height(MIPO:0000007).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
85,3343032,Mar13,MTA_ATK Martonvasar 2013,127438,https://doi.org/10.15454/CCDUCG,PHG39_H,REPLICATE>BLOCK>PLOT,,,85,,1,8,"REPLICATE>BLOCK>PLOT:85,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",watered,2013,"1,33038439930",,"70,3112532024",,3305.381458734,,11.370512218,,344,,"71,6416376017",,105,,250,,278,
743,3342574,Mar13,MTA_ATK Martonvasar 2013,127560,https://doi.org/10.15454/DEW3P6,I242_H,REPLICATE>BLOCK>PLOT,,,743,,11,15,"REPLICATE>BLOCK>PLOT:743,REPLICATE>BLOCK:35,REPLICATE:1",rainfed,2013,"-4,01513564130",,"71,6416376017",,2866.9431620582,,8.8015155075,,307,,"67,6265019604",,112,,243,,274,
1243,3342795,Mar13,MTA_ATK Martonvasar 2013,127560,https://doi.org/10.15454/DEW3P6,I242_H,REPLICATE>BLOCK>PLOT,,,1243,,16,32,"REPLICATE>BLOCK>PLOT:1243,REPLICATE>BLOCK:34,REPLICATE:3",rainfed,2013,"-1,33372479710",,"70,3112532024",,2154.4598466851,,6.6141917293,,307,,"68,9775284053",,108,,255,,284,
1004,3343020,Mar13,MTA_ATK Martonvasar 2013,127560,https://doi.org/10.15454/DEW3P6,I242_H,REPLICATE>BLOCK>PLOT,,,1004,,24,19,"REPLICATE>BLOCK>PLOT:1004,REPLICATE>BLOCK:36,REPLICATE:2",rainfed,2013,"-1,33372479710",,"70,3112532024",,1476.2650072763,,4.5764215226,,310,,"68,9775284053",,115,,251,,284,
195,3343102,Mar13,MTA_ATK Martonvasar 2013,127560,https://doi.org/10.15454/DEW3P6,I242_H,REPLICATE>BLOCK>PLOT,,,195,,4,16,"REPLICATE>BLOCK>PLOT:195,REPLICATE>BLOCK:28,REPLICATE:1",watered,2013,"-4,10471510200",,"74,4159683044",,2103.2673928798,,6.9828477444,,332,,"70,3112532024",,121,,262,,291,
401,3343539,Mar13,MTA_ATK Martonvasar 2013,127560,https://doi.org/10.15454/DEW3P6,I242_H,REPLICATE>BLOCK>PLOT,,,401,,22,13,"REPLICATE>BLOCK>PLOT:401,REPLICATE>BLOCK:22,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2013,"-4,10471510200",,"74,4159683044",,2638.8478749745,,8.7345864662,,331,,"70,3112532024",,131,,272,,300,
317,3343547,Mar13,MTA_ATK Martonvasar 2013,127438,https://doi.org/10.15454/CCDUCG,PHG39_H,REPLICATE>BLOCK>PLOT,,,317,,22,6,"REPLICATE>BLOCK>PLOT:317,REPLICATE>BLOCK:10,REPLICATE:2",watered,2013,"-1,36991573520",,"73,0115533369",,3718.0360006665,,13.4221099624,,361,,"71,6416376017",,114,,253,,279,
1085,3342589,Mar13,MTA_ATK Martonvasar 2013,127559,https://doi.org/10.15454/VMZUXV,I238_H,REPLICATE>BLOCK>PLOT,,,1085,,11,28,"REPLICATE>BLOCK>PLOT:1085,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,2013,"-2,70030013450",,"73,0115533369",,2379.0883458647,,7.7320371241,,325,,"70,3112532024",,119,,228,,261,
107,3343106,Mar13,MTA_ATK Martonvasar 2013,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,REPLICATE>BLOCK>PLOT,,,107,,4,13,"REPLICATE>BLOCK>PLOT:107,REPLICATE>BLOCK:16,REPLICATE:1",watered,2013,"0,00000000000",,"67,6265019604",,3735.9510705434,,13.4867833647,,361,,"67,6265019604",,139,,286,,312,
52,3343211,Mar13,MTA_ATK Martonvasar 2013,127559,https://doi.org/10.15454/VMZUXV,I238_H,REPLICATE>BLOCK>PLOT,,,52,,8,5,"REPLICATE>BLOCK>PLOT:52,REPLICATE>BLOCK:8,REPLICATE:1",watered,2013,"-1,36991573520",,"73,0115533369",,3907.3963563754,,11.2923754699,,289,,"71,6416376017",,135,,285,,320,
