,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2765518,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,1,2765517,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
2,DI00016itkt,2765606,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
3,2,2765516,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
4,1,2765515,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
5,DI00016itkfi,2765605,BTH_Le_Moulon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
6,CF99105itkt,2765604,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
7,1,2765513,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
8,1,2765511,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
9,2,2765512,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
10,CF99105itkfi,2765603,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
11,2,2765514,BTH_Le_Moulon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,1,2765533,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
13,CF00191itkfi,2765613,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
14,2,2765534,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2765531,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
16,CF00191itkt,2765614,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
17,2,2765532,BTH_Le_Moulon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
18,2,2765466,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
19,EM00014itkt,2765580,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
20,EM00014itkfi,2765579,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
21,1,2765463,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
22,1,2765465,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
23,2,2765464,BTH_Le_Moulon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
24,DI00017itkt,2765544,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
25,2,2765392,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
26,1,2765391,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
27,2,2765394,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
28,DI00017itkfi,2765543,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
29,1,2765393,BTH_Le_Moulon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
30,CF00190itkfi,2765555,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
31,2,2765418,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
32,2,2765416,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
33,1,2765415,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
34,CF00190itkt,2765556,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
35,1,2765417,BTH_Le_Moulon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
36,EM00008itkt,2765552,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
37,1,2765409,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
38,2,2765408,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
39,2,2765410,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
40,1,2765407,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
41,EM00008itkfi,2765551,BTH_Le_Moulon_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
42,DI00012itkt,2765598,BTH_Le_Moulon_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
43,2,2765502,BTH_Le_Moulon_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
44,DI00012itkfi,2765597,BTH_Le_Moulon_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Le_Moulon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
45,1,2765501,BTH_Le_Moulon_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Le_Moulon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
46,2,2765500,BTH_Le_Moulon_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Le_Moulon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
