,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,DI02015itkt,2782275,BTH_Lusignan_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,BTH_Lusignan_2002_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
1,2,2782188,BTH_Lusignan_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,BTH_Lusignan_2002_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,1,2782187,BTH_Lusignan_2002_SetB2,48985,gnpis_pui:holding-921_taxon-4898_accession-48985,DI02015,BTH_Lusignan_2002_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,2,2782258,BTH_Lusignan_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,BTH_Lusignan_2002_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
4,1,2782257,BTH_Lusignan_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,BTH_Lusignan_2002_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
5,DI02022itkt,2782310,BTH_Lusignan_2002_SetB2,49030,gnpis_pui:holding-921_taxon-4898_accession-49030,DI02022,BTH_Lusignan_2002_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
6,2,2782254,BTH_Lusignan_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,BTH_Lusignan_2002_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
7,DI02020itkt,2782308,BTH_Lusignan_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,BTH_Lusignan_2002_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
8,1,2782253,BTH_Lusignan_2002_SetB2,49478,gnpis_pui:holding-921_taxon-4898_accession-49478,DI02020,BTH_Lusignan_2002_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,1,2782249,BTH_Lusignan_2002_SetB2,49682,gnpis_pui:holding-921_taxon-4898_accession-49682,RE01025,BTH_Lusignan_2002_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
