,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Ressor,2768626,BTH_Rennes_2001_SetA1_PIETIN-VERSE,49154,https://doi.org/10.15454/X4XFZS,Ressor,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF99005,2768627,BTH_Rennes_2001_SetA1_PIETIN-VERSE,75767,https://doi.org/10.15454/BZFZDO,CF99005,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE99009,2768634,BTH_Rennes_2001_SetA1_PIETIN-VERSE,26000,https://doi.org/10.15454/VOIVEZ,RE99009,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF99105,2768633,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF99031,2768616,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25998,https://doi.org/10.15454/PNTBI5,CF99031,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,DI9714,2768615,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25900,https://doi.org/10.15454/FRB0LL,DI9714,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO01001,2768632,BTH_Rennes_2001_SetA1_PIETIN-VERSE,48414,gnpis_pui:holding-921_taxon-4898_accession-48414,AO01001,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,Charger,2768625,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,Tremie,2768628,BTH_Rennes_2001_SetA1_PIETIN-VERSE,24505,https://doi.org/10.15454/9YBOHR,TREMIE,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,Voltige,2768618,BTH_Rennes_2001_SetA1_PIETIN-VERSE,26052,https://doi.org/10.15454/FS69PT,VOLTIGE,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM99012,2768639,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25901,https://doi.org/10.15454/VOT84X,EM99012,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,EM99001,2768623,BTH_Rennes_2001_SetA1_PIETIN-VERSE,26865,https://doi.org/10.15454/LFQX9O,EM99001,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE99017,2768635,BTH_Rennes_2001_SetA1_PIETIN-VERSE,26001,https://doi.org/10.15454/9GS2A7,RE99017,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE99123,2768629,BTH_Rennes_2001_SetA1_PIETIN-VERSE,26875,https://doi.org/10.15454/WJONCW,RE99123,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,EM99002,2768622,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28763,https://doi.org/10.15454/HUTRYE,EM99002,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF9825,2768613,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28761,https://doi.org/10.15454/PFN7OE,CF9825,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,EM99017,2768640,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28764,https://doi.org/10.15454/QT2EUR,EM99017,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,DI9812,2768637,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28762,https://doi.org/10.15454/F89VYP,DI9812,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,RE9819,2768614,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28766,https://doi.org/10.15454/B2UDRG,RE9819,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,RE99003,2768620,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28767,https://doi.org/10.15454/PDD081,RE99003,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,RE99004,2768619,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28768,https://doi.org/10.15454/WOEZF0,RE99004,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,Soissons,2768636,BTH_Rennes_2001_SetA1_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,Isengrain,2768631,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Pulsar,2768638,BTH_Rennes_2001_SetA1_PIETIN-VERSE,59714,https://doi.org/10.15454/C1H1E0,PULSAR,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,Orvantis,2768630,BTH_Rennes_2001_SetA1_PIETIN-VERSE,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,EM99003,2768621,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28757,https://doi.org/10.15454/22NWEC,EM99003,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,EM99006,2768624,BTH_Rennes_2001_SetA1_PIETIN-VERSE,28759,https://doi.org/10.15454/1BMHCN,EM99006,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,CF99075,2768617,BTH_Rennes_2001_SetA1_PIETIN-VERSE,48935,https://doi.org/10.15454/KCTYDW,CF99075,BTH_Rennes_2001_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
