,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,DI00005itkt,2764937,BTH_Rennes_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
1,2,2764864,BTH_Rennes_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,1,2764863,BTH_Rennes_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,CF00189itkt,2764948,BTH_Rennes_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
4,2,2764886,BTH_Rennes_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
5,1,2764885,BTH_Rennes_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
6,2,2764934,BTH_Rennes_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
7,1,2764933,BTH_Rennes_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
8,CF99056itkt,2764972,BTH_Rennes_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
9,2,2764888,BTH_Rennes_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
10,1,2764887,BTH_Rennes_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,CF00188itkt,2764949,BTH_Rennes_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
12,DI00007itkt,2764958,BTH_Rennes_2000_SetB1,49259,gnpis_pui:holding-921_taxon-4898_accession-49259,DI00007,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
13,1,2764905,BTH_Rennes_2000_SetB1,49259,gnpis_pui:holding-921_taxon-4898_accession-49259,DI00007,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
14,2,2764906,BTH_Rennes_2000_SetB1,49259,gnpis_pui:holding-921_taxon-4898_accession-49259,DI00007,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2764893,BTH_Rennes_2000_SetB1,48487,gnpis_pui:holding-921_taxon-4898_accession-48487,DI00001,BTH_Rennes_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,DI00001itkt,2764952,BTH_Rennes_2000_SetB1,48487,gnpis_pui:holding-921_taxon-4898_accession-48487,DI00001,BTH_Rennes_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
17,2,2764894,BTH_Rennes_2000_SetB1,48487,gnpis_pui:holding-921_taxon-4898_accession-48487,DI00001,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
18,2,2764890,BTH_Rennes_2000_SetB1,48803,gnpis_pui:holding-921_taxon-4898_accession-48803,CF99059,BTH_Rennes_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
