,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Koreli,2835027,BTH_Rennes_2008_SetB3_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE07114,2835020,BTH_Rennes_2008_SetB3_PIETIN-VERSE,27270,https://doi.org/10.15454/JKW4SM,RE07114,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE07093,2835034,BTH_Rennes_2008_SetB3_PIETIN-VERSE,27307,https://doi.org/10.15454/CSESMY,RE07093,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,RE07115,2835015,BTH_Rennes_2008_SetB3_PIETIN-VERSE,48742,gnpis_pui:holding-921_taxon-4898_accession-48742,RE07115,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,AO08515,2835046,BTH_Rennes_2008_SetB3_PIETIN-VERSE,49033,gnpis_pui:holding-921_taxon-4898_accession-49033,AO08515,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF07292,2835019,BTH_Rennes_2008_SetB3_PIETIN-VERSE,48492,gnpis_pui:holding-921_taxon-4898_accession-48492,CF07292,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI08017,2835016,BTH_Rennes_2008_SetB3_PIETIN-VERSE,48701,gnpis_pui:holding-921_taxon-4898_accession-48701,DI08017,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI08018,2835021,BTH_Rennes_2008_SetB3_PIETIN-VERSE,49132,gnpis_pui:holding-921_taxon-4898_accession-49132,DI08018,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE07098,2835028,BTH_Rennes_2008_SetB3_PIETIN-VERSE,49623,gnpis_pui:holding-921_taxon-4898_accession-49623,RE07098,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,DI08015,2835018,BTH_Rennes_2008_SetB3_PIETIN-VERSE,49358,gnpis_pui:holding-921_taxon-4898_accession-49358,DI08015,BTH_Rennes_2008_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
