,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08011,2833802,BTH_Rennes_2008_SetB2_PIETIN-VERSE,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,Koreli,2833812,BTH_Rennes_2008_SetB2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE07083,2833832,BTH_Rennes_2008_SetB2_PIETIN-VERSE,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF07097,2833811,BTH_Rennes_2008_SetB2_PIETIN-VERSE,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE07040,2833806,BTH_Rennes_2008_SetB2_PIETIN-VERSE,27306,https://doi.org/10.15454/LF7SKR,RE07040,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,Premio,2833798,BTH_Rennes_2008_SetB2_PIETIN-VERSE,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE07028,2833821,BTH_Rennes_2008_SetB2_PIETIN-VERSE,48952,gnpis_pui:holding-921_taxon-4898_accession-48952,RE07028,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE07036,2833809,BTH_Rennes_2008_SetB2_PIETIN-VERSE,48462,gnpis_pui:holding-921_taxon-4898_accession-48462,RE07036,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF07138,2833817,BTH_Rennes_2008_SetB2_PIETIN-VERSE,49475,gnpis_pui:holding-921_taxon-4898_accession-49475,CF07138,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE07087,2833834,BTH_Rennes_2008_SetB2_PIETIN-VERSE,49201,gnpis_pui:holding-921_taxon-4898_accession-49201,RE07087,BTH_Rennes_2008_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
