,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI06007,2814546,BTH_Chaux_des_Prés_2006_SetB1,26977,https://doi.org/10.15454/RGT6YF,DI06007,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,RE05009,2814513,BTH_Chaux_des_Prés_2006_SetB1,48566,https://doi.org/10.15454/PNQ6BX,RE05009,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
2,EM05055,2814533,BTH_Chaux_des_Prés_2006_SetB1,26970,https://doi.org/10.15454/ASLJXK,EM05055,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
3,CF05091,2814531,BTH_Chaux_des_Prés_2006_SetB1,26973,https://doi.org/10.15454/GWNEQR,CF05091,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
4,RE05007,2814514,BTH_Chaux_des_Prés_2006_SetB1,26981,https://doi.org/10.15454/SU2MGF,RE05007,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,CF05162,2814523,BTH_Chaux_des_Prés_2006_SetB1,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
6,EM05162,2814515,BTH_Chaux_des_Prés_2006_SetB1,26971,https://doi.org/10.15454/IAEYHC,EM05162,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
7,RE05091,2814543,BTH_Chaux_des_Prés_2006_SetB1,27043,https://doi.org/10.15454/QCLAYU,RE05091,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
8,CF05081,2814518,BTH_Chaux_des_Prés_2006_SetB1,49178,gnpis_pui:holding-921_taxon-4898_accession-49178,CF05081,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,CF05088,2814517,BTH_Chaux_des_Prés_2006_SetB1,49279,gnpis_pui:holding-921_taxon-4898_accession-49279,CF05088,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
10,EM05003,2814535,BTH_Chaux_des_Prés_2006_SetB1,49330,gnpis_pui:holding-921_taxon-4898_accession-49330,EM05003,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
11,EM05007,2814542,BTH_Chaux_des_Prés_2006_SetB1,49434,gnpis_pui:holding-921_taxon-4898_accession-49434,EM05007,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
12,DI06001,2814551,BTH_Chaux_des_Prés_2006_SetB1,49467,gnpis_pui:holding-921_taxon-4898_accession-49467,DI06001,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
13,EM05029,2814540,BTH_Chaux_des_Prés_2006_SetB1,48605,gnpis_pui:holding-921_taxon-4898_accession-48605,EM05029,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
14,RE05073,2814538,BTH_Chaux_des_Prés_2006_SetB1,48629,gnpis_pui:holding-921_taxon-4898_accession-48629,RE05073,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
15,Apache,2814526,BTH_Chaux_des_Prés_2006_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2006_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
