,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Koreli,2822588,BTH_Chaux_des_Prés_2007_SetB1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,RE06055,2822601,BTH_Chaux_des_Prés_2007_SetB1,27829,https://doi.org/10.15454/NLT35T,RE06055,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
2,RE06023,2822606,BTH_Chaux_des_Prés_2007_SetB1,27827,https://doi.org/10.15454/B5PA3I,RE06023,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
3,RE06050,2822586,BTH_Chaux_des_Prés_2007_SetB1,27828,https://doi.org/10.15454/PRTXZC,RE06050,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
4,CF06136,2822615,BTH_Chaux_des_Prés_2007_SetB1,27783,https://doi.org/10.15454/S3WW0P,CF06136,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,CF06016,2822607,BTH_Chaux_des_Prés_2007_SetB1,27782,https://doi.org/10.15454/96DRU4,CF06016,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
6,AO07210,2822610,BTH_Chaux_des_Prés_2007_SetB1,27757,https://doi.org/10.15454/YPTSA5,AO07210,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
7,RE06060,2822609,BTH_Chaux_des_Prés_2007_SetB1,27265,https://doi.org/10.15454/OLKQ99,RE06060,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
8,CF06003,2822589,BTH_Chaux_des_Prés_2007_SetB1,49241,gnpis_pui:holding-921_taxon-4898_accession-49241,CF06003,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,DI07005,2822580,BTH_Chaux_des_Prés_2007_SetB1,49455,gnpis_pui:holding-921_taxon-4898_accession-49455,DI07005,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
10,EM06010,2822573,BTH_Chaux_des_Prés_2007_SetB1,48529,gnpis_pui:holding-921_taxon-4898_accession-48529,EM06010,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
11,RE06007,2822576,BTH_Chaux_des_Prés_2007_SetB1,49126,gnpis_pui:holding-921_taxon-4898_accession-49126,RE06007,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
12,CF06001,2822587,BTH_Chaux_des_Prés_2007_SetB1,49460,gnpis_pui:holding-921_taxon-4898_accession-49460,CF06001,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
13,DI07002,2822579,BTH_Chaux_des_Prés_2007_SetB1,49589,gnpis_pui:holding-921_taxon-4898_accession-49589,DI07002,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
14,Apache,2822602,BTH_Chaux_des_Prés_2007_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
15,CF06111,2822605,BTH_Chaux_des_Prés_2007_SetB1,49647,gnpis_pui:holding-921_taxon-4898_accession-49647,CF06111,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
16,DI07004,2822581,BTH_Chaux_des_Prés_2007_SetB1,48946,gnpis_pui:holding-921_taxon-4898_accession-48946,DI07004,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
17,EM06021,2822590,BTH_Chaux_des_Prés_2007_SetB1,48827,gnpis_pui:holding-921_taxon-4898_accession-48827,EM06021,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
18,DI07007,2822582,BTH_Chaux_des_Prés_2007_SetB1,48889,gnpis_pui:holding-921_taxon-4898_accession-48889,DI07007,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
19,Sankara,2822597,BTH_Chaux_des_Prés_2007_SetB1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
20,Toisondor,2822572,BTH_Chaux_des_Prés_2007_SetB1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
21,Karillon,2822611,BTH_Chaux_des_Prés_2007_SetB1,27739,https://doi.org/10.15454/LFFVPX,KARILLON,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
22,Caphorn,2822599,BTH_Chaux_des_Prés_2007_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
23,AO07102,2822591,BTH_Chaux_des_Prés_2007_SetB1,27754,https://doi.org/10.15454/7MX1DM,AO07102,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
24,AO07116,2822612,BTH_Chaux_des_Prés_2007_SetB1,27755,https://doi.org/10.15454/IF7X64,AO07116,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
25,RE06048,2822574,BTH_Chaux_des_Prés_2007_SetB1,27264,https://doi.org/10.15454/ILREHV,RE06048,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
26,CF06107,2822585,BTH_Chaux_des_Prés_2007_SetB1,27066,https://doi.org/10.15454/PVLGW3,CF06107,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
27,Mendel,2822594,BTH_Chaux_des_Prés_2007_SetB1,26120,https://doi.org/10.15454/TNI3IW,MENDEL,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
28,CF06153,2822614,BTH_Chaux_des_Prés_2007_SetB1,48401,gnpis_pui:holding-921_taxon-4898_accession-48401,CF06153,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
29,EM06064,2822600,BTH_Chaux_des_Prés_2007_SetB1,48404,gnpis_pui:holding-921_taxon-4898_accession-48404,EM06064,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
30,RE06057,2822584,BTH_Chaux_des_Prés_2007_SetB1,48964,gnpis_pui:holding-921_taxon-4898_accession-48964,RE06057,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
31,RE06008,2822604,BTH_Chaux_des_Prés_2007_SetB1,48727,gnpis_pui:holding-921_taxon-4898_accession-48727,RE06008,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
32,AO07127,2822592,BTH_Chaux_des_Prés_2007_SetB1,27756,https://doi.org/10.15454/PILE9C,AO07127,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
33,RE06025,2822603,BTH_Chaux_des_Prés_2007_SetB1,48830,gnpis_pui:holding-921_taxon-4898_accession-48830,RE06025,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
34,DI07001,2822577,BTH_Chaux_des_Prés_2007_SetB1,27802,https://doi.org/10.15454/5XXKDL,DI07001,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
35,EM06017,2822575,BTH_Chaux_des_Prés_2007_SetB1,27814,https://doi.org/10.15454/ZBYAJC,EM06017,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
36,EM06035,2822613,BTH_Chaux_des_Prés_2007_SetB1,49009,gnpis_pui:holding-921_taxon-4898_accession-49009,EM06035,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
37,RE06058,2822596,BTH_Chaux_des_Prés_2007_SetB1,27830,https://doi.org/10.15454/V4CPNJ,RE06058,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
38,EM06029,2822595,BTH_Chaux_des_Prés_2007_SetB1,49047,gnpis_pui:holding-921_taxon-4898_accession-49047,EM06029,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
39,DI07003,2822578,BTH_Chaux_des_Prés_2007_SetB1,48427,gnpis_pui:holding-921_taxon-4898_accession-48427,DI07003,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
40,CF06013,2822608,BTH_Chaux_des_Prés_2007_SetB1,49609,gnpis_pui:holding-921_taxon-4898_accession-49609,CF06013,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
41,CF06123,2822593,BTH_Chaux_des_Prés_2007_SetB1,48854,gnpis_pui:holding-921_taxon-4898_accession-48854,CF06123,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
42,DI07006,2822583,BTH_Chaux_des_Prés_2007_SetB1,48856,gnpis_pui:holding-921_taxon-4898_accession-48856,DI07006,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
43,EM06062,2822598,BTH_Chaux_des_Prés_2007_SetB1,49687,gnpis_pui:holding-921_taxon-4898_accession-49687,EM06062,BTH_Chaux_des_Prés_2007_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
