,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI03003itkt,2792621,BTH_Rennes_2003_TECH,26426,https://doi.org/10.15454/PIXJ6I,DI03003,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,DI02008itkt,2792613,BTH_Rennes_2003_TECH,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,Recitalitkt,2792620,BTH_Rennes_2003_TECH,24059,https://doi.org/10.15454/WL6NIE,RECITAL,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,Koreliitkt,2792608,BTH_Rennes_2003_TECH,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,RE01047itkt,2792618,BTH_Rennes_2003_TECH,26097,https://doi.org/10.15454/3W80FR,RE01047,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,RE02080itkt,2792603,BTH_Rennes_2003_TECH,26100,https://doi.org/10.15454/AM3GAN,RE02080,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,CF00193itkt,2792593,BTH_Rennes_2003_TECH,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,RE01015itkt,2792626,BTH_Rennes_2003_TECH,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,EM02224itkt,2792638,BTH_Rennes_2003_TECH,26806,https://doi.org/10.15454/MJW2ZX,EM02224,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,EM02054itkt,2792607,BTH_Rennes_2003_TECH,26805,https://doi.org/10.15454/A80GXX,EM02054,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,AO03002itkt,2792591,BTH_Rennes_2003_TECH,48579,gnpis_pui:holding-921_taxon-4898_accession-48579,AO03002,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,DI02006itkt,2792615,BTH_Rennes_2003_TECH,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,DI01022itkt,2792612,BTH_Rennes_2003_TECH,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,EM00264itkt,2792630,BTH_Rennes_2003_TECH,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
14,AO03004itkt,2792594,BTH_Rennes_2003_TECH,48916,gnpis_pui:holding-921_taxon-4898_accession-48916,AO03004,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
15,CF01185itkt,2792631,BTH_Rennes_2003_TECH,26425,https://doi.org/10.15454/LCAXP3,CF01185,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
16,EM02024itkt,2792633,BTH_Rennes_2003_TECH,26410,https://doi.org/10.15454/XJYZVF,EM02024,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
17,CF03426itkt,2792604,BTH_Rennes_2003_TECH,48618,https://doi.org/10.15454/XWEHGT,CF03426,BTH_Rennes_2003_TECH,VIRTUAL_TRIAL,,,,,,,,[]
