,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,DI08019-2itkt,2843956,BTH_Clermont-Ferrand_2009_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
1,DI08011itkt,2843955,BTH_Clermont-Ferrand_2009_TECH,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
2,HadmF276itkt,2843972,BTH_Clermont-Ferrand_2009_TECH,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
3,CF08127itkt,2843986,BTH_Clermont-Ferrand_2009_TECH,27800,https://doi.org/10.15454/WQU9II,CF08127,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
4,CF07097itkt,2843967,BTH_Clermont-Ferrand_2009_TECH,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
5,CF08139itkt,2843970,BTH_Clermont-Ferrand_2009_TECH,27801,https://doi.org/10.15454/1DEONX,CF08139,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
6,AO09007itkt,2843957,BTH_Clermont-Ferrand_2009_TECH,27776,https://doi.org/10.15454/4JXOGF,AO09007,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
7,DI09015itkt,2843959,BTH_Clermont-Ferrand_2009_TECH,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
8,DI09017itkt,2843999,BTH_Clermont-Ferrand_2009_TECH,27812,https://doi.org/10.15454/BEWTVM,DI09017,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
9,DI09004itkt,2843976,BTH_Clermont-Ferrand_2009_TECH,27808,https://doi.org/10.15454/GGTVHF,DI09004,BTH_Clermont-Ferrand_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
