,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF08046,2840449,BTH_Chaux_des_Prés_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,CF08057,2840424,BTH_Chaux_des_Prés_2009_SetB1,61224,https://doi.org/10.15454/DSRGNF,CF08057,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
2,DI09001,2840441,BTH_Chaux_des_Prés_2009_SetB1,61445,https://doi.org/10.15454/KZBXKW,DI09001,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
3,DI09002,2840426,BTH_Chaux_des_Prés_2009_SetB1,61464,https://doi.org/10.15454/CQE46W,DI09002,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
4,DI09003,2840425,BTH_Chaux_des_Prés_2009_SetB1,61481,https://doi.org/10.15454/RV2BAB,DI09003,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,RE08009,2840446,BTH_Chaux_des_Prés_2009_SetB1,62099,https://doi.org/10.15454/OQXFMF,RE08009,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
6,RE08003,2840444,BTH_Chaux_des_Prés_2009_SetB1,62068,https://doi.org/10.15454/JFPOJQ,RE08003,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
7,RE08016,2840451,BTH_Chaux_des_Prés_2009_SetB1,62115,https://doi.org/10.15454/Z6L9UC,RE08016,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
8,RE08024,2840417,BTH_Chaux_des_Prés_2009_SetB1,62156,https://doi.org/10.15454/JZPGYG,RE08024,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,RE08023,2840440,BTH_Chaux_des_Prés_2009_SetB1,62142,https://doi.org/10.15454/DQ0CM1,RE08023,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
10,RE08018,2840418,BTH_Chaux_des_Prés_2009_SetB1,62130,https://doi.org/10.15454/8V9KEO,RE08018,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
11,EM08080,2840422,BTH_Chaux_des_Prés_2009_SetB1,61868,https://doi.org/10.15454/J7YM4E,EM08080,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
12,EM08026,2840419,BTH_Chaux_des_Prés_2009_SetB1,61851,https://doi.org/10.15454/LDLPMS,EM08026,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
13,DI09008,2840439,BTH_Chaux_des_Prés_2009_SetB1,61571,https://doi.org/10.15454/UJ9SJR,DI09008,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
14,DI09007,2840428,BTH_Chaux_des_Prés_2009_SetB1,61541,https://doi.org/10.15454/EEIIP8,DI09007,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
15,CF08031,2840427,BTH_Chaux_des_Prés_2009_SetB1,61166,https://doi.org/10.15454/6UH9IO,CF08031,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
16,Koreli,2840421,BTH_Chaux_des_Prés_2009_SetB1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
17,DI09004,2840431,BTH_Chaux_des_Prés_2009_SetB1,27808,https://doi.org/10.15454/GGTVHF,DI09004,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
18,AO09014,2840438,BTH_Chaux_des_Prés_2009_SetB1,27781,https://doi.org/10.15454/NMD5FO,AO09014,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
19,AO09015,2840437,BTH_Chaux_des_Prés_2009_SetB1,27897,https://doi.org/10.15454/QWJPTN,AO09015,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
20,DI09006,2840429,BTH_Chaux_des_Prés_2009_SetB1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
21,RE08008,2840445,BTH_Chaux_des_Prés_2009_SetB1,62083,https://doi.org/10.15454/PJSXXF,RE08008,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
22,Premio,2840416,BTH_Chaux_des_Prés_2009_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
23,EM08019,2840442,BTH_Chaux_des_Prés_2009_SetB1,49300,https://doi.org/10.15454/TFJQEJ,EM08019,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
24,AO09013,2840434,BTH_Chaux_des_Prés_2009_SetB1,27896,https://doi.org/10.15454/22DLWP,AO09013,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
25,Apache,2840435,BTH_Chaux_des_Prés_2009_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
26,AO09016,2840436,BTH_Chaux_des_Prés_2009_SetB1,27898,https://doi.org/10.15454/BSXMIF,AO09016,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
27,EM08002,2840415,BTH_Chaux_des_Prés_2009_SetB1,61820,https://doi.org/10.15454/KU11PU,EM08002,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
28,EM08082,2840423,BTH_Chaux_des_Prés_2009_SetB1,49654,gnpis_pui:holding-921_taxon-4898_accession-49654,EM08082,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
29,Attlass,2840443,BTH_Chaux_des_Prés_2009_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
30,Sankara,2840432,BTH_Chaux_des_Prés_2009_SetB1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
31,CF08027,2840452,BTH_Chaux_des_Prés_2009_SetB1,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
32,Caphorn,2840433,BTH_Chaux_des_Prés_2009_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
33,EM08024,2840420,BTH_Chaux_des_Prés_2009_SetB1,27822,https://doi.org/10.15454/KNNDVP,EM08024,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
34,CF08021,2840450,BTH_Chaux_des_Prés_2009_SetB1,49645,https://doi.org/10.15454/GXTRDY,CF08021,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
35,CF08049,2840448,BTH_Chaux_des_Prés_2009_SetB1,27797,https://doi.org/10.15454/II6X3N,CF08049,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
36,CF08029,2840447,BTH_Chaux_des_Prés_2009_SetB1,27796,https://doi.org/10.15454/9MSP5Q,CF08029,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
37,DI09005,2840430,BTH_Chaux_des_Prés_2009_SetB1,27809,https://doi.org/10.15454/VX6AQV,DI09005,BTH_Chaux_des_Prés_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
