,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,CF03252itkt,2799458,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
1,2,2799362,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,CF03252itkfi,2799457,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
3,1,2799363,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,2,2799364,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
5,1,2799361,BTH_Le_Moulon_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
6,1,2799335,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
7,1,2799333,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
8,2,2799334,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
9,LM03010itkt,2799444,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
10,LM03010itkfi,2799443,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
11,2,2799336,BTH_Le_Moulon_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,DI04010itkt,2799402,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
13,DI04010itkfi,2799401,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
14,2,2799252,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,2,2799250,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
16,1,2799251,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
17,1,2799249,BTH_Le_Moulon_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
18,1,2799199,BTH_Le_Moulon_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Le_Moulon_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
19,EM03047itkfi,2799375,BTH_Le_Moulon_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Le_Moulon_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
