,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Koreli,2779086,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE01004,2779087,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26094,https://doi.org/10.15454/KQXNER,RE01004,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE00108,2779092,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26004,https://doi.org/10.15454/6Q72BN,RE00108,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,RE00149,2779088,BTH_Rennes_2002_SetA2_PIETIN-VERSE,48470,gnpis_pui:holding-921_taxon-4898_accession-48470,RE00149,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE00144,2779108,BTH_Rennes_2002_SetA2_PIETIN-VERSE,48402,gnpis_pui:holding-921_taxon-4898_accession-48402,RE00144,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE00143,2779097,BTH_Rennes_2002_SetA2_PIETIN-VERSE,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI01022,2779091,BTH_Rennes_2002_SetA2_PIETIN-VERSE,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE00165,2779082,BTH_Rennes_2002_SetA2_PIETIN-VERSE,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,EM00264,2779103,BTH_Rennes_2002_SetA2_PIETIN-VERSE,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,DI01007,2779077,BTH_Rennes_2002_SetA2_PIETIN-VERSE,48550,gnpis_pui:holding-921_taxon-4898_accession-48550,DI01007,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Apache,2779090,BTH_Rennes_2002_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE00163,2779085,BTH_Rennes_2002_SetA2_PIETIN-VERSE,48918,gnpis_pui:holding-921_taxon-4898_accession-48918,RE00163,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Skerzzo,2779105,BTH_Rennes_2002_SetA2_PIETIN-VERSE,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,CF99077,2779078,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26047,https://doi.org/10.15454/XORVCY,CF99077,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Charger,2779096,BTH_Rennes_2002_SetA2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF99351,2779089,BTH_Rennes_2002_SetA2_PIETIN-VERSE,25899,https://doi.org/10.15454/QG5OJU,CF99351,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF00064,2779079,BTH_Rennes_2002_SetA2_PIETIN-VERSE,25898,https://doi.org/10.15454/CH5SFE,CF00064,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF00116,2779094,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26105,https://doi.org/10.15454/XCQCZQ,CF00116,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,EM00072,2779100,BTH_Rennes_2002_SetA2_PIETIN-VERSE,26102,https://doi.org/10.15454/WNKZ9X,EM00072,BTH_Rennes_2002_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
