,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2798537,BTH_Clermont-Ferrand_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,CF03252itkt,2798585,BTH_Clermont-Ferrand_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Clermont-Ferrand_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
2,2,2798538,BTH_Clermont-Ferrand_2004_SetB2,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
3,1,2798523,BTH_Clermont-Ferrand_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,LM03010itkt,2798578,BTH_Clermont-Ferrand_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Clermont-Ferrand_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
5,2,2798524,BTH_Clermont-Ferrand_2004_SetB2,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
6,2,2798482,BTH_Clermont-Ferrand_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
7,DI04010itkt,2798557,BTH_Clermont-Ferrand_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Clermont-Ferrand_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
8,1,2798481,BTH_Clermont-Ferrand_2004_SetB2,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,EM03047itkt,2798544,BTH_Clermont-Ferrand_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Clermont-Ferrand_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
10,1,2798455,BTH_Clermont-Ferrand_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,2,2798456,BTH_Clermont-Ferrand_2004_SetB2,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Clermont-Ferrand_2004_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,RE03098itkt,2798586,BTH_Clermont-Ferrand_2004_SetB2,48665,gnpis_pui:holding-921_taxon-4898_accession-48665,RE03098,BTH_Clermont-Ferrand_2004_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
