,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI00016,2765916,BTH_Rennes_2000_SetB2_PIETIN-VERSE,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF99105,2765915,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF00191,2765920,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM00014,2765903,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,DI00017,2765885,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF00190,2765891,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,EM00008,2765889,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI00012,2765912,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF99127,2765911,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49184,gnpis_pui:holding-921_taxon-4898_accession-49184,CF99127,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,DI00011,2765913,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48371,gnpis_pui:holding-921_taxon-4898_accession-48371,DI00011,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM00010,2765906,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48443,gnpis_pui:holding-921_taxon-4898_accession-48443,EM00010,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,DI00014,2765890,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49133,gnpis_pui:holding-921_taxon-4898_accession-49133,DI00014,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE00007,2765899,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48568,gnpis_pui:holding-921_taxon-4898_accession-48568,RE00007,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE00006,2765898,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48591,gnpis_pui:holding-921_taxon-4898_accession-48591,RE00006,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,LM00002,2765892,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48625,gnpis_pui:holding-921_taxon-4898_accession-48625,LM00002,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Charger,2765900,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Tremie,2765902,BTH_Rennes_2000_SetB2_PIETIN-VERSE,24505,https://doi.org/10.15454/9YBOHR,TREMIE,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,Balthazar,2765887,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25537,https://doi.org/10.15454/ISHUU1,BALTHAZAR,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Ornicar,2765895,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,DI00010,2765914,BTH_Rennes_2000_SetB2_PIETIN-VERSE,26106,https://doi.org/10.15454/MAUZZM,DI00010,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,RE99123,2765908,BTH_Rennes_2000_SetB2_PIETIN-VERSE,26875,https://doi.org/10.15454/WJONCW,RE99123,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM00009,2765888,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49567,gnpis_pui:holding-921_taxon-4898_accession-49567,EM00009,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,CF99175,2765886,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48961,gnpis_pui:holding-921_taxon-4898_accession-48961,CF99175,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Soissons,2765919,BTH_Rennes_2000_SetB2_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,Isengrain,2765910,BTH_Rennes_2000_SetB2_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,RE00009,2765897,BTH_Rennes_2000_SetB2_PIETIN-VERSE,26868,https://doi.org/10.15454/NP8MBD,RE00009,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,RE00008,2765896,BTH_Rennes_2000_SetB2_PIETIN-VERSE,26867,https://doi.org/10.15454/PZEUL6,RE00008,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,DI00013,2765901,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49391,gnpis_pui:holding-921_taxon-4898_accession-49391,DI00013,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,RE99107,2765921,BTH_Rennes_2000_SetB2_PIETIN-VERSE,48500,gnpis_pui:holding-921_taxon-4898_accession-48500,RE99107,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,CF99087,2765922,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49070,gnpis_pui:holding-921_taxon-4898_accession-49070,CF99087,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,CF99106,2765918,BTH_Rennes_2000_SetB2_PIETIN-VERSE,49192,gnpis_pui:holding-921_taxon-4898_accession-49192,CF99106,BTH_Rennes_2000_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
